Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2014/2014-01-09 16-08-50.jpg,"[127.3187271778821, 124.41992696922271, 119.42201356285861]",0.155890313,"[72.16534653465347, 80.08762376237624, 78.10643564356435]",0.167361762,"[142.94231635872015, 139.67057232987835, 135.02839116719244]",0.176199759,"[154.9797627355199, 152.80006978367058, 148.1943475226797]",0.223850702,"[161.41365584813232, 159.58144519289652, 155.22749540722597]",0.276697464
E:/Organized Photos/2014/2014-01-09 16-09-06.jpg,"[120.66853932584273, 112.67752808988764, 109.63033707865169]",0.059949899,"[46.93140495867768, 41.313223140495865, 42.07438016528926]",0.08747562,"[150.08840864440077, 144.1563850687623, 140.5261296660118]",0.172759951,"[69.44050802139039, 72.51782531194296, 70.59647950089128]",0.309142417,"[164.56774937536036, 159.5890832212185, 155.53276955602536]",0.370672112
E:/Organized Photos/2014/2014-01-09 16-09-16.jpg,"[39.94052785923759, 42.20604105571844, 40.390146627565954]",0.076211799,"[123.50847927118286, 119.298236434705, 115.07214305499988]",0.142808655,"[168.5647317845102, 167.60631149232844, 163.69479164277692]",0.192796941,"[71.31204539396025, 75.66302981834798, 74.26269088693402]",0.230959847,"[149.1658068996304, 146.13569851938198, 141.96278614121687]",0.357222758
E:/Organized Photos/2014/2014-01-10 10-55-56.jpg,"[231.57732082473095, 244.6467632606465, 249.84056147174059]",0.110012888,"[83.15837247745435, 81.72745544116904, 80.25444606294663]",0.20763184,"[36.59778641082557, 36.6990486324192, 42.91301391770872]",0.211303815,"[118.27005247574982, 124.84493832395624, 127.49255874179327]",0.224951713,"[152.30426058842625, 165.40825830785235, 170.6508159492129]",0.246099744
E:/Organized Photos/2014/2014-01-10 10-56-38.jpg,"[232.4986418030986, 246.05682402173136, 250.83488730636518]",0.060489264,"[147.86983735734776, 166.84332544057168, 177.68572898066927]",0.182703272,"[124.92690877585655, 129.7536190029242, 129.9365113172811]",0.242831049,"[32.56542109899046, 33.14316349346163, 39.211958804797135]",0.256398691,"[80.50832526457047, 81.82959112605955, 81.26278346837904]",0.257577725
E:/Organized Photos/2014/2014-01-10 11-00-48.jpg,"[156.4854566448558, 187.6177239486749, 203.90173800466846]",0.085368546,"[243.8015313318559, 251.93528474346587, 251.48243822468123]",0.091282535,"[20.913360561520246, 25.704559498479696, 31.50754318602391]",0.255327552,"[82.3786831564131, 83.56084873457127, 83.41248330987132]",0.274584232,"[124.5660437021461, 135.29996177327112, 139.72868859831598]",0.293437134
E:/Organized Photos/2014/2014-01-10 11-01-10.jpg,"[246.45896920225567, 252.39628271356634, 251.79946633016536]",0.05491345,"[161.59600606920853, 181.7557584063433, 195.36663893103602]",0.146404452,"[84.84585754218581, 85.2157444130604, 84.15751437896067]",0.246816223,"[128.18241343968873, 131.47225206560452, 131.6664944756919]",0.260836097,"[27.687506641985188, 35.50040160841096, 45.512519060953046]",0.291029778
E:/Organized Photos/2014/2014-01-10 11-01-36.jpg,"[228.99679149245515, 243.21525858934754, 249.4511679694607]",0.137066749,"[71.13163848742605, 70.08835927753185, 68.43779529578552]",0.171826713,"[17.082514533243653, 22.119655451853014, 30.231299485200054]",0.214059503,"[113.88671095083437, 117.34722736181904, 118.22654010831413]",0.22395467,"[148.8159498762945, 160.49068076620304, 165.22684208657793]",0.253092365
E:/Organized Photos/2014/2014-01-11 12-48-52.jpg,"[187.11748245396396, 181.13844337233257, 156.90441471875585]",0.104935977,"[137.36781226758438, 124.49244529690324, 104.67119753134702]",0.112681896,"[228.38108163564473, 233.76079730323946, 231.30071815916824]",0.124372362,"[89.31470710820082, 75.70717500315864, 62.01017573362729]",0.252990887,"[50.43708725574103, 40.50853480245337, 30.66694301811445]",0.405018878
E:/Organized Photos/2014/2014-01-11 17-13-41.JPG,"[185.08035714285714, 35.36755952380952, 59.33333333333333]",0.042474023,"[109.72490221642765, 58.259017818339856, 42.69187309865276]",0.14051837,"[191.55033795802206, 141.0110281038776, 103.86552828175026]",0.165922261,"[234.06375227686704, 187.88160291438976, 143.32916991933382]",0.235516638,"[25.637117063785706, 12.76764836465887, 15.430368506733753]",0.415568707
E:/Organized Photos/2014/2014-01-12 16-37-36.JPG,"[233.4203525467722, 224.28451029162667, 191.7882844886635]",0.060168164,"[174.98370518051883, 161.88515662575838, 130.0921485423482]",0.111236263,"[135.82144602659926, 125.33613656656819, 101.17737675642617]",0.192264168,"[70.52063790148753, 63.44843584859454, 64.85352538648472]",0.296804414,"[102.0345869609564, 90.89336860600545, 79.26022282326139]",0.33952699
E:/Organized Photos/2014/2014-01-12 16-38-02.JPG,"[245.40209363427675, 248.60430817891967, 245.2057659993609]",0.074239025,"[157.75208975074614, 145.09011770137704, 110.69072722636818]",0.096941756,"[42.96057169693753, 27.91485774187517, 10.723204565609088]",0.257948791,"[115.26322348677537, 94.68495870905922, 52.5560221030091]",0.279174351,"[84.75473983659728, 63.163203691929475, 26.93574347539245]",0.291696077
E:/Organized Photos/2014/2014-01-12 16-38-35.JPG,"[219.40525672371638, 215.3325183374083, 212.7084352078239]",0.133218994,"[124.19723551302498, 114.80010632642215, 97.02179691653379]",0.150339688,"[154.12876331635016, 145.72209356183416, 127.35247799907364]",0.177367554,"[74.79442970822282, 62.128647214854105, 41.44694960212201]",0.197676374,"[34.866206896551724, 21.75655172413792, 10.884827586206894]",0.341397389
E:/Organized Photos/2014/2014-01-12 16-39-02.JPG,"[71.7568988173456, 65.17082785808147, 35.98160315374507]",0.061687512,"[194.27506596306068, 185.82519788918208, 137.36411609498683]",0.104755508,"[151.2907020872865, 154.21555977229605, 106.10664136622391]",0.209343937,"[130.86738600765744, 114.43404107205014, 59.80194918203967]",0.220237809,"[178.4242808033291, 140.16102768228694, 63.00597068934322]",0.403975234
E:/Organized Photos/2014/2014-01-17 16-03-56.jpg,"[103.74252736356691, 88.57257000933794, 69.50425013717907]",0.016273539,"[138.04994552449858, 122.25519973472797, 99.80334607644818]",0.090159384,"[152.44632221827754, 137.28730936927718, 113.71423143357458]",0.160570629,"[163.56696949117114, 150.4540784288295, 125.06531866808041]",0.267694266,"[171.29598848128634, 158.65474710362852, 132.18409123204705]",0.465302182
E:/Organized Photos/2014/2014-01-17 16-04-04.jpg,"[116.00291545189503, 95.89795918367346, 74.27113702623906]",0.022432027,"[106.95853658536585, 54.69634146341463, 36.77439024390244]",0.055653675,"[143.71914225941416, 129.0099372384937, 105.38336820083684]",0.127309058,"[155.31391503434244, 144.28618672093614, 119.21648435512594]",0.251591185,"[163.88963370840315, 154.99736653100314, 128.84522384486473]",0.543014055
E:/Organized Photos/2014/2014-01-17 16-04-22.jpg,"[113.9496717724289, 98.78118161925602, 77.1816192560175]",0.0335324,"[136.9378585086042, 122.28585086042064, 99.03728489483747]",0.090243987,"[153.79416282642092, 138.46748591909886, 114.0931899641577]",0.160320074,"[164.6547661549447, 150.72688325598, 124.85576579792932]",0.240607454,"[172.70585309235614, 159.4728900679821, 132.6756756756757]",0.475296085
E:/Organized Photos/2014/2014-01-17 16-04-26.jpg,"[20.953043230365108, 20.444636760403878, 14.810224873919895]",0.023937733,"[132.8991578852198, 117.28121455226987, 95.42223281658447]",0.078973532,"[148.69185129157046, 133.74920265832955, 110.64902265325753]",0.144067436,"[159.9525642507433, 147.48254053379372, 123.46696963953029]",0.35090057,"[166.9205845840732, 156.71247203988426, 131.14138961727892]",0.402120729
E:/Organized Photos/2014/2014-01-17 22-44-52.jpg,"[122.30367695338147, 92.82895600787919, 62.18351936966513]",0.099578993,"[81.36172080772604, 57.803628914252265, 31.109160081943227]",0.12094184,"[38.49366554054053, 24.10536317567567, 9.720439189189184]",0.160934245,"[169.68860835587617, 140.39630297565373, 99.86549443943494]",0.220476345,"[3.682935067128262, 1.62788144895719, 0.3603816600523518]",0.398068576
E:/Organized Photos/2014/2014-01-18 18-19-41.JPG,"[235.49074012168214, 227.70856455171494, 204.9212408905531]",0.088955587,"[42.7727611807751, 32.02639337856559, 18.056161415225034]",0.170589322,"[95.51855220080033, 76.30962774342187, 47.142809506487225]",0.198989327,"[137.68360893263736, 120.64807617120123, 89.47324118580529]",0.259903809,"[178.89058835956482, 164.61647829301785, 134.03680152107327]",0.281561955
E:/Organized Photos/2014/2014-01-18 18-37-40.JPG,"[41.75418399114111, 28.622290382566224, 23.265342554480632]",0.123919811,"[177.58789262767112, 158.3815583252297, 139.95629909831771]",0.192025002,"[238.34722403900867, 231.10925675357726, 216.99905383473524]",0.195085098,"[130.9699043534364, 80.27407750256822, 51.04100488262844]",0.212238707,"[152.634231821596, 120.40573864514094, 96.4639169581507]",0.27673138
E:/Organized Photos/2014/2014-01-18 18-38-28.JPG,"[250.51247126366917, 248.97693065573566, 241.64267694890134]",0.117943044,"[45.51368117017914, 31.70558872655361, 25.393604290257958]",0.134146998,"[212.98838931550583, 198.4129505406575, 177.94161529441266]",0.163395939,"[146.37277838677056, 93.8079421132014, 61.80270772249605]",0.22629142,"[159.20380949334714, 135.73940554631514, 115.13951029938578]",0.358222599
E:/Organized Photos/2014/2014-01-18 18-39-00.JPG,"[45.82430318083093, 31.699229689355967, 25.937516048138356]",0.134342611,"[251.05967665294085, 249.34998988261452, 240.56667356316066]",0.141436862,"[216.41806868403052, 202.56035862596468, 180.9169527019205]",0.144938495,"[149.7059116011849, 98.6595613341613, 68.1708591916019]",0.200423089,"[165.4069439398638, 141.33674700046404, 119.8032471240364]",0.378858942
E:/Organized Photos/2014/2014-01-21 13-02-36.jpg,"[102.25792722146953, 85.02704219184089, 65.94049622969446]",0.013721811,"[136.4978323598418, 118.74372921970892, 98.35003943886966]",0.09502868,"[151.38208521871732, 133.67589267230176, 112.02813449523157]",0.149024839,"[162.2436114947937, 146.0816344127695, 123.2252946866895]",0.232728498,"[170.155629388489, 154.59563827741948, 130.9284351019881]",0.509496172
E:/Organized Photos/2014/2014-01-21 19-04-54.jpg,"[117.76004476180323, 93.92097410209956, 61.9647767238623]",0.068144531,"[53.480499486828556, 32.807368286007545, 13.339206294902494]",0.166387804,"[82.97331897160618, 66.95283585252149, 39.93514267551909]",0.212635634,"[157.56613578184144, 154.48382053129362, 126.14729371369005]",0.227225477,"[9.382957475994512, 4.784921810699591, 2.388543209876544]",0.325606554
E:/Organized Photos/2014/2014-01-26 11-29-39.JPG,"[223.65338276181646, 241.51251158480073, 244.66172381835034]",0.078512346,"[151.50971599402092, 169.39050822122573, 169.5235426008969]",0.206549164,"[63.99618320610687, 68.36433032616239, 70.90943789035393]",0.215533714,"[102.10177281680892, 109.84602757715034, 111.61162179908074]",0.227777102,"[183.99944888399014, 206.75530449159552, 209.7481399834665]",0.271627674
E:/Organized Photos/2014/2014-01-26 12-29-39.JPG,"[55.45229681978798, 58.762661955241455, 61.05535924617196]",0.132315396,"[114.85606060606058, 124.04040404040404, 125.14898989898988]",0.14432963,"[84.15693707354058, 90.28961334344201, 92.59363153904474]",0.196083187,"[201.69756698490912, 222.80320295657535, 226.01170311056364]",0.249386754,"[161.65324086423047, 181.38703654307815, 182.25446785809547]",0.277885033
E:/Organized Photos/2014/2014-01-26 17-21-48.JPG,"[11.400222274507072, 12.45092649447089, 15.107929384804635]",0.139120295,"[44.88496802765901, 76.52985742512088, 113.1191133638188]",0.184072833,"[239.23759951724222, 238.11363720522007, 237.42536875381447]",0.19646828,"[187.69814545132007, 187.3389118379202, 185.1686020203878]",0.238237196,"[130.84668795501054, 137.0223113474874, 137.23737303282667]",0.242101395
E:/Organized Photos/2014/2014-01-29 19-39-05.JPG,"[239.2977837158124, 237.3758959446711, 237.47524363407703]",0.157026569,"[195.0261725155788, 192.4703254254583, 190.0869428956672]",0.168057858,"[33.392347122132186, 48.189625930759625, 73.61226805878695]",0.192007857,"[151.3814850573179, 150.07274916491843, 147.7261322147128]",0.218981406,"[104.06720152695426, 107.7347920985579, 112.91519557256196]",0.263926309
E:/Organized Photos/2014/2014-01-31 20-27-56.JPG,"[227.32391143414767, 219.5462233887431, 198.13222065190573]",0.085697208,"[170.92556386795337, 154.60205245153932, 120.00511722335017]",0.139690113,"[84.2144961604765, 65.23271430810222, 46.570702084312835]",0.244024484,"[126.09533713466688, 104.84183959618628, 78.1765205334331]",0.244637604,"[35.24027622626179, 28.78465183981587, 24.0987034968349]",0.285950591
E:/Organized Photos/2014/2014-01-31 20-28-33.JPG,"[229.73765019176125, 221.13608679586665, 194.01936088070073]",0.076454969,"[181.176017237558, 163.34907738103533, 123.17469019249168]",0.176545179,"[128.6675905899238, 111.03184665060718, 91.79863871662138]",0.243524125,"[86.93720871721756, 70.58424087763218, 55.12110973997713]",0.24974494,"[39.07746146738981, 32.287126416341614, 28.445381692226213]",0.253730787
E:/Organized Photos/2014/2014-02-01 09-30-23.JPG,"[179.9590631250349, 183.86639437725373, 177.94160420210468]",0.051667327,"[251.51629984826678, 252.90572956902048, 251.60031516322923]",0.105005437,"[65.40326362665098, 59.415662798000206, 55.050958738755085]",0.158751792,"[21.091527633628548, 20.006565651259606, 21.91278366693332]",0.29086319,"[133.75549061402168, 128.07196210759855, 108.57341078759246]",0.393712254
E:/Organized Photos/2014/2014-02-01 09-32-19.JPG,"[131.40114487010126, 130.0413914575077, 127.75869660942315]",0.121667573,"[84.60620155038761, 29.33720930232558, 35.561240310077515]",0.152370282,"[190.92063962096535, 194.69469943737047, 191.18359490672194]",0.192980539,"[27.717438758185782, 24.116420082464224, 28.71307300509338]",0.234962089,"[242.19260431085624, 243.17065453826382, 243.7482697251335]",0.298019517
E:/Organized Photos/2014/2014-02-01 09-33-16.jpg,"[44.77749858361642, 43.34711472588524, 44.00997276276594]",0.102823956,"[84.5088605241469, 87.86825888770372, 85.78848659695024]",0.152578691,"[121.22452488565494, 124.54001792586847, 121.05218206917667]",0.215985154,"[151.04274314746286, 153.85309458542466, 151.53331494918436]",0.242087263,"[179.74352635651005, 180.82085031025625, 180.618714754511]",0.286524936
E:/Organized Photos/2014/2014-02-01 09-33-22.jpg,"[44.15439276485788, 43.28488372093023, 43.8326873385013]",0.120005628,"[88.79533300923673, 92.44093339815265, 89.63441905687893]",0.165212563,"[124.18895463510847, 127.69861932938855, 124.4189349112426]",0.211608522,"[152.5835140997831, 155.61424439624003, 153.39298626174985]",0.221738131,"[179.734180958013, 180.97693672383207, 181.11295091661742]",0.281435156
E:/Organized Photos/2014/2014-02-01 09-33-38.jpg,"[98.24241876525883, 101.04333868378785, 98.95999298595812]",0.137296862,"[56.24701288217356, 52.04390589059138, 47.609838887727115]",0.154078751,"[154.06402507487203, 157.4412473141663, 153.5590930687168]",0.157550918,"[15.862327782271175, 16.46302287480042, 15.338794527744966]",0.216834672,"[202.10398968311858, 203.8274899141596, 203.07254696358424]",0.334238797
E:/Organized Photos/2014/2014-02-01 09-34-00.jpg,"[249.23058542413384, 251.71923536439664, 252.61170848267628]",0.069744878,"[92.10786106032907, 94.09872029250457, 94.61334552102375]",0.086781024,"[52.55469255663431, 54.95533980582525, 57.58964401294499]",0.126700867,"[13.802142219577508, 18.097590002975306, 24.004462957453143]",0.272032515,"[139.74738580077053, 142.17336268574573, 141.05044945881488]",0.444740716
E:/Organized Photos/2014/2014-02-01 09-34-10.jpg,"[244.81264916467785, 250.68735083532223, 252.24463007159906]",0.062746264,"[68.60054595086444, 72.79708826205643, 77.901728844404]",0.081979633,"[133.8011117974058, 136.37029030265597, 135.39314391599754]",0.243316916,"[18.12011494252874, 22.952011494252872, 29.838505747126437]",0.258504502,"[148.75499248443205, 150.8872664805669, 149.97917114021908]",0.353452685
E:/Organized Photos/2014/2014-02-01 09-43-52.JPG,"[179.96838777660693, 173.3308746048472, 167.0358271865121]",0.076015059,"[95.93126472898665, 71.51885310290652, 51.664964650432054]",0.201213801,"[54.49939831528279, 27.76975531488166, 21.17127958283193]",0.209397127,"[137.468394437421, 111.3040455120101, 84.84165613147914]",0.253804001,"[227.18207908163262, 228.24298469387756, 225.99904336734693]",0.259570012
E:/Organized Photos/2014/2014-02-01 09-45-57.JPG,"[115.24655112986756, 113.04578947810876, 113.79560663124704]",0.082381301,"[31.41284855765049, 19.728224459010264, 20.053840989649213]",0.149116075,"[60.153545210823125, 53.78770663053982, 56.067056226358154]",0.166746514,"[166.21910375479303, 165.8085462206712, 168.48424538143206]",0.23158711,"[198.37895128435835, 198.23419418039097, 202.36433722841346]",0.370169001
E:/Organized Photos/2014/2014-02-01 09-46-02.jpg,"[92.04813746258489, 94.90026000324391, 95.23562978290494]",0.114895534,"[30.38518537971003, 25.961335276636152, 23.186027477601744]",0.128530444,"[164.56827066867794, 167.8514012157771, 164.73470481827647]",0.181436654,"[60.94299747902143, 59.302051106035, 58.41991928134361]",0.239859568,"[210.5468019217997, 212.94018198044668, 211.96777932857785]",0.3352778
E:/Organized Photos/2014/2014-02-01 09-46-14.jpg,"[199.39352818371609, 204.68893528183713, 205.47286012526095]",0.074246557,"[232.42209856915744, 238.27424483306837, 241.03736089030212]",0.105269941,"[132.36194029850745, 128.9828358208955, 121.54850746268657]",0.115478807,"[81.04727398205661, 79.04796411318151, 72.66183574879229]",0.252176244,"[42.05913609873158, 41.28556736372986, 38.28882413438465]",0.452828451
E:/Organized Photos/2014/2014-02-01 09-47-48.jpg,"[180.4775944158996, 182.67067419237878, 181.8833472542124]",0.110160912,"[222.7298534032107, 226.38479564939908, 226.927181202058]",0.164307099,"[134.3719497581955, 136.65260587659824, 133.37878396067586]",0.210700894,"[43.92576416475694, 36.77195549047945, 30.43717090514589]",0.24020124,"[86.51579123921535, 80.93567391019248, 75.1889033287877]",0.274629855
E:/Organized Photos/2014/2014-02-01 09-47-54.jpg,"[173.5075360889729, 175.94419861573172, 174.14136017824518]",0.131059183,"[223.40962937983386, 226.88637723410966, 226.84505096435203]",0.149939059,"[128.1765433277411, 129.38667412246613, 125.78838713783672]",0.179143855,"[36.101337091045906, 28.998418700146026, 23.417367518315633]",0.253311987,"[78.88248341436817, 72.977589516972, 67.56814877084562]",0.286545916
E:/Organized Photos/2014/2014-02-01 10-32-19.JPG,"[116.78132387706856, 98.54964539007092, 105.47281323877068]",0.066565444,"[143.49158031088086, 12.226683937823834, 26.056347150259068]",0.121412137,"[179.13289036544853, 179.0653377630122, 174.81616832779622]",0.148779916,"[34.70937129300119, 29.177145116646898, 39.76433372874654]",0.207888292,"[237.99874168614056, 239.9333093654503, 239.30505123134998]",0.455354211
E:/Organized Photos/2014/2014-02-01 11-30-27.JPG,"[158.27558020849105, 153.7466910964979, 152.58860833626161]",0.04005358,"[50.82342211813284, 24.798694029850648, 25.463690854239463]",0.159163418,"[115.87250545366375, 108.97754209109954, 105.04726664222078]",0.211397685,"[242.2893159255959, 243.31903368984553, 245.95750313406987]",0.281877638,"[89.26041146529701, 82.03170956622606, 78.2399348452876]",0.307507679
E:/Organized Photos/2014/2014-02-01 11-30-54.JPG,"[150.13877172514844, 143.02047623321096, 137.37121959974868]",0.044418763,"[49.29064225945281, 41.04683488187372, 36.58212497921936]",0.143570707,"[227.71049990816945, 228.8784020825739, 234.19469295081873]",0.24946172,"[87.73779277078388, 78.24235131454456, 69.63925649475549]",0.256906899,"[115.78044988487183, 104.68628762980602, 93.69176741734961]",0.305641911
E:/Organized Photos/2014/2014-02-01 11-35-51.JPG,"[240.5245340433625, 240.48155192088248, 241.56827691137315]",0.100977539,"[77.7515416749552, 14.609707579073003, 22.808235528147996]",0.192274931,"[168.17026207880198, 169.65484043501513, 168.77500445712246]",0.211001202,"[125.55819330969629, 121.71496839833515, 118.10390010790812]",0.23838838,"[80.06984866123399, 73.20663562281722, 75.08643771827705]",0.257357947
E:/Organized Photos/2014/2014-02-01 11-38-26.JPG,"[51.03832476615824, 37.5696469200303, 35.80540996039431]",0.145553385,"[179.45230067433562, 174.22844770593687, 163.02036229009647]",0.15039388,"[98.58035182416072, 81.27505257911177, 77.61840329698383]",0.208255208,"[143.073166106552, 120.83128074925476, 114.37298384972769]",0.244231771,"[243.09614636821362, 249.75799391794223, 250.24040081758827]",0.251565755
E:/Organized Photos/2014/2014-02-01 11-42-06.JPG,"[166.0624262958564, 166.9783599291729, 162.33078241290005]",0.145219822,"[238.4163898807672, 233.7194533738197, 227.42762160028306]",0.173341807,"[128.84703114611563, 132.1792725305309, 128.1959613143223]",0.190880601,"[89.76811132471957, 91.58766472527768, 88.41121583021099]",0.234330149,"[58.526603978328936, 49.270330490149796, 45.981287251952864]",0.256227621
E:/Organized Photos/2014/2014-02-01 12-11-15.JPG,"[246.62491044198467, 244.39541133550586, 240.86756119454665]",0.105477636,"[116.61805729382492, 98.96725766655643, 87.00479587050287]",0.138807915,"[198.86643654584515, 182.4983017906373, 158.22795730578238]",0.18308,"[151.28092109248095, 26.16612488714931, 41.30181541807382]",0.202445298,"[48.84540071248246, 23.84261054883179, 25.60847586917366]",0.37018915
E:/Organized Photos/2014/2014-02-01 12-14-12.JPG,"[104.7445196369242, 85.60029384429578, 85.01670961171368]",0.064658249,"[44.904123368147744, 32.16317205009262, 30.663132533582882]",0.074706844,"[151.23662614272854, 143.1540612017006, 134.7098953303754]",0.158263198,"[177.85566448530017, 171.81393174053932, 163.1367085474524]",0.181047904,"[106.93583120832055, 18.096401660279902, 15.80554162966314]",0.521323805
E:/Organized Photos/2014/2014-02-01 12-22-56.JPG,"[93.66815571043324, 35.048129793716996, 23.989799670787676]",0.134521328,"[187.41262618783782, 39.183717823877714, 35.31630685651125]",0.157927164,"[165.45652310904464, 127.22768653283461, 78.42934217518918]",0.224851044,"[227.36857503208884, 219.0279339366656, 204.3049803402276]",0.232038534,"[203.62580418873074, 179.31645777849627, 140.73171933068812]",0.25066193
E:/Organized Photos/2014/2014-02-01 12-30-54.JPG,"[60.349633251833744, 38.781173594132035, 30.19926650366748]",0.065381504,"[108.25895316804409, 88.8275482093664, 80.66997245179063]",0.149003188,"[181.52962085308056, 165.22472353870455, 151.4296998420221]",0.218617339,"[237.3012123096052, 238.01243394466894, 244.31861983214176]",0.257708373,"[162.0468509984639, 139.2329749103942, 114.8643113159242]",0.309289596
E:/Organized Photos/2014/2014-02-01 12-35-51.JPG,"[242.55931186160512, 242.5284752542073, 243.79388444996604]",0.116242601,"[126.77751502108491, 13.700838444026974, 28.215599537238713]",0.177951013,"[107.2709901353794, 94.91801025324332, 100.57720117332056]",0.207123612,"[188.34424616377336, 190.25798499788223, 188.95702014397196]",0.221923359,"[156.0905200250691, 149.94190359843518, 144.61733093458795]",0.276759414
E:/Organized Photos/2014/2014-02-01 12-38-26.JPG,"[51.097584355828246, 18.871868609406963, 20.518341002044977]",0.057685547,"[124.62317233554235, 92.02890739833421, 83.79622991825467]",0.144573568,"[185.59808517004097, 188.59160267278347, 175.8213252788898]",0.260761719,"[241.8385074255027, 248.19956817206705, 249.53675381655614]",0.264856771,"[171.47995753310911, 128.2436401747677, 121.54150730239955]",0.272122396
E:/Organized Photos/2014/2014-02-01 13-11-15.JPG,"[65.77001455604076, 75.77874818049492, 113.04949053857354]",0.04957253,"[185.62220508866613, 129.13030069390902, 72.47340015420201]",0.109237333,"[33.633771106941836, 16.23939962476548, 17.70431519699813]",0.220436676,"[209.5340043525571, 202.29869423286183, 183.97551686615884]",0.296369635,"[219.44335099671966, 5.3320716628816545, 4.815291445874338]",0.324383826
