Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2006/2006-02-05 07-20-21.jpg,"[149.3751205400193, 107.29218900675026, 90.60173577627774]",0.08236079,"[68.50713877784123, 30.398629354654485, 26.454026270702457]",0.131500746,"[115.7223867964452, 25.772746508675414, 39.65425306813373]",0.185579402,"[22.73314527503526, 16.158815232722144, 14.25867418899859]",0.261524216,"[192.11655112651644, 154.421143847487, 133.79332755632583]",0.339034846
E:/Organized Photos/2006/2006-02-05 07-20-37.jpg,"[213.13277574490326, 158.17825405122852, 135.2707788813383]",0.055847419,"[168.3375856366643, 117.5048429010158, 82.81526104417668]",0.125032778,"[81.05127191248185, 27.846975088967966, 10.697508896797153]",0.216940421,"[115.23765164644708, 69.19714038128247, 44.65587088388214]",0.264118587,"[35.344612269006824, 24.274575985148932, 21.70770399122436]",0.338060795
E:/Organized Photos/2006/2006-02-05 07-21-08.jpg,"[44.4378205128205, 38.987820512820505, 33.964743589743584]",0.094767253,"[164.40812940688508, 162.1252592285358, 159.33927830775608]",0.148341301,"[95.24362380446333, 85.14240170031881, 79.15409139213602]",0.219856796,"[142.69265143992058, 138.11668321747766, 133.59334657398213]",0.253196559,"[121.59467647695301, 114.2125081151266, 108.24280458775156]",0.283838092
E:/Organized Photos/2006/2006-02-05 07-21-44.jpg,"[96.18826131386123, 84.3391447857645, 73.97136812208836]",0.07988447,"[169.75735155055116, 146.56559193387415, 126.1792117751621]",0.176703433,"[17.676360180605787, 16.480119296092013, 15.439812781772629]",0.226059525,"[47.020292048951816, 37.56609269295387, 36.121943941739076]",0.23734588,"[202.88186956211095, 183.32122414397372, 168.92633086866672]",0.280006691
E:/Organized Photos/2006/2006-02-05 07-22-20.jpg,"[135.76651243881176, 80.30112988667616, 49.66800777844838]",0.171457298,"[159.25948119165741, 113.5094272774885, 89.40289288024888]",0.186229565,"[212.55324229641812, 209.11208979766914, 206.7222277829412]",0.200860922,"[179.40519641626466, 167.0876223294281, 163.72891798759483]",0.208600205,"[29.941816164231582, 17.573121262560868, 13.076135873250736]",0.23285201
E:/Organized Photos/2006/2006-02-05 07-23-18.jpg,"[136.81239293411195, 78.83994916097184, 60.58556982077395]",0.139290641,"[71.13290068228046, 36.637230193162786, 22.47741633512754]",0.141281065,"[175.38895784687244, 129.36222809389224, 92.42479415017826]",0.209975757,"[19.818412148444928, 14.471136615867708, 13.524624421405965]",0.233003467,"[204.56693001100592, 157.9427593674386, 118.86989185504018]",0.27644907
E:/Organized Photos/2006/2006-02-05 07-23-52.jpg,"[222.4521824991868, 217.92296574968483, 211.83443566136913]",0.035751657,"[44.23920638731096, 18.27032000455937, 12.449170412919651]",0.22501075,"[131.82687107020115, 83.61480713437422, 56.387315367606256]",0.229350526,"[101.05167736223612, 52.77804036492875, 35.67628147056899]",0.243983893,"[186.17477889417043, 129.99769070958132, 90.9186853459968]",0.265903175
E:/Organized Photos/2006/2006-02-05 07-24-33.jpg,"[175.78293289146652, 129.31068765534386, 111.06462303231152]",0.098142145,"[38.67150319210679, 19.62623331398723, 7.867672663958212]",0.144904619,"[64.45548337791365, 63.03362628964463, 65.53076041268628]",0.205968284,"[221.74028400597908, 185.5201793721973, 166.2085201793722]",0.218507618,"[41.97761377613776, 42.140713407134065, 44.388191881918814]",0.332477334
E:/Organized Photos/2006/2006-02-05 07-25-17.jpg,"[98.61548101495153, 58.513133985107324, 48.3105889844211]",0.075038831,"[28.324013240727652, 14.483484344167408, 6.613368007069044]",0.137141726,"[140.3468528095126, 88.2797759990375, 75.62585786955927]",0.199024467,"[192.0189692607073, 135.54560622713964, 122.54134128542881]",0.273329621,"[169.32850301873123, 111.42708216095116, 96.50749721511528]",0.315465354
E:/Organized Photos/2006/2006-02-05 07-34-58.jpg,"[61.946210498041594, 36.50295152011089, 38.73907312898611]",0.070711866,"[134.59432102011343, 105.49774131481749, 95.67584282419324]",0.073928268,"[22.80773371981833, 16.693429297066515, 18.83496667114157]",0.161548756,"[199.5151285654799, 199.94525687070572, 199.52329143243827]",0.339405955,"[174.49537041666238, 146.02568518833286, 130.00782179603812]",0.354405156
E:/Organized Photos/2006/2006-02-05 07-37-38.jpg,"[191.32638710457525, 152.00066502425796, 119.82916811510947]",0.111994237,"[118.40836645064991, 65.71579911829504, 37.72090387298545]",0.152210126,"[63.04600974777583, 24.04485535194723, 13.101201350827647]",0.206830814,"[168.78894662013676, 102.93200292964531, 62.19202791779747]",0.243155146,"[15.85948184375159, 9.520501384075368, 5.6436076498920285]",0.285809678
E:/Organized Photos/2006/2006-02-05 07-37-52.jpg,"[169.64144630495335, 139.69017647753122, 114.49117099179439]",0.091713234,"[204.22517809752847, 173.43363576689663, 146.5238906406676]",0.120847726,"[111.30413673717105, 62.090775911813324, 36.309782716835485]",0.188795302,"[157.71958842308626, 101.11696558325185, 67.53973654875361]",0.24217783,"[28.998582863280948, 12.470731340922452, 7.550009904004277]",0.356465909
E:/Organized Photos/2006/2006-02-05 07-38-50.jpg,"[134.7743442048728, 95.84517786253603, 71.21008795827822]",0.092859088,"[182.108249672632, 154.23003055434307, 128.13876036665215]",0.164393295,"[83.23983653162752, 49.65291400142141, 30.02217484008528]",0.204412139,"[51.68161964348961, 23.51295596741827, 10.150985715972144]",0.243786219,"[11.30888059517042, 6.614548061000025, 2.0603573988482142]",0.294549259
E:/Organized Photos/2006/2006-02-05 07.jpg,"[76.03581111872487, 43.08702356480686, 27.341959082062232]",0.12201405,"[131.01680948782104, 74.0341072180278, 43.372588021075785]",0.164494393,"[196.55241928160982, 166.32433431164134, 139.37026272216247]",0.167474817,"[161.17094882955334, 108.59996009500004, 76.00473678959818]",0.240213276,"[24.242985433158527, 9.545995400844626, 5.997557232983994]",0.305803464
E:/Organized Photos/2006/2006-02-05 08-15-06.jpg,"[193.07012750455368, 163.29781420765025, 145.81238615664844]",0.099152239,"[164.67062585655552, 134.43718592964828, 115.59250799451803]",0.18038413,"[93.61037924151697, 61.79081836327345, 43.58642714570858]",0.199171404,"[133.8236466290269, 100.43573563600131, 81.47990700763866]",0.234604196,"[20.79368723098996, 14.475753228120515, 8.731420373027259]",0.286688031
E:/Organized Photos/2006/2006-02-05 08-15-21.jpg,"[88.33391203703705, 55.478009259259245, 44.78935185185183]",0.1380084,"[141.22905620360552, 81.6898197242842, 46.81813361611877]",0.162414425,"[177.6650994575045, 132.917540687161, 102.46654611211574]",0.212457225,"[61.543724966622165, 19.206608811749, 12.599132176234978]",0.24277085,"[21.55166495022314, 12.920357020254034, 9.293511843460351]",0.244349099
E:/Organized Photos/2006/2006-02-05 08-15-32.jpg,"[118.79396621191121, 82.95045397473874, 61.698085716427336]",0.097467744,"[172.0320256888143, 149.2567107538229, 135.0203601823356]",0.101289726,"[239.5664415674854, 218.3655654217809, 194.81857130420727]",0.146255933,"[29.23498756998334, 28.07496315756855, 31.532166541563107]",0.264859298,"[47.23594436284737, 51.447288658625524, 72.34894389196006]",0.3901273
E:/Organized Photos/2006/2006-02-05 08-16-11.jpg,"[44.54452650775565, 53.041262089909864, 68.37770186500285]",0.090143651,"[204.16676843907712, 183.8623916214433, 162.06280837493347]",0.09945955,"[167.10775019399694, 106.45356733807137, 69.09479120517156]",0.197621412,"[124.58118589360463, 38.561273560470305, 31.013134887427743]",0.226432015,"[37.766855664329626, 17.066122357162246, 9.517072381022299]",0.386343371
E:/Organized Photos/2006/2006-02-05 08-18-03.jpg,"[98.2111001565853, 56.871919039610304, 37.74676680392042]",0.06536815,"[197.60107862222438, 196.31464780898688, 194.40929045329915]",0.096099602,"[185.0527227223663, 144.77922878933438, 106.22388475726203]",0.163447878,"[158.63479973293647, 113.30548460402913, 75.41914588654714]",0.30740482,"[32.56876282599952, 13.485740582235954, 4.454148663002338]",0.367679549
E:/Organized Photos/2006/2006-02-05 08-20-05.jpg,"[252.46192825318775, 228.83327814777635, 176.0479076990135]",0.107899733,"[159.9591616362623, 115.80218632693347, 89.63118813899176]",0.147780305,"[246.23439065851593, 184.09970265869978, 112.14581353211634]",0.150276341,"[128.00326110168893, 66.32728157779044, 35.179103071415184]",0.173345998,"[24.212338393561662, 17.94027640453004, 14.544351848311187]",0.420697624
E:/Organized Photos/2006/2006-02-05 08-22-05.jpg,"[228.23990515903387, 215.17290316833322, 190.9491429021759]",0.070753686,"[86.56375514067145, 33.30016599085228, 13.821107022061605]",0.202932601,"[129.93865431827822, 81.2765822736445, 55.63762743280805]",0.222360619,"[173.6965103059767, 135.69862707169412, 108.8523057475072]",0.2292488,"[29.740935633639857, 20.485991036222547, 17.79158342575848]",0.274704293
E:/Organized Photos/2006/2006-02-05 08-22-45.jpg,"[225.47206809625322, 197.64178546981495, 161.34879913382252]",0.089647207,"[160.25788320758997, 123.69920073682361, 98.0373888385271]",0.14183867,"[87.28504740245042, 41.68045427310961, 20.744219837873437]",0.164031857,"[112.85307928315329, 83.22075791062088, 64.90849369353722]",0.175497424,"[26.62300710549098, 24.441255265208138, 27.61474115860103]",0.428984842
E:/Organized Photos/2006/2006-02-05 09-54-52.jpg,"[206.6282723977055, 197.39181252210702, 194.91838666336676]",0.100943357,"[156.72302284232828, 132.85389407888294, 125.01805541948767]",0.140181428,"[74.87647838574303, 63.04652363535194, 53.13394948081596]",0.174336877,"[24.257927858742995, 19.07346693146435, 14.078479931743937]",0.197550707,"[116.24234223789536, 106.87795732758656, 94.05160722533726]",0.386987631
E:/Organized Photos/2006/2006-02-05 09-56-06.jpg,"[153.26521534780403, 160.53936079302716, 159.24154845325563]",0.073639293,"[205.4777546196573, 190.90010052435647, 187.39186257272493]",0.080870201,"[44.43356873277913, 29.16231910903238, 23.8324619694829]",0.136495457,"[134.01256110987777, 114.92850525421356, 94.71638181147036]",0.298021607,"[98.5020491331834, 80.90581809648461, 64.11206427161468]",0.410973443
E:/Organized Photos/2006/2006-02-05 22-26-00.jpg,"[200.01081081081085, 136.93513513513514, 69.37945945945947]",0.055182563,"[192.93806306306303, 183.41666666666666, 175.58558558558548]",0.05862477,"[118.39011154657824, 83.29785951160687, 59.09496533011757]",0.195455794,"[52.81002355964876, 30.723923752409508, 21.274791175840654]",0.287516025,"[149.17919514047077, 132.5322703113136, 117.00273348519363]",0.403220848
E:/Organized Photos/2006/2006-02-14 20-20-40.jpg,"[235.13167938931298, 239.10114503816794, 233.32824427480915]",0.040550293,"[198.92096018735364, 181.42974238875877, 146.74238875878223]",0.137250038,"[72.43337383556096, 83.1381125961928, 78.47630619684084]",0.216208089,"[124.9251497005988, 128.448502994012, 118.38383233532934]",0.258733023,"[5.280433246997883, 12.676242053214034, 12.7741935483871]",0.347258558
E:/Organized Photos/2006/2006-02-14 20-31-44.jpg,"[119.64146049481248, 105.19253790901836, 77.9838387869114]",0.10619469,"[191.11411889596604, 168.46947983014854, 126.44294055201695]",0.16392661,"[215.64939406602585, 200.66819891349763, 173.25177601337228]",0.20573314,"[161.18601583113457, 138.97196569920837, 97.17933707124007]",0.258449039,"[224.19709263015554, 216.42308992562542, 204.48977349560516]",0.265696521
E:/Organized Photos/2006/2006-02-14 20-33-08.jpg,"[79.19248035914703, 63.256453423120085, 34.277216610549935]",0.142516584,"[192.500871586287, 185.53980244044158, 175.22196397443346]",0.144330431,"[135.7039791744143, 117.41651171439196, 83.39605801413165]",0.209577114,"[177.0531239558971, 160.50785165385898, 129.15770130304043]",0.244817579,"[7.16919110538189, 5.318723815662264, 2.679664840476959]",0.258758292
E:/Organized Photos/2006/2006-02-14 20-34-26.jpg,"[175.21266461193605, 161.0123283833006, 134.37330718221722]",0.12071535,"[118.84509818788385, 100.00712715141405, 64.29001440594433]",0.15504484,"[147.6951463505002, 129.43267876991484, 95.53390144497962]",0.160979946,"[84.49508641138593, 63.659042132610416, 24.858183666553707]",0.204774231,"[19.368996409974446, 14.164494323878536, 6.897635757948189]",0.358485633
E:/Organized Photos/2006/2006-02-14 20-35-20.jpg,"[25.100000000000005, 18.893750000000008, 10.337500000000002]",0.051119403,"[106.28532608695652, 97.37635869565217, 82.40760869565219]",0.060883085,"[163.06811145510835, 121.07120743034055, 40.355005159958715]",0.076803483,"[177.22538552787665, 167.5, 150.1465005931198]",0.148756219,"[225.02991401235312, 217.84389003269948, 205.96451495700617]",0.662437811
E:/Organized Photos/2006/2006-02-14 20-42-38.jpg,"[110.67986377181778, 103.19284802043423, 91.19795657726691]",0.070634921,"[56.385743288969095, 43.371982855853844, 19.487480261673817]",0.125438596,"[216.94226020892685, 207.1660018993352, 192.34510921177588]",0.155263158,"[191.6063393003777, 178.96764657579234, 156.3337165380193]",0.162113617,"[139.41256213285135, 133.34884771802984, 123.73068233167646]",0.486549708
E:/Organized Photos/2006/2006-02-14 20-43-20.jpg,"[87.66236811254399, 74.94372801875733, 51.55490425947637]",0.072,"[142.4492810714989, 125.33957061256645, 93.42131179830608]",0.145873874,"[11.56044092147635, 9.11097349516968, 4.769135496655934]",0.227171171,"[207.21472392638037, 193.41248082822082, 168.51054447852758]",0.248072072,"[181.3899773149103, 166.83254279232835, 139.46256960197974]",0.306882883
E:/Organized Photos/2006/2006-02-14 20-44-00.jpg,"[68.41786525359576, 60.75170325510977, 47.81831945495836]",0.102940065,"[174.7467018469657, 170.3139841688654, 164.68601583113457]",0.126445469,"[112.37627118644066, 101.06553672316385, 80.35536723163843]",0.150782254,"[148.99713672154616, 135.71725125268432, 111.59162491052254]",0.223490288,"[21.261100879885408, 15.847759361571516, 9.520155514630652]",0.396341924
E:/Organized Photos/2006/2006-02-14 20-44-42.jpg,"[29.11243611584327, 21.188756388415673, 10.348211243611583]",0.103022563,"[210.7584089695676, 203.6617725573945, 191.19594233849435]",0.127713921,"[100.03162279871232, 84.91081234614656, 56.97746638894151]",0.176245211,"[149.95096451185393, 134.97290531585924, 107.30437343542923]",0.211366539,"[174.51110298821155, 162.4909074294069, 142.22288220780402]",0.381651767
E:/Organized Photos/2006/2006-02-14 20-45-26.jpg,"[107.22875816993465, 93.00560224089637, 66.32212885154063]",0.085127315,"[174.24960753532184, 153.40920983778125, 113.72422815279963]",0.154918981,"[222.87193460490462, 197.1323472168159, 149.70650058388478]",0.199884259,"[202.89252021563343, 188.67014824797846, 162.8989218328841]",0.244386574,"[8.842929158928097, 6.706288140090209, 3.860175112762006]",0.31568287
E:/Organized Photos/2006/2006-02-14 20-46-10.jpg,"[30.77962408063198, 22.67175156633069, 9.755652410787247]",0.054059829,"[82.23181363441476, 67.85293697298843, 41.36258396455624]",0.104558405,"[131.71105769230758, 110.21201923076917, 69.0096955128205]",0.183262108,"[175.82211507134946, 159.7188375578289, 130.17410568840813]",0.219159544,"[219.1465780261425, 209.81635995760652, 192.93570350387006]",0.438960114
E:/Organized Photos/2006/2006-02-14 20-46-54.jpg,"[123.06132127495316, 91.76309694496524, 33.06705635822216]",0.123922093,"[71.25641025641028, 64.16411824668705, 52.01356543558376]",0.164622361,"[144.41094243198557, 131.94626484292803, 109.47828047497377]",0.174992566,"[10.33263906527813, 7.6772669545339065, 4.58003556007112]",0.25646744,"[200.46546000272863, 187.90395197598804, 165.05648278684802]",0.27999554
E:/Organized Photos/2006/2006-02-14 20-47-44.jpg,"[169.22656456297867, 151.12978611037764, 118.08304726696596]",0.145521542,"[83.47471432044738, 71.28361293459764, 48.81023583758815]",0.157426304,"[135.04661297963042, 105.02700142112738, 48.499099952629074]",0.203741497,"[8.06178302196001, 5.963618485742378, 3.507948213700426]",0.231122449,"[207.92301500182953, 195.6283205268935, 174.40922063666298]",0.262188209
E:/Organized Photos/2006/2006-02-14 20-49-36.jpg,"[73.90074906367045, 63.94881398252185, 47.12297128589262]",0.09704527,"[188.5277137244854, 174.31983943974728, 148.39738662567254]",0.210897262,"[142.02741075092337, 127.26655724251135, 99.38941321296679]",0.223434535,"[217.90599892876276, 207.21496161399756, 188.83217282628104]",0.230279208,"[9.375426067196885, 7.120029216036357, 4.659714332088945]",0.238343725
E:/Organized Photos/2006/2006-03-04 08-56-35.jpg,"[164.67454213388257, 161.30760539048543, 159.6437967348548]",0.098753627,"[88.8223799323227, 75.16687048629122, 63.34401751325729]",0.121691417,"[132.18025846536023, 128.75669712499416, 124.10439155247931]",0.222522626,"[53.82222698250813, 30.404777266580044, 18.791449389813057]",0.25515521,"[24.51812860553369, 17.103841565939916, 11.79545682856305]",0.30187712
E:/Organized Photos/2006/2006-03-04 08-57-01.jpg,"[154.10531486853182, 111.14022559269121, 95.92617623790981]",0.067624567,"[236.93559163492898, 178.36172356963021, 167.16170204078566]",0.076432844,"[104.88324178504715, 77.20160038507636, 61.356089227499545]",0.236593364,"[52.68483801883484, 35.719099936907355, 27.127108226874782]",0.253504372,"[30.391606400414755, 12.023909728716989, 4.587831310054047]",0.365844852
E:/Organized Photos/2006/2006-03-05 22-47-08.jpg,"[18.12863070539419, 12.827800829875518, 6.7396265560165975]",0.041039612,"[131.00997652582154, 92.6288145539906, 60.2162558685446]",0.129829313,"[91.27521654093323, 47.93880972338641, 22.429449566918134]",0.153666053,"[194.40794511805996, 171.2158583280153, 144.95963624760685]",0.247477088,"[216.21376846577195, 195.40291590228833, 168.56116636091537]",0.427987935
E:/Organized Photos/2006/2006-03-05 23-00-22.jpg,"[83.31294126957054, 56.27345544831126, 28.81673603331565]",0.119892136,"[156.1062875731789, 150.52864087759994, 143.5896923111073]",0.145728845,"[123.28252406736817, 104.47676997914299, 80.29772370593308]",0.174035971,"[189.0435322194274, 183.05503766450246, 175.527521072408]",0.199693845,"[39.42558006899835, 22.864731377553937, 5.997170535436921]",0.360649203
E:/Organized Photos/2006/2006-03-06 00-25-32.jpg,"[240.2859884836852, 226.61804222648755, 209.05182341650672]",0.042373092,"[123.98901960784313, 85.09254901960784, 50.64235294117648]",0.097053559,"[24.885147110953568, 22.686281460475005, 16.916341722793337]",0.228708652,"[165.84237461617198, 133.08427157966565, 82.62367792562267]",0.244864758,"[201.3508438818565, 171.66181434599156, 118.40168776371308]",0.386999939
E:/Organized Photos/2006/2006-03-06 00-26-37.jpg,"[147.87028657616895, 130.88386123680243, 111.92307692307693]",0.055134463,"[67.08761329305136, 40.755287009063444, 15.47532729103726]",0.161296829,"[200.39569005043558, 184.72031178358552, 163.76570380559377]",0.176081151,"[101.99963208241351, 69.18027961736573, 30.838484179543784]",0.229418719,"[8.852953586497891, 8.83776371308017, 3.236919831223629]",0.378068838
E:/Organized Photos/2006/2006-03-06 00-26-52.jpg,"[163.6056091148115, 131.97370727432076, 112.37861524978088]",0.059583374,"[100.85376756066412, 70.6152618135377, 38.235312899106]",0.156434989,"[56.51164958061511, 39.159366262814544, 20.50170860515688]",0.159222638,"[201.59313998884545, 185.12827663134405, 161.99330730619067]",0.168876868,"[9.470219102318655, 9.296532652627096, 5.254307594128907]",0.455882131
E:/Organized Photos/2006/2006-03-08 11-20-52.jpg,"[183.04658275497005, 187.02511469238905, 171.843430184684]",0.105427811,"[51.22102387115333, 43.552152238519795, 20.37302272073627]",0.13005595,"[207.7402597402597, 213.33177489177484, 83.46372294372293]",0.177869132,"[113.90236162983338, 91.7388166577742, 31.446884389654866]",0.225569733,"[149.64745455167917, 138.4349857920503, 67.22263685850254]",0.361077374
E:/Organized Photos/2006/2006-03-08 11-29-08.jpg,"[10.461915621436727, 7.114253135689857, 2.7239452679589515]",0.015270197,"[209.79218574460145, 154.33605043065796, 86.76965422544015]",0.129336108,"[252.8428351309705, 236.92380336994856, 181.30409066056959]",0.242027156,"[148.21767314909607, 77.82026478281536, 12.168409363062871]",0.272280977,"[178.3979795612705, 108.47145098678507, 31.973463274476053]",0.341085562
E:/Organized Photos/2006/2006-03-08 11-29-44.jpg,"[230.58762626792947, 195.58909633114223, 192.11321586828234]",0.094415257,"[194.7182658483644, 140.74848439488042, 106.57748297283145]",0.109453466,"[177.9620730976637, 100.97213900539259, 23.649520671060518]",0.141218614,"[42.206153697531754, 18.218151958653333, 1.5762160073419291]",0.211343477,"[115.20520110453086, 60.54462177088248, 18.090206372851817]",0.443569187
E:/Organized Photos/2006/2006-03-08 11-31-46.jpg,"[242.75074017764263, 211.33039929583077, 171.6964871569175]",0.060135781,"[91.25929278642147, 72.36701555869877, 41.1160396039604]",0.085671397,"[177.5419508867667, 153.61746248294682, 117.86500682128242]",0.140768286,"[133.1190794267671, 118.05331552101049, 88.06764634442555]",0.159644514,"[18.37319524558646, 11.920188778185642, 4.962174445027102]",0.553780022
E:/Organized Photos/2006/2006-03-08 11-34-48.jpg,"[205.575798962032, 177.53682054083566, 153.9695984703633]",0.113956741,"[228.96016203892188, 233.09553375132322, 216.2674863610455]",0.148645606,"[152.1538910505834, 129.15581712062252, 92.291887159533]",0.159593341,"[94.94927869858812, 39.07661909146718, 11.874539594843466]",0.161575464,"[192.46260907824274, 106.33463371709311, 6.347341790716434]",0.416228848
E:/Organized Photos/2006/2006-03-08 11-38-46.jpg,"[253.63932448733408, 243.19179734620025, 113.33172496984318]",0.064860808,"[147.66509433962267, 71.13207547169812, 33.51792452830189]",0.090850164,"[64.35060449050086, 39.32987910189983, 35.894645941278064]",0.099918122,"[200.17004341534002, 132.56259044862517, 38.82344428364688]",0.223792303,"[246.07379959857954, 183.8896093870619, 40.62096649683496]",0.520578603
E:/Organized Photos/2006/2006-03-08 11-40-48.jpg,"[251.9955240970125, 37.2988445924846, 35.756011241802796]",0.039506309,"[128.42374270697715, 57.99334587009979, 30.83200732918655]",0.088970804,"[66.93251351006342, 15.88049444704481, 12.168418365175935]",0.18860402,"[196.62265262537727, 118.14389866705942, 48.7725163855954]",0.281268339,"[218.11602442403412, 152.1617322592232, 91.09785006926985]",0.401650528
E:/Organized Photos/2006/2006-03-08 11-44-44.jpg,"[234.54055415617137, 234.54055415617137, 234.54055415617137]",0.014049479,"[48.80766283524904, 48.80766283524904, 48.80766283524904]",0.027620443,"[164.12779771057592, 164.12779771057592, 164.12779771057592]",0.041914063,"[117.70528871467849, 117.70528871467849, 117.70528871467849]",0.233977865,"[130.38590764078052, 130.38590764078052, 130.38590764078052]",0.682438151
E:/Organized Photos/2006/2006-03-08 11-48-18.jpg,"[118.59824046920818, 73.56109481915934, 32.01564027370478]",0.136416594,"[204.39081081081082, 8.906486486486484, 15.923783783783785]",0.138358386,"[106.26903148664807, 144.16221602231963, 161.6038262255879]",0.187748435,"[189.14406779661016, 170.04681194511699, 155.4592413236481]",0.18980445,"[192.93587717317678, 124.81824339580041, 10.921652743282909]",0.347672134
E:/Organized Photos/2006/2006-03-08 11-48-50.jpg,"[218.18007662835245, 217.0344827586207, 209.86015325670496]",0.107536163,"[113.86679058240397, 73.79120198265181, 42.6548946716233]",0.143002866,"[68.20533333333334, 31.743466666666663, 11.547733333333333]",0.149246043,"[178.34811438043923, 166.07832573559878, 146.9419809365934]",0.176937773,"[173.11606140022465, 111.37383002620741, 27.417821040808686]",0.423277156
E:/Organized Photos/2006/2006-03-08 11-50-36.jpg,"[236.25135040713778, 218.53986724355693, 208.242938915912]",0.17866744,"[148.54040831944016, 117.65011342206672, 104.74120637350028]",0.182089247,"[190.50109813084134, 170.5583411214954, 157.05703271028025]",0.209409116,"[118.16674012387209, 79.23630796353429, 55.22081235936811]",0.210115311,"[74.17417326249596, 37.30475983953166, 12.989265965520975]",0.219718886
