Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2011/2011-01-23 18-31-49.jpg,"[236.91471037864628, 242.94772117962407, 241.44682525641508]",0.107221289,"[118.59205148975015, 118.4430324999727, 109.47709571126417]",0.1337222,"[55.74866956383418, 55.443276182915675, 57.07213240881297]",0.179676827,"[179.12853111528872, 178.79863289779587, 159.5117717380808]",0.253158682,"[17.093266338033317, 13.594888361303413, 12.350792737443646]",0.326221001
E:/Organized Photos/2011/2011-01-23 18-31-56.JPG,"[223.84743185188043, 211.24919210736437, 210.71685739269284]",0.025446583,"[182.1687148655999, 165.04544630278016, 146.877910139631]",0.066290667,"[47.980465272048576, 41.07981343375016, 40.81606397490678]",0.113595917,"[134.5456574817713, 113.68114390779648, 81.94811955230327]",0.396490333,"[114.0522318302697, 95.49589598014161, 64.62035718022368]",0.3981765
E:/Organized Photos/2011/2011-01-23 18-32-32.jpg,"[243.7725267800882, 246.77693761814746, 243.9237555135476]",0.096331565,"[143.30052020808324, 137.95118047218895, 124.15886354541816]",0.141790691,"[73.10168506682162, 69.90063916327716, 73.32713538640324]",0.197887159,"[207.91207865168545, 200.94269662921346, 167.035393258427]",0.203435767,"[23.786867088607597, 19.415506329113928, 19.905221518987343]",0.360554817
E:/Organized Photos/2011/2011-01-23 18-32-57.jpg,"[232.21456848772763, 240.30720506730006, 243.98416468725256]",0.107343398,"[117.48154362416108, 120.38842281879194, 119.74832214765101]",0.111679072,"[55.187640449438206, 64.32921348314608, 80.01573033707867]",0.154038844,"[170.87762144942926, 173.25617202017523, 160.45898593044865]",0.293530642,"[17.895240317312183, 17.1409239384041, 20.930237984134386]",0.333408043
E:/Organized Photos/2011/2011-01-23 18-33-01.jpg,"[122.69269344808015, 123.47208128619306, 127.27866264196176]",0.104346692,"[195.84960707894882, 192.31099927998278, 175.6578700995865]",0.143124322,"[238.03567799745238, 240.6671152780638, 230.76369729443786]",0.162496578,"[58.53044998173572, 59.59577431611701, 69.35530839162496]",0.162648352,"[14.646561266327334, 10.604089922441267, 7.984804960712861]",0.427384056
E:/Organized Photos/2011/2011-01-23 18-33-28.jpg,"[184.74708171206225, 171.18352788586247, 149.95590142671855]",0.132383076,"[101.95474824729126, 102.31994901210962, 112.76163161249202]",0.132521666,"[55.407854984894264, 49.086318515321544, 49.94259818731118]",0.182724073,"[236.15849612974566, 235.18466642093622, 219.21120530777736]",0.215001331,"[15.716662647697131, 9.80299011333494, 6.005546177959972]",0.337369854
E:/Organized Photos/2011/2011-01-23 18-33-36.jpg,"[180.00471451021482, 161.54557359874278, 158.11367207962294]",0.106178021,"[109.35595748648144, 98.79712847286966, 112.39903039343646]",0.145851697,"[235.05788556880614, 228.6167760954039, 224.16333913975606]",0.199447745,"[57.45164244019687, 47.27297699439165, 55.77223303193313]",0.237964519,"[14.092745798136383, 7.595401898458594, 7.010537316032397]",0.310558019
E:/Organized Photos/2011/2011-01-23 18-37-10.JPG,"[233.91694915254234, 146.60734463276847, 42.63486682808717]",0.033473917,"[206.8441824421566, 190.47027565592802, 175.31512232923754]",0.09650375,"[96.30709339322482, 78.91313868613153, 67.47342317050352]",0.143969833,"[38.63967708536534, 33.22803595276325, 34.28041954893989]",0.1809605,"[146.84504179562788, 128.18429069285713, 93.31127628981558]",0.545092
E:/Organized Photos/2011/2011-01-23 18-37-16.JPG,"[208.9245283018868, 198.05283018867922, 190.89735849056606]",0.062633167,"[105.39659178931065, 91.83462432223084, 80.64872192099149]",0.126919833,"[60.028807615230455, 48.741983967935866, 47.587925851703396]",0.19830125,"[146.96186117467585, 130.02841342486656, 99.16533180778032]",0.237007667,"[22.537256309053948, 16.133476856835305, 20.420404257863893]",0.375138083
E:/Organized Photos/2011/2011-01-23 18-37-21.JPG,"[194.9102061691781, 158.10627999290296, 47.06919995115861]",0.058672583,"[165.4472776361183, 156.6860129649769, 149.46156793722886]",0.112121167,"[249.0860788873892, 247.717899009642, 233.49984032908745]",0.19633,"[103.10296000764626, 90.37486636194991, 69.19205773796692]",0.204448917,"[27.389679457054626, 25.15364857687124, 27.83557081041544]",0.428427333
E:/Organized Photos/2011/2011-01-23 19-16-08.JPG,"[223.70441730450884, 211.0249538114548, 210.45317561244792]",0.021197917,"[57.39731632690658, 45.855986040967714, 35.37496467234361]",0.0406315,"[173.49214831350926, 154.70844466148102, 136.8103456695387]",0.071956417,"[115.22295216417149, 95.99512192222903, 63.99203508792797]",0.420260083,"[132.97221987508104, 111.75947680327032, 79.70261712550092]",0.445954083
E:/Organized Photos/2011/2011-01-23 19-16-51.JPG,"[225.5340820938305, 214.7328004317179, 214.4486491955883]",0.026873417,"[56.315800450487984, 49.04001418203081, 42.553991824476505]",0.0445405,"[185.23466591105588, 165.9280183300684, 148.04988250582608]",0.076326833,"[131.07115046506252, 111.4827859620343, 64.92541706950499]",0.364856333,"[151.04616167732797, 128.66972978087315, 84.73985542898187]",0.487402917
E:/Organized Photos/2011/2011-01-23 19-35-56.JPG,"[226.96721311475412, 210.02185792349727, 177.51001821493628]",0.042992333,"[165.9439528023599, 146.6991150442478, 121.7315634218289]",0.0860965,"[43.59966592427617, 38.08073496659242, 38.278396436525604]",0.142541917,"[116.4446452779033, 98.5327609579756, 69.26705829191141]",0.170837417,"[150.91330254729627, 127.80232384924771, 81.45702368538656]",0.557531833
E:/Organized Photos/2011/2011-01-23 21-19-56.JPG,"[231.89695550351288, 234.13583138173303, 214.27166276346605]",0.067459833,"[153.95974235104666, 142.50322061191628, 130.7938808373591]",0.09407325,"[235.51434878587193, 200.6307947019868, 87.41611479028695]",0.138056167,"[90.30898379970543, 80.47952871870396, 66.76288659793812]",0.259936583,"[27.162589449159594, 25.724246962889, 23.51722416375437]",0.440474167
E:/Organized Photos/2011/2011-01-23 21-50-30.JPG,"[192.59942129629607, 170.35694444444437, 146.08043981481475]",0.107288167,"[107.3190993092312, 91.85031847133756, 80.81990670135457]",0.139335917,"[56.54447266064477, 46.90170047253205, 47.40049503359157]",0.193755833,"[232.50866789701408, 216.79983662602507, 204.87547272562267]",0.20221575,"[159.45577921167052, 135.84398232571198, 96.746177584514]",0.357404333
E:/Organized Photos/2011/2011-01-23 21-51-55.JPG,"[91.39999999999999, 71.36774193548388, 65.2548387096774]",0.020459667,"[218.49522292993632, 180.37579617834393, 79.77229299363057]",0.042671583,"[208.0246741154562, 186.9366852886406, 181.80167597765362]",0.128395,"[157.90668229777256, 137.10668229777255, 106.76201641266117]",0.313330833,"[178.64415033087775, 154.94668497939819, 125.70857784991884]",0.495142917
E:/Organized Photos/2011/2011-01-23 21-52-01.JPG,"[245.85008003246355, 215.52105642852342, 78.07237865500359]",0.013039667,"[54.28161560334391, 43.254957401291946, 41.60415477441636]",0.027616333,"[212.93102503440775, 193.60078348972428, 178.92880953089366]",0.093978,"[169.59441909375587, 146.38186997071566, 109.99808745111679]",0.428295833,"[149.72347446730765, 127.34039953997626, 92.10799177844557]",0.437070167
E:/Organized Photos/2011/2011-01-23 21-53-24.JPG,"[192.99065130127275, 175.9147000789801, 161.27800199214514]",0.15457575,"[231.3490826885053, 226.03433269101373, 219.49432827507178]",0.168455,"[99.0384917812171, 85.73023166394323, 81.84630395078331]",0.21901325,"[145.14774257650606, 123.42837072083086, 109.44656258679522]",0.219694083,"[48.95541345179148, 45.2490882686307, 49.954128529243675]",0.238261917
E:/Organized Photos/2011/2011-01-23 21-53-57.JPG,"[221.12897560790142, 220.6619985152759, 224.8508163949421]",0.108748167,"[165.62945764037244, 160.82935464714734, 161.3693963627834]",0.128964167,"[140.72034774863516, 122.00310381540237, 84.49186415679817]",0.179471333,"[74.64209663590738, 69.45837066023282, 71.75309423965858]",0.213717333,"[27.84451995524296, 27.573275807417833, 37.912774461853445]",0.369099
E:/Organized Photos/2011/2011-01-24 14-31-26.jpg,"[245.10471386328047, 239.4904331188032, 244.2261262828319]",0.023341759,"[17.155082269721657, 85.2319698600646, 157.24311856066433]",0.025762604,"[128.784236958635, 97.96341397559131, 97.32033696943509]",0.074597478,"[44.5686112219611, 32.10614010454388, 21.039083245885006]",0.408626114,"[6.685274617336497, 3.355953524639953, 1.3295364957371727]",0.467672046
E:/Organized Photos/2011/2011-01-24 21-16-47.jpg,"[219.26498800959243, 212.88788968824932, 212.6402877697841]",0.045052083,"[160.08058941240677, 151.3027105694015, 149.50500272876113]",0.141477865,"[79.62267904509282, 65.31797082228115, 64.41064323607426]",0.150654297,"[102.52972027972024, 96.42062937062937, 84.18426573426572]",0.295507813,"[129.28168126094573, 120.47992994746063, 101.76126094570931]",0.367307943
E:/Organized Photos/2011/2011-01-26 08-40-30.jpg,"[216.99025300705097, 209.0425134798839, 205.95935296557434]",0.099382317,"[88.27860411899316, 104.04977116704806, 98.9769260106789]",0.108590103,"[144.36818098887056, 150.05218025907683, 148.4457215836525]",0.111978381,"[32.19136206413013, 55.25035056557913, 56.00878751051697]",0.219309775,"[6.353893836214422, 13.056661428321988, 13.94259647284791]",0.460739424
E:/Organized Photos/2011/2011-01-29 07-29-05.jpg,"[120.01451187335091, 132.81002638522426, 140.49340369393138]",0.12511558,"[217.03278688524588, 187.55794234030523, 172.6461277557941]",0.137721047,"[170.16651943462898, 129.3785335689046, 110.351148409894]",0.182212205,"[29.696914700544465, 36.27359346642468, 36.37568058076225]",0.183620839,"[86.61675854465271, 95.68665931642778, 97.46879823594266]",0.371330328
E:/Organized Photos/2011/2011-01-31 13-35-31.JPG,"[200.8703947368421, 198.8559210526315, 187.2782894736842]",0.113392083,"[154.29411764705878, 149.739079790332, 132.51368666278395]",0.123490917,"[74.08063781321185, 67.20045558086561, 49.50022779043281]",0.168660167,"[107.9114877589454, 103.05885122410545, 92.0155367231638]",0.168996917,"[30.59694232105629, 30.390722724113967, 17.85788742182071]",0.425459917
E:/Organized Photos/2011/2011-01-31 14-28-41.JPG,"[141.3095114548956, 12.69788520366607, 30.68741379414356]",0.120319333,"[176.16442099594667, 152.7027454048502, 132.79728253690962]",0.1430355,"[237.95518319855222, 229.53675627836319, 217.6428466437923]",0.1631725,"[82.26854183752128, 84.73481684433523, 75.89896830673226]",0.227341833,"[29.242617381761832, 22.922343655411108, 19.64631631048331]",0.346130833
E:/Organized Photos/2011/2011-01-31 14-29-13.JPG,"[154.59318899249575, 18.611776682163054, 41.10846586355524]",0.072120833,"[181.96792221047173, 147.36638967365874, 125.76339457167383]",0.087100167,"[239.22848232916473, 227.0281718482752, 211.0703202579208]",0.208783917,"[38.526881892823084, 34.40369613209604, 30.364656547778534]",0.307131,"[82.53273343885549, 85.20408342644409, 75.40902752825157]",0.324864083
E:/Organized Photos/2011/2011-02-01 09-52-23.JPG,"[207.309007981756, 173.66020524515397, 151.87970353477766]",0.120118167,"[90.3027306967985, 69.88983050847457, 65.47033898305087]",0.15637575,"[37.481301421092, 30.74569932685116, 29.73859386686611]",0.186463667,"[253.7335227272727, 247.3267045454545, 237.03948863636361]",0.2436815,"[123.20356472795497, 109.67166979362102, 103.0126641651032]",0.293360917
E:/Organized Photos/2011/2011-02-01 09-52-41.JPG,"[159.1400709392158, 126.45870463048453, 112.42578106020119]",0.13482525,"[218.5045159923746, 181.13061639483183, 163.56590552848962]",0.15359075,"[252.5789295382329, 238.88902655922075, 230.41460553267427]",0.207428333,"[92.25451709305526, 72.87165828894395, 68.242056793458]",0.2090035,"[37.87720090896349, 29.905188703391705, 29.607071397253044]",0.295152167
E:/Organized Photos/2011/2011-02-01 09-53-30.JPG,"[141.76149943864706, 15.074976090481973, 29.721876169487278]",0.042571417,"[199.4726523025172, 198.9249518695273, 189.00558534768288]",0.121371667,"[149.8587538577737, 142.95731484807948, 124.96578992778113]",0.12490225,"[88.1459490133062, 73.14806354661249, 51.42426735701531]",0.234457667,"[29.903169054649876, 19.60435463503145, 11.404275031458688]",0.476697
E:/Organized Photos/2011/2011-02-01 09-58-41.JPG,"[195.49261057173683, 147.3398058252427, 102.97529665587912]",0.11993275,"[191.62505608455058, 175.38366817887243, 162.08868836931052]",0.128300667,"[131.8835766996389, 109.32179306013501, 84.6134008478568]",0.163490583,"[65.58433513698797, 61.40868692309574, 49.142766202286815]",0.261375333,"[35.14851172876015, 26.816873644786128, 18.380011827321113]",0.326900667
E:/Organized Photos/2011/2011-02-01 09-58-56.JPG,"[219.8484654731458, 174.5057544757034, 132.596547314578]",0.122130583,"[137.29577464788736, 111.97670639219935, 84.92632719393282]",0.143763083,"[181.18634064080942, 154.58516020236087, 131.7390387858347]",0.167954167,"[70.80077197149645, 66.80789786223278, 54.0979809976247]",0.252827167,"[37.71095627102354, 29.696059586737142, 19.869533877943294]",0.313325
E:/Organized Photos/2011/2011-02-01 09-59-59.JPG,"[252.69888170034852, 253.4201293937167, 250.4549234087017]",0.00956925,"[94.31797979023276, 81.4817095852583, 61.24545216318633]",0.164207333,"[211.3733606684606, 203.60244463860414, 181.0050005987417]",0.192664583,"[167.362485973848, 155.98834480109923, 132.33348478648827]",0.246967083,"[45.545742944262656, 29.238617420732336, 16.946542227976376]",0.38659175
E:/Organized Photos/2011/2011-02-01 10-00-15.JPG,"[217.2854896530088, 219.90223994378772, 213.32424269298193]",0.074112917,"[189.4898264553561, 183.4929051658588, 169.31912526507477]",0.192291083,"[66.02110701661867, 65.03054516090117, 56.512443988765064]",0.1954645,"[133.9925041009015, 119.7091465448012, 104.77036972012046]",0.242665417,"[20.646614698787047, 19.548703471072482, 17.591293928101347]",0.295466083
E:/Organized Photos/2011/2011-02-01 10-01-16.JPG,"[251.02299448912962, 239.28348190823291, 197.58266053346748]",0.021891417,"[155.0589570377327, 112.57595521062082, 66.20226427745284]",0.178177667,"[105.25067202790571, 71.1066966546625, 36.62178207310262]",0.21636475,"[152.20084886058936, 148.7036379457654, 138.2832956785452]",0.280792,"[26.706713157621827, 13.185404163162723, 8.047930658111472]",0.302774167
E:/Organized Photos/2011/2011-02-01 10-01-43.JPG,"[81.955421686747, 69.24819277108435, 56.29397590361446]",0.068487417,"[163.0353477765108, 142.00570125427592, 122.2474344355758]",0.069284667,"[130.84660421545667, 112.69555035128806, 94.59367681498831]",0.07027775,"[13.39103139013453, 13.064349775784754, 13.035874439461885]",0.36192375,"[194.619517752041, 192.8974748433643, 180.16100246819818]",0.430026417
E:/Organized Photos/2011/2011-02-01 10-24-29.JPG,"[150.01935981404475, 129.1650223518725, 113.49116212021946]",0.069838083,"[114.58297888393207, 96.01292888901355, 79.48984540452227]",0.086528083,"[13.625203658659473, 11.767388707379174, 11.268031707422402]",0.256017833,"[61.837194416526216, 53.29487712582451, 40.05013870924849]",0.2641665,"[182.5881633732264, 182.32688379407853, 170.88970748218097]",0.3234495
E:/Organized Photos/2011/2011-02-01 10-24-37.JPG,"[162.83216783216787, 142.23676323676324, 123.51548451548452]",0.054682667,"[249.2144540455617, 222.77533385703066, 178.29693637077767]",0.090984083,"[192.63593823116517, 177.74918109499302, 159.05194197473094]",0.165086417,"[85.38869257950529, 49.34776207302708, 48.1163133097762]",0.23678875,"[18.720631030785725, 18.544187471281976, 19.649103997549393]",0.452458083
E:/Organized Photos/2011/2011-02-01 10-27-53.JPG,"[109.15552995391704, 90.56221198156682, 69.2430875576037]",0.07751025,"[31.961622807017545, 34.31359649122807, 44.103070175438596]",0.144981833,"[153.14627798021863, 119.22384174908902, 94.62935970848517]",0.160085667,"[17.77866972477064, 15.628058103975535, 15.64946483180428]",0.21422525,"[180.66218620280685, 175.44257758450286, 160.05989325953752]",0.403197
E:/Organized Photos/2011/2011-02-01 14-05-45.JPG,"[140.9725258493352, 109.89062038404724, 87.41196454948297]",0.15060575,"[241.93545467205126, 238.17427934828024, 226.11349394234787]",0.157354167,"[57.24595134725382, 53.43897732754464, 48.21397560471367]",0.160941333,"[216.67843054972715, 199.9257238774654, 170.96579941250522]",0.263065167,"[186.4605136369349, 162.1522895806276, 123.50127780803555]",0.268033583
E:/Organized Photos/2011/2011-02-01 14-05-53.JPG,"[238.06142509431436, 232.00140996838883, 228.09838991426457]",0.091101667,"[131.45543002457157, 102.71755988625543, 92.70547987226774]",0.135615417,"[45.799309336140645, 44.89586878089315, 45.44957439508357]",0.175984417,"[183.9934383509386, 158.16870696672578, 119.84200942927187]",0.297466833,"[206.44845963233212, 191.01635117515818, 170.4346034909991]",0.299831667
E:/Organized Photos/2011/2011-02-01 14-06-32.JPG,"[217.47534833869238, 190.07699178277963, 151.7143622722401]",0.133417,"[222.07710952885927, 215.71989092561736, 203.9953037418573]",0.1505915,"[169.42994831680406, 160.76113982399775, 145.22363458583604]",0.17258,"[142.71187852976578, 117.35468938061287, 87.96602166466066]",0.241391083,"[48.1963576932057, 45.50385243987859, 43.649933846992]",0.302020417
E:/Organized Photos/2011/2011-02-01 14-06-41.JPG,"[111.90816998203763, 93.37626665503606, 72.32087918106474]",0.132616583,"[225.73030141445284, 217.16991533169303, 202.9884584572686]",0.162271833,"[199.51481229268478, 182.84515329363776, 156.04626178022238]",0.220968833,"[158.61724954927772, 139.64893145431532, 108.90894757300843]",0.22636225,"[42.90902241605125, 41.90909529417079, 40.67335712270905]",0.2577805
E:/Organized Photos/2011/2011-02-01 14-07-02.JPG,"[219.62207375784746, 210.5578199350317, 194.22899141060861]",0.128411083,"[84.41759444343425, 77.31582167302676, 71.1790881741272]",0.153456083,"[35.850903924727355, 34.4072860135365, 31.98734228846787]",0.224132667,"[180.79195287960164, 165.035416767427, 135.04257933463182]",0.232347083,"[157.54291446746623, 122.29873833144076, 85.81621528001014]",0.261653083
E:/Organized Photos/2011/2011-02-01 14-14-18.JPG,"[180.02506479292103, 143.72157573421615, 50.46085618071336]",0.079771917,"[123.27029431110833, 101.58924019372556, 75.75943642453983]",0.084250083,"[234.25017008505048, 228.9199336286565, 220.42295104773908]",0.11621875,"[190.08098579857446, 165.75699669140363, 126.2753243314034]",0.240673,"[37.818050281309624, 38.977909639941466, 34.56022729076704]",0.47908625
E:/Organized Photos/2011/2011-02-01 14-14-29.JPG,"[245.52038595167065, 242.95298228009008, 237.4466234635511]",0.11167375,"[144.8239233901808, 116.4060193429086, 60.55389755440883]",0.192564167,"[57.75592834722123, 55.817687938938214, 44.396769640720116]",0.21241525,"[192.27262678845503, 163.07180452453795, 81.7269772809348]",0.241608167,"[195.56115906665465, 177.56495903046516, 156.29475258130404]",0.241738667
E:/Organized Photos/2011/2011-02-12 10-13-15.jpg,"[253.92469225199133, 252.6502534395365, 239.23606082548872]",0.018707682,"[77.79714373464378, 70.66738329238326, 55.45577395577396]",0.088056641,"[121.28314888285651, 115.18556414004314, 93.68754785271801]",0.19046875,"[18.70387257584047, 14.602225059274119, 11.961517417472189]",0.22078776,"[140.22933718058985, 144.14798990095176, 133.0829287240241]",0.481979167
E:/Organized Photos/2011/2011-02-12 11-00-47.JPG,"[169.39875600337436, 174.56484217653457, 172.04718924470825]",0.095929333,"[32.19166734576022, 31.657014090894645, 27.842821155120337]",0.15271525,"[109.74796532252036, 109.63972797905055, 105.83219606734751]",0.190426667,"[251.17642792003187, 252.19787333016174, 252.6241429063262]",0.208013,"[71.2053257778034, 67.05291099911194, 63.263946966151]",0.35291575
E:/Organized Photos/2011/2011-02-12 11-02-02.JPG,"[167.35854054054053, 173.6679999999999, 172.45421621621614]",0.087978917,"[32.72838898075504, 32.89610526686134, 29.698694719065546]",0.137674833,"[111.74087396749262, 113.25923705480064, 109.7814193089972]",0.21286675,"[251.26249255410693, 252.3566527676662, 252.7352791934166]",0.216822333,"[71.27622050279484, 68.58686014813992, 65.88399372194843]",0.344657167
E:/Organized Photos/2011/2011-02-12 11-02-16.JPG,"[39.17673205262966, 38.39510808312325, 33.1212953934344]",0.094681333,"[168.10637229499784, 170.88097992664765, 167.6403186348353]",0.098475917,"[248.60888772418997, 249.64120287632716, 249.47805974741337]",0.2385705,"[75.6908099765458, 71.21219716428419, 66.20678188203337]",0.280897667,"[103.63359123168519, 103.1528971422477, 98.89662140544826]",0.287374583
E:/Organized Photos/2011/2011-02-13 10-18-29.jpg,"[161.6960408684547, 135.43614303959134, 135.7701149425287]",0.124937376,"[70.1998718770019, 55.183856502242136, 54.06085842408712]",0.130934242,"[115.676875957121, 87.24808575803982, 83.27820316488004]",0.157960789,"[208.4720812182741, 191.10406091370552, 194.64365482233504]",0.158590485,"[252.5363149847095, 250.48203363914374, 248.77714067278288]",0.427577108
E:/Organized Photos/2011/2011-03-08 18-59-23.JPG,"[248.57231926452133, 205.27926452152101, 173.71777684914312]",0.045075167,"[73.92869026865452, 104.15245620198476, 125.23402027004632]",0.11723275,"[32.25364417628935, 23.91026453551014, 22.488646014221775]",0.237953667,"[101.51064229929594, 74.48292530440133, 70.65885426594184]",0.295942583,"[111.85623528660895, 127.14662699727768, 120.90812461490485]",0.303795833
E:/Organized Photos/2011/2011-03-08 18-59-34.JPG,"[252.94101588352078, 227.6826604897418, 201.82040039708806]",0.036141,"[199.9085005472456, 123.09609631521347, 106.42568405691351]",0.041179417,"[101.28159315931602, 73.80258775877599, 70.12784653465359]",0.26241775,"[29.156281821787285, 22.006731480389732, 20.687843675302574]",0.275355417,"[101.40730566200331, 123.9804161472521, 125.35951952229262]",0.384906417
E:/Organized Photos/2011/2011-03-08 19-18-21.JPG,"[207.86724833474034, 177.135153960091, 154.9997583490404]",0.047141917,"[252.13689497857197, 244.45621419025838, 229.79732646195856]",0.069968333,"[72.98563366196753, 63.03990520678328, 59.39215781503176]",0.242565167,"[142.52613560004218, 116.0457903920678, 82.05227120008456]",0.271177083,"[23.80085917814452, 25.100639191814363, 29.195105796009447]",0.3691475
E:/Organized Photos/2011/2011-03-08 19-18-32.JPG,"[204.72366148531952, 173.43177892918825, 151.51468048359243]",0.050850083,"[252.79689018464526, 246.31195335276968, 233.16909620991254]",0.078600833,"[68.2314316469322, 59.73304628632939, 54.730534625044854]",0.229804917,"[137.10601894286586, 110.51359608921479, 79.81301558203482]",0.262097167,"[20.695021645021644, 22.645021645021643, 25.477922077922077]",0.378647
E:/Organized Photos/2011/2011-03-08 19-45-23.JPG,"[197.2862727745458, 203.66917261386018, 198.20713356830714]",0.12418575,"[23.100759292382406, 23.83448889123399, 33.31272856571497]",0.19212675,"[144.97064807936914, 148.90263970179524, 143.43433352499596]",0.199706,"[56.926670157602054, 61.37857477932129, 74.62408987828978]",0.225648667,"[103.47732616801576, 100.83969332392937, 99.84553078281971]",0.258332833
E:/Organized Photos/2011/2011-03-08 20-14-51.JPG,"[230.95873389416911, 218.71744986208284, 208.42773865675696]",0.144707333,"[191.18359722040273, 171.474092006213, 156.7961658972005]",0.153355417,"[124.51787645135568, 113.58518541675045, 109.46981713932645]",0.215834333,"[79.46211099850116, 71.99019756164128, 66.00595063569733]",0.222232333,"[31.024266260350913, 27.541935840055558, 26.384801551249836]",0.263870583
E:/Organized Photos/2011/2011-03-10 08-40-55.JPG,"[239.8569709127383, 230.56208625877642, 222.1013039117353]",0.120729167,"[206.48207269155208, 190.49324656188602, 178.79678290766205]",0.1728125,"[146.45157790927016, 135.59940828402372, 130.6115384615384]",0.222708333,"[94.28404552715656, 85.60053913738014, 79.03105031948877]",0.223177083,"[36.56537252569874, 31.925664769348394, 29.966867725766715]",0.260572917
