Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2012/2012-05-18 17-30-28.JPG,"[182.90342205707103, 26.60022820445503, 55.309721913686296]",0.071775833,"[236.90146978769727, 231.50743588580457, 224.9971950039321]",0.09524925,"[165.2160402029701, 144.74355566167387, 143.65419316752562]",0.191725917,"[78.82221260467274, 92.94104879376242, 92.08281365779462]",0.275585917,"[29.82673314339982, 33.57243985438432, 29.43181782209555]",0.365663083
E:/Organized Photos/2012/2012-05-18 17-30-48.JPG,"[186.17496615028278, 27.49106740995975, 55.113703299063204]",0.073543833,"[239.31591743673977, 231.05071830096924, 223.05771180588775]",0.0922565,"[167.79584156046428, 145.4704527642803, 144.3555579783648]",0.194165417,"[32.41482497525796, 34.494564871606606, 31.739647285537647]",0.304721,"[81.77157315841156, 93.51738427446082, 92.5065735881239]",0.33531325
E:/Organized Photos/2012/2012-05-18 17-31-11.JPG,"[239.28813559322032, 235.4226353198469, 226.25205030071078]",0.150997833,"[222.71952380952376, 184.25809523809528, 163.5861904761905]",0.17719225,"[65.48704883227178, 52.022929936305744, 52.261146496815286]",0.188651917,"[134.67553908355796, 102.77425876010783, 100.6506064690027]",0.22620725,"[159.08695652173913, 151.2516469038208, 145.23847167325428]",0.25695075
E:/Organized Photos/2012/2012-05-18 17-31-31.JPG,"[173.47779479326192, 23.548238897396637, 52.9509954058193]",0.042437,"[233.05876777251183, 234.49336492890995, 232.10853080568722]",0.13075725,"[166.31564331996296, 144.0444307312558, 129.09688367787717]",0.19979925,"[83.74723655121592, 87.08056988454925, 63.57184966838616]",0.243617,"[24.85306704707561, 27.86701537486131, 24.68663813599619]",0.3833895
E:/Organized Photos/2012/2012-05-18 17-31-38.JPG,"[161.52004219409275, 19.830168776371305, 47.20200421940927]",0.076078833,"[231.02331759149948, 233.38046044864225, 231.00678866587964]",0.134296333,"[164.75214548426646, 142.61830813240704, 128.35941969758892]",0.203075,"[84.61632947976877, 87.38529624277459, 64.00144508670523]",0.225158083,"[25.774542992552472, 28.718460844053265, 26.106747912435118]",0.36139175
E:/Organized Photos/2012/2012-05-18 17-32-23.JPG,"[186.97930988957006, 145.975140642664, 126.3636591297501]",0.085753,"[225.12269647057659, 222.99152867105673, 218.72799267232975]",0.120805,"[113.16278557645096, 101.42326963499639, 92.07416480733275]",0.164752,"[25.134078391977518, 27.522024832350763, 21.616129131748874]",0.200478333,"[61.10976118478754, 70.94103337241194, 47.0176407127725]",0.428211667
E:/Organized Photos/2012/2012-05-18 17-33-09.JPG,"[246.60044848696614, 229.4380771121336, 223.59255527886137]",0.090862833,"[171.5911294910003, 159.4267245138514, 152.76020884343458]",0.141331083,"[214.84650199227772, 45.012152123148724, 82.67783091988824]",0.166526583,"[101.71380506995995, 113.9426523046257, 83.3182265972181]",0.287750583,"[46.07931967033764, 44.96688031507533, 39.5416976150536]",0.313528917
E:/Organized Photos/2012/2012-05-18 17-33-18.JPG,"[225.80696618492067, 211.07698740501584, 206.3950359636535]",0.0837845,"[227.94010731617368, 54.00590107164087, 94.27114922381887]",0.088346083,"[140.74325133764034, 144.6922682519224, 143.97195329687878]",0.223374833,"[54.506822453459726, 56.943207454932484, 44.00393029674604]",0.294719667,"[117.06325740929076, 130.2077352425862, 87.32193061896155]",0.309774917
E:/Organized Photos/2012/2012-05-18 17-33-43.JPG,"[245.25757436228048, 240.56135003223156, 233.90271664057437]",0.075640245,"[220.53352880069136, 47.272351724740616, 82.90176794400057]",0.14263149,"[193.4483509359079, 166.26652678059068, 157.74661053701342]",0.159096245,"[63.3375634119964, 59.709846034889026, 50.40237295396729]",0.267237242,"[121.7635370901294, 133.04455708093192, 94.46652250066063]",0.355394778
E:/Organized Photos/2012/2012-05-18 17-34-00.JPG,"[79.34905690110529, 151.67099222366215, 192.27839644822438]",0.12176775,"[222.9493463009882, 210.50454903719972, 204.54458179932288]",0.124874167,"[55.143974333615546, 62.29519474560681, 52.69812531214329]",0.21980475,"[146.187420019784, 152.24435299405283, 143.9522561352721]",0.24359225,"[118.85261548150362, 133.85472100595018, 89.35718921915353]",0.289961083
E:/Organized Photos/2012/2012-05-18 17-34-09.JPG,"[223.5235709086839, 211.6640725603266, 203.70636675811295]",0.10815775,"[78.1416039610229, 149.5423912496998, 187.48593475633723]",0.135055917,"[152.36664030883944, 157.87288938022942, 135.96277754413802]",0.201146167,"[49.435019415036024, 57.561240454611855, 46.83109222750071]",0.247785667,"[110.67898837586394, 127.75142162627418, 87.44917701309437]",0.3078545
E:/Organized Photos/2012/2012-05-18 17-34-26.JPG,"[229.83626922791498, 216.31283791707838, 210.63490834504188]",0.1000675,"[169.06361364531776, 166.41756613224786, 150.30152047440757]",0.160301833,"[89.65883516827279, 141.16927874568518, 175.92105865126524]",0.179982917,"[54.42312185285404, 61.91446267117315, 53.23230962734528]",0.24095725,"[120.86820681558896, 134.8901683680437, 91.89563814143419]",0.3186905
E:/Organized Photos/2012/2012-05-19 15-09-26.jpg,"[190.1688116353317, 75.38325647392695, 60.471798510110034]",0.054495703,"[225.98940150763872, 211.93961536355545, 209.98528257576302]",0.127169563,"[156.612225902838, 140.3505102479166, 131.92031254474807]",0.162442273,"[96.98304605581212, 76.56554422528357, 59.25088275288855]",0.27355961,"[59.97497680179588, 37.50882354756614, 10.78074353587956]",0.382332851
E:/Organized Photos/2012/2012-05-28 12-35-23.JPG,"[149.5868448098664, 147.90441932168554, 157.1870503597122]",0.083890915,"[15.600164541341012, 17.403537638831757, 14.851912793089264]",0.194092751,"[222.7762121840033, 228.9697472026523, 226.47119767923746]",0.198480924,"[71.09919300605246, 53.51647612642905, 56.080363147276394]",0.240017573,"[110.00972261938806, 82.71775807835289, 91.60223048327138]",0.283517838
E:/Organized Photos/2012/2012-05-28 12-38-08.JPG,"[152.8393939393939, 155.95984848484846, 173.6272727272727]",0.09911435,"[85.14913657770802, 63.19937205651492, 68.38697017268446]",0.193852735,"[12.776822558459422, 14.367950481430537, 21.390990371389265]",0.210972133,"[216.89847715736042, 219.83824027072757, 220.6653130287648]",0.228806845,"[142.08545099134315, 96.52192125104715, 98.95839151075116]",0.267253936
E:/Organized Photos/2012/2012-05-28 16-23-25.jpg,"[195.7976654386342, 190.4943107477044, 229.6446460040493]",0.133592251,"[183.97658763916118, 155.7865551247958, 157.57585396443224]",0.140720741,"[74.61506186696599, 81.04219187519134, 94.36361800748875]",0.160843091,"[120.99339972160676, 130.09343630804952, 149.08149104473185]",0.227814298,"[17.517075639111972, 32.44361423672332, 45.870032320310735]",0.337029618
E:/Organized Photos/2012/2012-06-05 17-44-08.748702.jpg,"[250.3389232127097, 241.0891438658429, 177.43071491615183]",0.088504051,"[240.85696771557014, 185.12872905598692, 105.12954638332651]",0.188408565,"[121.36141906873614, 61.03510716925351, 44.01330376940132]",0.205192419,"[196.4288219818766, 134.6278865828705, 81.20432622040339]",0.247764757,"[27.571983356449376, 16.8998613037448, 13.521220527045765]",0.270130208
E:/Organized Photos/2012/2012-06-13 19-05-34.jpg,"[48.93065957800304, 31.639681010134698, 27.69352384116966]",0.022558583,"[108.54440870856, 95.1940617110087, 85.08674938783753]",0.047575,"[174.55474174736162, 165.19736123722905, 164.07770743674718]",0.221353833,"[147.1093741625126, 132.72330224384885, 123.41620045887909]",0.257938417,"[164.03225662447764, 150.9559838101362, 144.01440489267213]",0.450574167
E:/Organized Photos/2012/2012-06-14 20-44-25.jpg,"[169.39639175257733, 175.16443298969074, 168.84484536082473]",0.138843211,"[218.10388611004234, 222.91804540207772, 215.87379761446712]",0.197588482,"[19.398993808049546, 20.90170278637772, 22.843266253869974]",0.20174699,"[55.69740634005765, 56.84402017291066, 53.96865994236311]",0.204096567,"[120.38822150600646, 123.56284793436859, 116.50102549077059]",0.257724751
E:/Organized Photos/2012/2012-06-23 12-43-36.JPG,"[244.05221271505945, 242.94520195050063, 215.9592326800993]",0.033866306,"[171.53535556258169, 171.43730817948168, 161.95662323941661]",0.165979831,"[135.59969490513785, 133.47305560883572, 117.6802569832167]",0.224941153,"[57.270127948447225, 61.5320474128809, 31.411749664720187]",0.257975073,"[99.28932484771231, 101.30962279550006, 66.76880418147884]",0.317237636
E:/Organized Photos/2012/2012-06-23 14-06-02.JPG,"[231.07873199348506, 231.3021315165444, 216.71553802982697]",0.151707476,"[172.10528115301696, 167.19287188995816, 148.4758001946243]",0.154721516,"[124.26445069485825, 118.54502653346835, 106.58233965610407]",0.182636586,"[89.50816362382587, 83.38387779342236, 71.72046241743962]",0.194494881,"[30.61435916109069, 48.91317993822736, 38.14559914156321]",0.31643954
E:/Organized Photos/2012/2012-06-23 14-14-02.JPG,"[228.20821394460364, 224.34383954154728, 189.57593123209165]",0.089426993,"[155.54585152838428, 164.4514192139738, 155.00163755458516]",0.152769893,"[117.97714285714285, 121.22681318681319, 110.91340659340658]",0.19069939,"[74.92332549941247, 80.04024676850761, 76.98560517038779]",0.268423653,"[26.073994638069706, 39.88632707774799, 34.45201072386059]",0.29868007
E:/Organized Photos/2012/2012-06-27 13-06-03.JPG,"[245.7502438937869, 241.33995246288387, 218.30857441864492]",0.018672331,"[186.75595002183607, 178.97665841364818, 160.75932738680828]",0.108709566,"[155.62666714422912, 145.5339240002978, 134.98748444875866]",0.225031513,"[114.89006373902218, 111.06398557584058, 118.28966852372302]",0.317000222,"[86.85713712414857, 85.24272303856316, 99.96455098471341]",0.330586368
E:/Organized Photos/2012/2012-06-29 15-54-39.JPG,"[208.2697946790568, 198.08228903787668, 181.80254241265666]",0.107227389,"[242.7994881991875, 240.73116106164102, 229.65600069162426]",0.118601219,"[168.2750178373909, 136.79946912394382, 96.1847722162366]",0.17945747,"[41.372333454420996, 34.45251515653822, 30.76202030746861]",0.27891466,"[97.23443023386898, 70.20615926143958, 55.11678483295979]",0.315799262
E:/Organized Photos/2012/2012-06-29 15-55-13.JPG,"[241.15150623894917, 243.49591789129903, 241.45852476141187]",0.066497236,"[197.07092100132522, 187.50662091554113, 167.73899867425706]",0.143633033,"[153.02550568549415, 132.70775136667422, 110.26621114319127]",0.211436231,"[51.73310643394891, 37.291535969853456, 37.38729039558397]",0.250334532,"[95.36888229220435, 71.78446458169186, 55.27005746814106]",0.328098968
E:/Organized Photos/2012/2012-06-29 19-59-52.JPG,"[55.815538634226186, 86.46740891302343, 144.32684525073586]",0.06682551,"[98.07460575960798, 91.97763847363532, 91.0385289565449]",0.131187399,"[26.48685357019342, 25.24903818054589, 31.28453233456035]",0.152127862,"[212.96397574554706, 199.39350831749448, 183.7780333484712]",0.28943708,"[168.56698825238414, 158.94898990354645, 146.7293717461726]",0.360422148
E:/Organized Photos/2012/2012-07-01 09-13-51.JPG,"[245.00110233798247, 232.80559372436377, 232.60284557013895]",0.039812287,"[168.02831001108933, 131.23808631697952, 113.15968308742005]",0.067300212,"[88.13346544100105, 59.36508687913976, 35.103152235739]",0.108775646,"[39.68455673551948, 26.10225749147447, 13.38937902776156]",0.15547268,"[6.576247177660515, 4.7766692915417615, 1.653665097511768]",0.628639175
E:/Organized Photos/2012/2012-07-01 13-21-19.JPG,"[54.03001715265866, 24.089193825042884, 15.350771869639795]",0.093618215,"[128.658359764386, 65.47349342999546, 35.77661984594472]",0.179566228,"[246.25888529886922, 210.60945072697905, 156.37399030694664]",0.204697662,"[171.2094951017332, 117.58251695553881, 67.07121326299925]",0.218186565,"[201.40132100396298, 148.86023778071333, 94.92073976221928]",0.30393133
E:/Organized Photos/2012/2012-07-01 13-21-20.JPG,"[52.51570680628272, 23.60994764397907, 15.925828970331589]",0.096456541,"[126.65679012345679, 63.592592592592595, 34.39901234567901]",0.175130208,"[245.9494780793319, 209.93402922755737, 155.34321503131525]",0.195250425,"[169.7268485283561, 115.31083991385502, 65.91421392677675]",0.218617339,"[201.22129065040647, 148.95223577235777, 95.18648373983743]",0.314545487
E:/Organized Photos/2012/2012-07-03 14-30-12.jpg,"[58.88963999371167, 49.184100377299195, 57.75928837184927]",0.093898524,"[219.75371283002588, 180.96911090149337, 154.4309726408603]",0.157742567,"[173.27729913040397, 173.8021773045512, 166.29005495465404]",0.161705429,"[136.5703869506976, 99.29912914424406, 91.95801888298747]",0.201542852,"[151.91766798257967, 143.1541031780845, 136.55670048729465]",0.385110627
E:/Organized Photos/2012/2012-07-05 22-59-26.670822.jpg,"[129.7063039582994, 80.96334907965465, 56.85062713797037]",0.04009822,"[205.8442622950819, 148.03295588980896, 104.34755788406278]",0.078225905,"[232.3739244741875, 193.97335086042057, 159.9529756214149]",0.11019644,"[179.08642137538325, 206.26042487954447, 223.011629434954]",0.299361572,"[21.264628083149834, 18.82370130319774, 21.22320550639134]",0.472117864
E:/Organized Photos/2012/2012-07-06 20-47-11.JPG,"[218.6093552465234, 214.31984829329963, 205.13653603034135]",0.065816533,"[227.9033361847733, 204.25064157399478, 104.95551753635586]",0.187364335,"[145.55023314963967, 138.87325137770242, 53.3217465027554]",0.195872181,"[58.334345351043645, 55.19127134724857, 43.941935483870964]",0.225588566,"[131.7841536614646, 133.73253301320528, 141.57070828331334]",0.325358386
E:/Organized Photos/2012/2012-07-07 15-31-16.jpg,"[215.17537416492618, 216.86603859897485, 213.91631674118221]",0.141855319,"[120.45808568566595, 115.38514758590249, 103.1787657195943]",0.147905511,"[66.46017572977635, 55.769809274635236, 57.41094450162992]",0.213733483,"[143.78132243380892, 152.09149167752489, 145.3259356490496]",0.238650729,"[29.092259884492453, 27.160864810403737, 30.098956711529834]",0.257854959
E:/Organized Photos/2012/2012-07-07 15-31-34.jpg,"[212.92458100558653, 198.74748603351946, 200.17262569832394]",0.063096261,"[140.39897172236502, 124.219794344473, 117.75861182519282]",0.133939918,"[162.85306221253927, 159.74388767852813, 153.35415153715806]",0.14141674,"[92.10857010857012, 97.53522753522752, 94.11342111342113]",0.305015352,"[37.62834460452809, 33.55591492698227, 34.03743996863667]",0.35653173
E:/Organized Photos/2012/2012-07-08 18-35-23.JPG,"[239.92366240878746, 242.60261433181537, 232.94690285349463]",0.094942951,"[58.80125316539089, 37.91526141680249, 27.921178150322138]",0.192971153,"[189.6500688911588, 170.56008989860504, 142.93181040118765]",0.208973987,"[100.50656884422698, 76.2426285737631, 60.04744959486131]",0.238707769,"[138.95378195096507, 125.92409276834168, 112.44267710859033]",0.26440414
E:/Organized Photos/2012/2012-07-08 18-35-45.JPG,"[210.90311336848535, 194.47570370657544, 173.9589097394543]",0.129717361,"[103.23920714447274, 60.394365478312146, 38.84175720489315]",0.190710529,"[113.61251545801606, 102.22925250703352, 94.54750403663473]",0.190805019,"[46.32677300895102, 32.048001387527044, 27.552364794374796]",0.194079,"[156.16568763663878, 140.65492852229465, 131.6540107880601]",0.294688091
E:/Organized Photos/2012/2012-07-11 13-53-32.jpg,"[115.82073170731708, 101.34756097560975, 95.03292682926829]",0.066758303,"[158.97434402332362, 158.27580174927112, 141.72711370262388]",0.142881118,"[194.20865139949106, 194.61916878710772, 196.50466497031385]",0.188205107,"[78.44095038434662, 38.64675052410902, 35.200559049615656]",0.243290967,"[48.62033973086255, 12.918376351202292, 6.831016986543128]",0.358864504
E:/Organized Photos/2012/2012-07-11 13-56-33.jpg,"[198.08598014110586, 206.81776203222856, 201.688596806882]",0.109984741,"[80.4468194071311, 67.04469141748542, 47.762260249031804]",0.191476961,"[29.74995549170911, 22.31591063963018, 12.495566974234272]",0.202372585,"[170.8162369290032, 166.01525916844108, 155.07111252676395]",0.229948242,"[120.88272304922809, 102.53386596919925, 82.44709592477236]",0.26621747
E:/Organized Photos/2012/2012-07-11 16-10-33.JPG,"[249.6547996882659, 185.2438359104105, 140.7947694184354]",0.054183637,"[58.771577403557984, 10.263024882822284, 7.392877364613866]",0.106691737,"[244.53306741609822, 109.57182921753919, 68.25814235145027]",0.256328821,"[148.5929778753524, 23.677476766987855, 13.42934286810474]",0.277368405,"[208.70791254926462, 56.570556310025715, 27.729792831980742]",0.3054274
E:/Organized Photos/2012/2012-07-13 10-01-44.jpg,"[221.40568097271293, 227.0942708175934, 218.66095633640967]",0.081277709,"[179.20042621821023, 179.13296812795403, 166.8226758547004]",0.121952669,"[136.84059387471973, 125.921746131058, 109.8585237201429]",0.174406954,"[53.32638898996512, 48.49368677679936, 43.76138684714831]",0.280681934,"[90.89503112469485, 81.07899514900417, 68.94864062679284]",0.341680734
E:/Organized Photos/2012/2012-07-13 13-35-31.jpg,"[85.21498559077808, 68.8259365994236, 61.24495677233429]",0.147233035,"[203.9081106422879, 210.27097984060012, 215.79699953117677]",0.175019949,"[129.5303092783505, 121.78680412371135, 112.16329896907217]",0.194808012,"[27.997196916608267, 17.29362298528381, 11.930974071478627]",0.228438031,"[167.37312957656798, 164.25023877745943, 155.23241006049034]",0.254500973
E:/Organized Photos/2012/2012-07-13 16-47-27.jpg,"[244.86833254850166, 248.54742692030115, 248.2082050438991]",0.076988743,"[196.1782390131582, 183.63081933752872, 158.89978755771614]",0.166049041,"[92.9043738347281, 85.31073460841868, 79.09640733461876]",0.228381712,"[47.813124389043615, 39.47734477367739, 30.34319645593155]",0.249587749,"[145.8683545182645, 132.6030895103, 111.27597188829603]",0.278992755
E:/Organized Photos/2012/2012-07-13 16-47-36.jpg,"[245.07575757575765, 249.05871212121212, 249.39867424242425]",0.086375783,"[189.22894424673785, 178.01067615658366, 155.68979833926454]",0.138550352,"[40.506705920837426, 33.7844291789336, 26.377821393523067]",0.248292924,"[94.58648481091133, 85.35678859268444, 74.82827030378176]",0.260452085,"[140.84247624885074, 128.11186025130252, 107.49003984063745]",0.266328856
E:/Organized Photos/2012/2012-07-13 16-47-56.JPG,"[91.73540984580197, 106.05421798555284, 118.69689376897776]",0.109020819,"[222.0493534302317, 209.6027750363434, 187.30093084735262]",0.162615741,"[67.3175951556271, 64.83201202517473, 61.99621235581935]",0.179109172,"[29.44385618805999, 23.79826369902053, 22.405557477049914]",0.215778637,"[162.4683969139184, 144.99049424985043, 121.06362032055321]",0.333475631
E:/Organized Photos/2012/2012-07-14 09-33-39.jpg,"[192.9977978408441, 182.87282530876263, 164.56029828387486]",0.082645622,"[157.29061293192802, 175.72724208151104, 34.47751841455934]",0.168943936,"[137.24861013850338, 110.77214406420704, 84.43585922332119]",0.228950404,"[86.14573933710983, 106.62672059570912, 18.159317401489837]",0.244702934,"[26.663877219088484, 34.09682181541344, 8.38651901581478]",0.274757105
E:/Organized Photos/2012/2012-07-14 17-41-17.JPG,"[208.33398821218074, 202.8015717092337, 194.61886051080543]",0.041737753,"[252.89777270131353, 253.13478012564244, 252.73329525985153]",0.132896978,"[153.93092522179973, 142.4619771863118, 127.66413181242073]",0.153894886,"[125.99726603575184, 113.59936908517349, 96.21030494216612]",0.313027266,"[39.402203856749324, 30.713074803983897, 26.580207671116774]",0.358443117
E:/Organized Photos/2012/2012-07-14 17-42-24.JPG,"[102.74058969588518, 82.01085518636691, 67.97194770834949]",0.135954571,"[144.96241230928865, 131.2984804910369, 118.92442612974655]",0.155675426,"[58.09592841190637, 40.49673252534988, 38.13270315932247]",0.156495924,"[26.823565408923525, 15.249814084210215, 13.940324577560798]",0.239696596,"[180.5289898100356, 170.98542836564206, 159.25982791035543]",0.312177483
E:/Organized Photos/2012/2012-07-15 15-00-34.jpg,"[109.74587458745873, 101.22574257425741, 97.17425742574258]",0.121378144,"[80.89433741973144, 57.767659077641554, 54.09573847051956]",0.136767703,"[36.56618044300378, 24.940032414910863, 27.688816855753647]",0.152711564,"[145.74906494389666, 147.03026181570897, 146.60897653859237]",0.247198523,"[179.9053420805998, 185.11480787253984, 186.6138706654171]",0.341944067
E:/Organized Photos/2012/2012-07-15 15-00-40.jpg,"[106.63537787627814, 96.09093624944413, 90.05445475766996]",0.152053362,"[38.64037494084822, 22.773891740021053, 25.673238142967193]",0.154009984,"[78.87147809520067, 51.79311970302591, 46.76069215434025]",0.163004349,"[144.74662285065912, 144.24955609790146, 141.30160045679145]",0.221109901,"[180.0636550831952, 184.68060272495302, 184.17695519453125]",0.309822404
E:/Organized Photos/2012/2012-07-15 15-11-22.jpg,"[191.29789093313886, 189.15554190973324, 182.19489856167823]",0.143897479,"[91.07099374541201, 64.73412068760885, 55.31001305419893]",0.154751678,"[166.04023014016653, 154.43096990080733, 141.35788503235318]",0.198906245,"[135.9795475412695, 121.30822345614975, 107.98639625740896]",0.218772778,"[38.499490487902975, 24.324649544811702, 21.68039980438588]",0.28367182
E:/Organized Photos/2012/2012-07-15 15-11-25.jpg,"[189.16889952153113, 186.06937799043064, 176.71004784688998]",0.148800066,"[87.82560214094558, 57.622658340767174, 46.70249776984834]",0.171882885,"[130.39366319444443, 113.40668402777776, 98.2907986111111]",0.17806753,"[159.7005575598557, 147.69334207937032, 132.41915382092492]",0.22670192,"[38.87455197132616, 22.774744968293355, 19.404742211193824]",0.2745476
E:/Organized Photos/2012/2012-07-17 13-49-14.jpg,"[244.12433291359378, 247.02776278707185, 243.377585896744]",0.086370751,"[182.51047279589054, 179.50617465143117, 165.1761610231682]",0.123827958,"[123.8319517709119, 117.51827430293908, 108.29562923888471]",0.209450761,"[69.95598898673771, 65.0385569263751, 66.07952037663674]",0.250804394,"[33.117193260654126, 32.906307234886064, 39.879714568880104]",0.329546136
E:/Organized Photos/2012/2012-07-20 15-36-49.jpg,"[149.39935794962193, 83.97993172378754, 57.82937296441292]",0.143356822,"[196.75455775377492, 189.43502672489234, 177.45957480228535]",0.180898973,"[159.3653787147821, 141.66256905337926, 129.76203072753083]",0.204034856,"[94.2781856604153, 98.84251891782452, 100.90897046541622]",0.210493335,"[52.620507940406036, 37.467069826457205, 37.947230067125005]",0.261216014
E:/Organized Photos/2012/2012-07-21 15-02-21.jpg,"[62.61761258998827, 107.22618449690276, 31.1027959149506]",0.06569889,"[172.54256889763775, 205.05782480314954, 129.52903543307076]",0.084207521,"[88.8177115762249, 136.88557881124572, 55.78121557545857]",0.224521768,"[131.3992534349933, 175.68481455007534, 95.2449765705663]",0.263170265,"[108.4745638254127, 156.63173353697923, 74.72052517182631]",0.362401555
E:/Organized Photos/2012/2012-07-21 17-11-12.jpg,"[245.91107649071319, 239.71567304274424, 228.00420443437227]",0.074373688,"[213.83800121509776, 204.79822660860495, 188.44546969023102]",0.200525714,"[125.55822078704125, 116.44619567221038, 107.03857595657662]",0.214732114,"[160.14089365461868, 150.2990569881562, 137.37599220412574]",0.227367729,"[186.82919720192425, 177.5076855918209, 162.48893324626383]",0.283000754
E:/Organized Photos/2012/2012-07-22 19-08-54.JPG,"[63.016178079885314, 71.88066101266855, 55.080015292450334]",0.16717904,"[211.88285140606035, 198.56512677363835, 187.089834276003]",0.188376316,"[136.2926011253377, 93.80912527874986, 68.94361791679579]",0.199465926,"[158.42495934263414, 136.55326279472524, 124.17979444162754]",0.222433479,"[48.38940573054993, 24.177767667255683, 19.956908455100447]",0.22254524
E:/Organized Photos/2012/2012-07-22 19-09-05.JPG,"[67.61344537815124, 65.84033613445375, 43.93855042016806]",0.152217096,"[171.13856812933025, 135.47251732101614, 115.36535796766742]",0.182738585,"[141.3299705758722, 88.63387978142076, 57.8743169398907]",0.201893878,"[50.87640449438202, 25.7436797752809, 19.54178370786517]",0.225616099,"[211.5327540106952, 189.37633689839572, 174.23495989304814]",0.237534342
E:/Organized Photos/2012/2012-07-22 19-09-25.jpg,"[107.28009295295473, 137.65748647738292, 157.87314072862253]",0.118783941,"[135.77642943928444, 120.47800295955898, 105.43105786087477]",0.156360259,"[32.396858908645875, 27.34323368704391, 23.257414443432268]",0.169094995,"[75.58004574418517, 73.50591410726477, 67.0103213936975]",0.25455967,"[168.1302861707264, 182.43954248184718, 187.7309029992735]",0.301201136
E:/Organized Photos/2012/2012-07-22 19-10-11.JPG,"[60.09360076408787, 170.05348615090736, 181.44603629417384]",0.083349728,"[197.4545053003534, 163.40150176678446, 147.92756183745584]",0.185034126,"[141.92626728110596, 112.90591397849462, 97.52188940092165]",0.198900488,"[235.47848761408082, 223.76336375488918, 209.21577574967404]",0.257611506,"[72.55945537065053, 40.22965204236006, 37.85204236006051]",0.275104152
E:/Organized Photos/2012/2012-07-22 19-11-37.JPG,"[118.26945054945055, 82.7920879120879, 63.36703296703297]",0.146649585,"[148.28538011695903, 123.10838206627677, 106.11150097465887]",0.159743845,"[79.36854783207157, 29.95836200963524, 23.960770818995183]",0.189765347,"[222.02773192472768, 197.71574777154177, 161.94981842192144]",0.196736768,"[188.67829880043624, 162.0887677208288, 137.1474372955289]",0.307104455
E:/Organized Photos/2012/2012-07-22 19-11-54.JPG,"[69.06960905689058, 27.4024332987728, 23.865808058083896]",0.11294384,"[108.2749237609657, 53.444214437792404, 38.97481710635857]",0.150609641,"[137.02532879050122, 113.25987880606652, 97.22105345761467]",0.176820013,"[226.14145885435607, 206.83790938229228, 175.15368585821892]",0.204051877,"[185.89029183383278, 165.5094797569187, 144.0446708016268]",0.355574629
E:/Organized Photos/2012/2012-07-22 19-12-07.JPG,"[240.31215630058946, 214.48887186268104, 113.59077371757645]",0.081676639,"[87.38556311089624, 41.339335442844295, 33.5412180895665]",0.166890508,"[120.98705195830055, 107.36238422560946, 94.30631411720724]",0.198068798,"[171.40725528419324, 149.22800984055922, 133.8474330271637]",0.241326035,"[208.889275664738, 190.19023364633725, 172.0567770084417]",0.31203802
E:/Organized Photos/2012/2012-07-23 19-00-29.JPG,"[239.57829435879788, 232.04892199318687, 219.35118655811718]",0.06323164,"[200.0892461763801, 185.17591110202704, 161.2685068486409]",0.076643949,"[70.2021774010682, 67.87216307832715, 67.91079860044687]",0.103136789,"[133.8889184920903, 123.69385476154638, 110.74198879454443]",0.180512879,"[109.39431441617216, 100.54900904099148, 87.92294388282819]",0.576474743
E:/Organized Photos/2012/2012-07-24 20-27-26.jpg,"[230.79921259842516, 238.16535433070868, 235.40551181102362]",0.020419956,"[153.0535714285714, 160.91666666666666, 159.65575396825395]",0.094208057,"[65.963133640553, 60.19009216589861, 55.53744239631335]",0.136550045,"[117.2542557044549, 113.08801159000362, 110.93263310394785]",0.208207555,"[22.741308010415068, 20.155613417062334, 14.703017307397763]",0.540614387
E:/Organized Photos/2012/2012-07-24 20-27-33.jpg,"[103.41423400973027, 154.5639017443927, 210.82019105256836]",0.015800839,"[52.23707521430311, 31.16770184593727, 19.058630871429283]",0.167382162,"[204.01188154307638, 162.1705687676749, 142.284263443321]",0.173415874,"[111.0184255399773, 77.90434054092431, 57.93039651619925]",0.317377306,"[152.08389001306685, 112.28995182497815, 89.48902868205911]",0.32602382
E:/Organized Photos/2012/2012-07-24 20-27-42.jpg,"[195.8422431865828, 162.4669811320755, 151.62054507337527]",0.13433823,"[51.29820749592613, 30.637153720803916, 18.870179250407393]",0.141779028,"[162.27317939609236, 123.48596802841918, 102.80213143872113]",0.230991511,"[137.83179446005624, 95.98273785628261, 76.2974708952228]",0.243175451,"[103.29848437983298, 73.63686978038972, 55.791524899474176]",0.249715779
E:/Organized Photos/2012/2012-07-24 20-27-46.jpg,"[45.92871957024347, 24.914847681218586, 14.766965864273093]",0.100557903,"[200.80129758869964, 168.6981173471516, 157.0904342011781]",0.159726352,"[95.35883891823433, 63.624089780547635, 47.5474980420909]",0.201947193,"[169.64909856235306, 126.56978474077931, 106.404501195101]",0.237674512,"[130.23481763131943, 92.45195887903108, 75.63824250105615]",0.300094039
E:/Organized Photos/2012/2012-07-24 23-24-20.jpg,"[211.36276570894657, 198.66946975005845, 194.13945339873862]",0.042520345,"[154.68948048077883, 139.41501937021962, 138.63325717691464]",0.096047363,"[106.62706913339824, 92.67231418370659, 92.32255761116512]",0.145303548,"[63.859076355874684, 48.87062190744157, 51.87115552537111]",0.195707194,"[25.555448688866694, 22.27522003447963, 25.78526449505488]",0.520421549
