Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2010/2010-02-13 00-32-30.JPG,"[31.09003791069929, 30.669373946924956, 27.412555286436394]",0.08871475,"[72.07600887913387, 66.46343592557493, 60.97121763854941]",0.093690917,"[105.05526278138123, 105.05287819534524, 103.23383250667692]",0.099321,"[209.45028137591135, 211.91051913023213, 213.14507009423605]",0.174089417,"[112.59859135618363, 129.09589662351584, 148.51694359307527]",0.544183917
E:/Organized Photos/2010/2010-02-14 01-27-49.JPG,"[240.79262877442264, 246.4138543516874, 249.41962699822375]",0.053145,"[151.85495696525342, 157.89034109021358, 166.56933375836783]",0.075237167,"[107.49227123998647, 99.80762721426153, 92.52792508180076]",0.216460833,"[74.94045250202666, 63.273269953570626, 48.2669319773012]",0.322638917,"[18.39271340817623, 16.76798700840219, 15.831532867330367]",0.332518083
E:/Organized Photos/2010/2010-02-14 01-29-19.JPG,"[222.27337031936565, 192.96480588903088, 145.56258409898442]",0.126166667,"[170.52030112484124, 162.37091922831823, 185.28608197287315]",0.135073333,"[238.5695553767363, 225.08685359593926, 201.5544802305449]",0.190881417,"[149.98585032630837, 123.2371459901713, 105.26643390903433]",0.20559375,"[116.38554809521818, 92.40495684646325, 77.68531893437779]",0.342284833
E:/Organized Photos/2010/2010-02-14 01-29-31.JPG,"[147.86556603773582, 114.29658018867926, 99.30365566037737]",0.122156583,"[214.22143219908583, 184.2265109192483, 127.27374301675977]",0.15149725,"[96.2536097741577, 70.1373565346168, 54.34135505368382]",0.193846,"[46.705778092874866, 35.477844735909244, 27.374335342077277]",0.218839083,"[210.4269090909091, 205.20339393939395, 195.14036363636365]",0.313661083
E:/Organized Photos/2010/2010-02-14 01-34-57.JPG,"[198.12184615005296, 184.20245241235384, 168.59475073920208]",0.155574833,"[243.47154791650573, 244.22077650668996, 242.81963357542426]",0.16306475,"[32.36929104672405, 22.90748890629083, 22.791789611067706]",0.210180333,"[150.12331689075424, 122.87722776354413, 101.95620999045953]",0.216232583,"[95.6200234549292, 74.23868901488486, 51.6392947806512]",0.2549475
E:/Organized Photos/2010/2010-02-14 01-36-49.JPG,"[211.68676809094595, 185.79920274342132, 172.52361235076594]",0.170688333,"[252.5852787936481, 250.63104929612777, 245.73582235358958]",0.183920167,"[163.2628054842949, 146.37782469405553, 126.01663209318896]",0.1873105,"[128.57994609164433, 88.3469768761526, 84.07619236771164]",0.2018365,"[39.719742246268034, 37.96083814899017, 39.08738732261447]",0.2562445
E:/Organized Photos/2010/2010-02-14 01-37-02.JPG,"[40.16912034723766, 72.42959226059693, 77.17697954981914]",0.098759417,"[219.13842482100307, 206.8478582800122, 187.94691473962263]",0.106145167,"[136.69393489850955, 145.50200077296805, 128.43752542104014]",0.176013083,"[124.07807525513105, 69.38120176316461, 37.948045102554204]",0.183380667,"[34.31400687965085, 23.89007696065289, 11.531709190511648]",0.435701667
E:/Organized Photos/2010/2010-02-14 01-37-09.JPG,"[251.331560283688, 246.27659574468083, 232.73404255319147]",0.043757667,"[86.3761980830671, 139.60383386581464, 145.5934504792332]",0.097553417,"[187.79926431949556, 170.55491329479767, 150.187598528639]",0.14545025,"[129.80661094224928, 75.82522796352586, 46.599164133738604]",0.192606083,"[34.72345927309294, 29.68768855049562, 20.397787674184745]",0.520632583
E:/Organized Photos/2010/2010-02-14 01-38-16.JPG,"[194.74553124090917, 179.22406288047773, 165.05135167167677]",0.102072417,"[40.41971411398855, 96.38990252698133, 138.225661797371]",0.10510175,"[97.89391288567275, 76.43696390038092, 40.13721314682853]",0.19291275,"[28.616746060036515, 51.7388498223101, 73.82730591831644]",0.203086417,"[22.66743770182842, 12.539399942689029, 8.70740799929467]",0.396826667
E:/Organized Photos/2010/2010-02-14 01-46-08.JPG,"[216.88072388264328, 218.11543734576364, 210.40882917466422]",0.059507917,"[38.82468043264503, 27.559390363815137, 18.813176007866275]",0.173012667,"[90.10405297242228, 69.96267190569742, 43.59914138106674]",0.230843917,"[135.9979884498086, 105.71247810005838, 73.38686652391151]",0.2600725,"[160.25254247609777, 145.90426892393896, 110.17928262590588]",0.276563
E:/Organized Photos/2010/2010-02-14 01-47-14.JPG,"[190.89449701734293, 163.9358247097645, 39.131221401836356]",0.1022645,"[237.79029032405606, 230.3589857699656, 208.88665697541603]",0.111780083,"[153.5667599171766, 128.16949010144327, 95.6346456927501]",0.202569333,"[103.53712090788987, 84.79734069065442, 52.37068749088807]",0.2321275,"[32.76674018235155, 31.718179825858215, 23.53093259400211]",0.351258583
E:/Organized Photos/2010/2010-02-14 01-54-06.JPG,"[218.2376811594203, 212.4927536231884, 231.78840579710146]",0.03005325,"[174.53752535496957, 150.3468559837728, 154.51926977687626]",0.041004333,"[76.67090005521811, 62.60353395913861, 36.038652678078414]",0.146536417,"[133.63497039359106, 111.37791710205504, 77.55520724486243]",0.23616525,"[17.56737588652482, 13.561761229314424, 11.956264775413711]",0.54624075
E:/Organized Photos/2010/2010-02-14 02-55-28.JPG,"[202.3451851851852, 198.51629629629628, 185.80518518518517]",0.102549667,"[112.34648457258473, 94.95447647951441, 67.97824987354578]",0.163301,"[153.69979716024338, 141.68113590263692, 119.3342799188641]",0.207320083,"[57.16900549115314, 44.4685784014643, 12.386211104331911]",0.256331833,"[18.126476072094466, 12.830950901180858, 6.597576134244872]",0.270497417
E:/Organized Photos/2010/2010-02-14 02-55-53.JPG,"[104.29228687415427, 94.76792963464142, 71.40054127198918]",0.125930583,"[194.82731648616127, 189.54993983152826, 180.19434416365826]",0.133205167,"[67.50148016577857, 58.08229721728833, 18.85139135583185]",0.142848583,"[134.64735658042744, 126.64623172103488, 115.52924634420698]",0.14496625,"[24.239746523499385, 18.48512585812357, 5.644780848442177]",0.453049417
E:/Organized Photos/2010/2010-02-14 02-57-09.JPG,"[215.79356710950222, 212.12777397713626, 204.69816281943855]",0.101636333,"[106.61948076758911, 93.38875443566816, 62.35606482478859]",0.13677525,"[149.54334423104905, 137.79564532567377, 126.96119376315349]",0.170055167,"[51.14898686143327, 41.467561983279396, 9.452065582127863]",0.239085083,"[23.332779236641525, 18.326438601441826, 7.829480843035294]",0.352448167
E:/Organized Photos/2010/2010-02-14 02-58-14.JPG,"[219.41545070138952, 215.5014363380091, 204.42489428820713]",0.101624333,"[98.1820617964111, 75.07317122536323, 55.52189348154323]",0.1670535,"[148.15614040668265, 136.77330634836014, 120.48372949287844]",0.170503167,"[18.139871213257948, 12.406042186118203, 7.602903288627227]",0.215402167,"[50.258593546039364, 42.071428288885535, 22.713634170075096]",0.345416833
E:/Organized Photos/2010/2010-02-14 02-59-42.JPG,"[218.8674309990709, 218.85811552204385, 213.00021663900034]",0.0402525,"[176.15387444044225, 164.36281295505947, 156.6551565776321]",0.065914667,"[127.69543366971398, 112.69178046749887, 83.91734644361843]",0.187540583,"[74.3751036170531, 58.037775165065014, 22.50382806388343]",0.213867417,"[28.496900249465465, 21.686477195477185, 8.95766911415422]",0.492424833
