Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2016/2016-01-09 11-12-43.JPG,"[104.89804822967548, 137.3422526462448, 178.42478730708106]",0.052637842,"[132.315489722158, 124.24234680515116, 107.79772817408391]",0.174843481,"[182.55896652803756, 183.93681645853155, 179.6657726842409]",0.20386183,"[81.76117626500388, 80.51360420225247, 66.50230873918517]",0.227824478,"[208.52622993856133, 222.90452374519103, 233.88652832320716]",0.340832369
E:/Organized Photos/2016/2016-01-09 11-21-01.JPG,"[214.95100502512562, 210.07663316582915, 195.91834170854273]",0.132414313,"[131.1660188784009, 123.6912826207663, 113.02665186007775]",0.146021314,"[41.6861274772362, 41.94376004284948, 42.303160149973216]",0.160264675,"[81.55235109717869, 128.55423197492166, 192.3705329153605]",0.258439019,"[79.5156331422616, 76.11881188118811, 71.15971860343929]",0.302860679
E:/Organized Photos/2016/2016-01-09 12-16-11.JPG,"[244.1589646815234, 194.41517207580634, 161.75357828215076]",0.118755233,"[208.56692244966763, 158.2813389940535, 129.1183354802984]",0.157898108,"[155.31499055267594, 131.60562401507357, 108.47884738207684]",0.193744193,"[72.40947415643876, 62.52859874197537, 52.842125533489174]",0.254811459,"[118.7344721162963, 97.83220159804863, 78.81172723359485]",0.274791007
E:/Organized Photos/2016/2016-01-09 12-19-39.JPG,"[223.83926456026083, 100.54277712640273, 79.84940070105529]",0.063224364,"[219.08061467616642, 199.82365289010028, 188.08690348003424]",0.068639213,"[156.89168881174362, 155.26213371018375, 153.2473012020643]",0.227325493,"[116.6276422242611, 111.9002187818787, 101.35206816242463]",0.30116574,"[77.50072346772907, 73.70809836926469, 65.1641271738947]",0.33964519
E:/Organized Photos/2016/2016-01-09 12-21-31.JPG,"[239.08686888550207, 197.52467921931094, 161.13787424413763]",0.13084412,"[81.1805595615806, 61.49954812037305, 46.409652917988716]",0.169358536,"[191.8146131524894, 157.27638485866132, 124.81396107071816]",0.195569374,"[154.35473622081852, 124.456367495071, 94.99196292900997]",0.250996984,"[115.21110888007642, 91.22122383414475, 68.396616635711]",0.253230986
E:/Organized Photos/2016/2016-01-09 12-21-33.JPG,"[84.91510741510741, 65.0973665973666, 53.847193347193354]",0.155554178,"[234.96675191815856, 197.68542199488493, 168.30861040068206]",0.184325878,"[157.73838302444267, 128.02712865968303, 104.0692989524577]",0.208084224,"[193.00050825921218, 159.9273189326557, 132.01778907242695]",0.21799611,"[120.08445868619822, 97.14557106889448, 78.31631952391852]",0.23403961
E:/Organized Photos/2016/2016-01-09 12-23-15.JPG,"[222.24615384615387, 191.01509971509967, 159.9022792022792]",0.086917972,"[168.30078003120119, 151.57847113884554, 126.37191887675509]",0.160799692,"[137.0802495697074, 123.95040877796902, 103.32185886402755]",0.242709449,"[104.9377593360996, 94.22993624127113, 76.76085416455825]",0.248615245,"[65.3759571916228, 59.917704585293855, 48.84269766583631]",0.260957643
E:/Organized Photos/2016/2016-01-09 12-25-54.JPG,"[233.0091813686232, 230.57862999859373, 221.29677145308955]",0.08518536,"[183.92761221793089, 166.04502187271564, 138.28915600826238]",0.188905533,"[54.0611648471218, 39.44474083285246, 27.471002144658993]",0.193659389,"[101.54891066722743, 82.6195235895203, 59.060547853984744]",0.239224432,"[140.55907445665284, 123.2028033468615, 97.89550278015123]",0.293025286
E:/Organized Photos/2016/2016-01-09 12-28-42.JPG,"[204.21328580574857, 191.41545684737534, 175.98874680601872]",0.097711154,"[99.26676999756893, 86.12902078774636, 69.47231643569172]",0.184461119,"[42.01933331746276, 36.52699879780504, 29.61003654196371]",0.18795464,"[146.98599254367628, 128.6049770195307, 98.275160709863]",0.257575368,"[252.26456421781876, 251.83784614115734, 248.50760428049975]",0.272297719
E:/Organized Photos/2016/2016-01-09 12-30-40.JPG,"[250.62272714257014, 249.33084929702454, 247.17524983535156]",0.06648674,"[216.0285387279456, 196.97153559165804, 164.47037992181586]",0.128525938,"[61.95588546759081, 50.326920454578435, 46.1091359586388]",0.163118225,"[159.46560059009616, 147.2415028934237, 134.51993146414327]",0.288943649,"[114.4199910233633, 103.81304541801805, 95.23210249491356]",0.352925449
E:/Organized Photos/2016/2016-01-09 12-31-00.JPG,"[207.20238095238093, 204.41071428571428, 193.16666666666669]",0.027764546,"[150.16285714285712, 136.87642857142856, 118.40071428571429]",0.109433067,"[55.69720101781172, 51.29834605597965, 47.265267175572525]",0.260691693,"[84.71716884593519, 77.19584991472428, 69.18078453666857]",0.292609958,"[109.13059125964011, 100.30848329048843, 89.7154241645244]",0.309500736
E:/Organized Photos/2016/2016-01-09 13-10-54.JPG,"[222.190351376415, 203.75234957611207, 170.0555894403418]",0.121225413,"[94.3336945609756, 83.69494325623447, 66.3048456582874]",0.16438947,"[138.98141548995517, 122.53943600577809, 98.99008253418779]",0.17131762,"[177.12057176903537, 157.84456407335597, 130.89967532211867]",0.2090285,"[51.21996788549951, 49.484193926856946, 41.88102342155058]",0.334038998
E:/Organized Photos/2016/2016-01-09 13-16-45.JPG,"[208.04891706065325, 159.8431934507612, 135.4330258148198]",0.101389264,"[160.22775176547069, 117.87497713977268, 96.5795348632244]",0.158472967,"[109.75054363852385, 77.3926234158606, 60.50229957802264]",0.201402552,"[233.78844404809215, 211.70274024863986, 179.5443650488311]",0.218291475,"[56.18197670370878, 44.26865818717382, 34.650367117418746]",0.320443741
E:/Organized Photos/2016/2016-01-09 13-19-39.JPG,"[228.11645745527028, 85.86883679682602, 55.01070132292303]",0.064380541,"[195.9036857598423, 184.52031679837373, 178.8359609083429]",0.132674303,"[147.07147202595672, 142.0644531666913, 136.41744535402543]",0.221976011,"[78.63810652331972, 72.52969135394356, 43.930181607359806]",0.287137752,"[113.64007696364679, 103.90572759991822, 79.28833635695327]",0.293831393
E:/Organized Photos/2016/2016-01-09 13-21-31.JPG,"[245.3217450579414, 208.91047489207003, 163.50488525335146]",0.136305718,"[215.6683584179209, 172.24833741687084, 117.45974798739938]",0.179434782,"[184.46536617622738, 138.07637626053895, 74.34972722764095]",0.190368695,"[146.5814593219172, 103.74644109758609, 36.64734199848704]",0.227378612,"[102.17474352434397, 66.63719322110755, 17.392620302669613]",0.266512193
E:/Organized Photos/2016/2016-01-09 13-23-15.JPG,"[227.9480568627277, 208.5435209017613, 181.01674047497312]",0.132701833,"[114.01208904514468, 93.71909904392406, 29.171638276388087]",0.19810082,"[52.8169890959925, 47.39728659293239, 23.47520688427578]",0.205958592,"[161.35430671360334, 137.82052707027177, 67.10433937716563]",0.208531046,"[188.17946420322642, 171.5446350844962, 123.96772180089144]",0.254707709
E:/Organized Photos/2016/2016-01-09 13-30-40.JPG,"[245.56283595666676, 235.4401962676075, 209.6904650329411]",0.123982485,"[41.337308494747134, 36.24606496055696, 31.745762502623364]",0.139684576,"[171.41102008131054, 147.24588055932006, 111.1679499815202]",0.225553391,"[126.28858527118162, 107.41738684068044, 81.95948274043508]",0.244048423,"[213.27763992101004, 190.1495478875434, 144.840747284727]",0.266731125
E:/Organized Photos/2016/2016-01-09 13-35-41.JPG,"[244.05268691588788, 246.62231308411205, 246.78843457943938]",0.124662997,"[178.8439770231458, 178.84093596891375, 171.1126879540463]",0.171324182,"[50.591080526698846, 48.435783762323815, 45.44372394627139]",0.218423823,"[100.74931677018635, 94.98155279503108, 89.63807453416148]",0.234141747,"[138.93357651350237, 138.78384420780148, 133.09278107901395]",0.251447251
E:/Organized Photos/2016/2016-01-09 13-49-15.JPG,"[213.25893554114802, 204.9480753752381, 183.78130422297093]",0.118344963,"[193.2360603678186, 150.62931446453604, 128.76779355316089]",0.123747195,"[50.65849711116773, 44.17974955720028, 33.04842757809908]",0.249606376,"[79.0256168694118, 71.28673011243707, 56.79117963083769]",0.25034098,"[118.0353148660339, 108.39559763690671, 92.34396749913387]",0.257960486
E:/Organized Photos/2016/2016-01-09 14-10-54.JPG,"[222.35849616968727, 199.55165739054675, 157.57493625420972]",0.140725934,"[137.51931599270034, 109.1804127240063, 51.68736679820627]",0.173231542,"[87.78307443806489, 71.20692083199738, 15.131860152580803]",0.181558226,"[179.75057015061725, 150.0524115244187, 103.05655516004322]",0.237814635,"[49.193544427425614, 48.14208976594453, 28.03718366192419]",0.266669663
E:/Organized Photos/2016/2016-01-09 15-25-33.JPG,"[240.52534446650836, 218.5305936413479, 217.28343849756214]",0.083383855,"[217.01460833844587, 152.99312854222424, 148.61576185100526]",0.147243267,"[120.30355639858399, 64.71215436918298, 56.5708372886473]",0.162931912,"[181.30901264149566, 112.72792700629569, 105.0716751317753]",0.259771448,"[175.3683809052499, 71.2894781905493, 65.42367286274573]",0.346669518
E:/Organized Photos/2016/2016-01-09 19-01-32.JPG,"[225.70393663889976, 216.74095901090942, 201.3198155889918]",0.103866817,"[117.22952666175327, 104.70022602806962, 88.44061574725103]",0.171239377,"[76.0973278041651, 67.14994973025064, 54.66600003510714]",0.178052186,"[163.592362921992, 153.37485195901084, 134.4650222850959]",0.259970501,"[34.77257019081319, 31.957409005228225, 25.847353207327156]",0.286871119
E:/Organized Photos/2016/2016-01-09 19-23-46.JPG,"[124.74598930481282, 143.21256684491976, 163.55882352941174]",0.059776336,"[219.80257009345792, 162.67757009345794, 129.39135514018687]",0.065158133,"[249.8800705467372, 243.45502645502643, 239.86419753086417]",0.085772648,"[85.7912975508077, 77.74856696195934, 67.55601875977071]",0.286375989,"[38.85451306413302, 34.6707244655582, 26.83803444180523]",0.502916893
E:/Organized Photos/2016/2016-01-10 12-46-41.JPG,"[132.09379072999388, 124.40271625238505, 109.75658409395888]",0.185126708,"[88.16079391933205, 64.27632106213233, 47.328444566994534]",0.188638134,"[178.65159798656217, 162.86157733752924, 137.19821168489304]",0.193414326,"[219.3901356940754, 200.5780996379822, 170.1090897472794]",0.204187843,"[44.034033794896786, 28.21300848953154, 23.59521684869603]",0.22863299
E:/Organized Photos/2016/2016-01-10 20-22-11.JPG,"[203.3296193525439, 189.92665955176088, 173.91608680185007]",0.120188049,"[43.76628908019943, 41.37371998187585, 33.757175221697196]",0.13739046,"[82.44719857117221, 75.49451432135403, 59.7346178924788]",0.184055663,"[160.43813739294123, 146.7003679473515, 123.74714315719038]",0.219112018,"[124.45653329516875, 111.37747643679339, 90.79309868945644]",0.33925381
E:/Organized Photos/2016/2016-01-11 15-46-07.JPG,"[185.77901345350605, 128.89891395430152, 87.38991085979707]",0.122036798,"[209.66442790278, 184.6357469125356, 175.35034963063197]",0.152769426,"[62.33506682696256, 60.54488155983075, 78.81126131241679]",0.210746101,"[159.6423608667797, 41.72187984933947, 7.427456659173149]",0.225302261,"[48.3918435473967, 25.00576549982548, 19.934859941595406]",0.289145414
E:/Organized Photos/2016/2016-01-11 15-46-08.jpg,"[193.16415783205457, 123.30656592280198, 70.0361389328178]",0.111218477,"[204.31921412671034, 179.94222255571407, 170.46745954328327]",0.166839727,"[65.25031868086684, 63.02952424030588, 80.85788889345774]",0.205246923,"[156.19205626179254, 38.80677161752651, 6.83933370180487]",0.223821177,"[46.61472248043854, 25.46548480833839, 21.637471545370023]",0.292873696
E:/Organized Photos/2016/2016-01-15 20-45-10.JPG,"[227.33342864612283, 202.66795611254466, 176.93960164700576]",0.079741614,"[164.0188021455257, 86.19725166923274, 36.85489289649787]",0.086554587,"[169.54104907059303, 145.74895099697594, 109.47661111774299]",0.138132211,"[98.21187493119047, 91.86466145546638, 68.67718154794696]",0.15658282,"[126.8703775191528, 120.03071516878722, 93.8543254454909]",0.538988768
E:/Organized Photos/2016/2016-01-16 08-44-14.JPG,"[36.62398162182632, 32.49506915498291, 28.10006157635477]",0.082140808,"[197.18270661405242, 175.3073127004223, 157.80333428827538]",0.085808402,"[98.03596065870063, 85.02725221409112, 74.3894245380195]",0.145150771,"[148.12630277172894, 124.45385258114284, 105.27681981359171]",0.21218277,"[253.1405968945387, 253.064169420598, 251.13555280826748]",0.47471725
E:/Organized Photos/2016/2016-01-16 09-04-37.JPG,"[29.911659026865127, 65.41642212502096, 115.14516011528183]",0.135471521,"[184.5506051918093, 172.93866166800245, 157.81462058983925]",0.156886148,"[115.94082988755333, 98.53637776653953, 87.0057375951925]",0.211330622,"[53.801407818701655, 47.845369775858046, 34.92343458148496]",0.220913424,"[245.23830604839864, 243.54073883603303, 238.04392160223924]",0.275398285
E:/Organized Photos/2016/2016-01-16 09-11-39.JPG,"[136.33854542134785, 109.28709087417646, 92.97960706291948]",0.146460037,"[77.4883557888966, 64.50885835072833, 54.71167794716083]",0.174701095,"[179.4459001784585, 168.17485507430405, 148.70267088072856]",0.197968105,"[230.81058269014534, 227.0984607505387, 219.36628695579083]",0.228740291,"[24.71683659450691, 25.60496265006834, 19.46723683776683]",0.252130472
E:/Organized Photos/2016/2016-01-16 10-13-36.JPG,"[220.84734982332168, 221.98021201413425, 213.6890459363958]",0.03028861,"[150.04363636363635, 135.0258441558442, 119.04545454545458]",0.155966717,"[22.292267502612326, 16.96144200626959, 11.059456635318705]",0.187789188,"[103.43518425544734, 77.34391003112762, 59.46048800080331]",0.204284376,"[69.08328457187442, 41.09386580846498, 27.214891749561147]",0.421671109
E:/Organized Photos/2016/2016-01-16 10-14-14.JPG,"[213.9088191591644, 218.77954724237404, 215.7839116627339]",0.019472363,"[131.80167709851952, 121.57647786531258, 109.24978008999616]",0.128829483,"[82.96621875844721, 63.56639731170816, 50.17424594959207]",0.18869005,"[19.02687569342555, 13.06816357603888, 8.213862883178477]",0.229970668,"[52.21107333911217, 31.22809767153621, 20.640884709021748]",0.433037437
E:/Organized Photos/2016/2016-01-16 10-17-23.JPG,"[232.46777775594026, 232.3214755999292, 221.72805172854322]",0.046078052,"[157.3948800061733, 146.82532409908163, 133.8359441314918]",0.094305985,"[33.10076434623786, 27.388173175880993, 20.172370449617794]",0.219753956,"[111.97427092740016, 94.99202819915483, 79.96332060981815]",0.23573023,"[74.94049825085892, 57.46452627249431, 43.37745620513817]",0.404131777
E:/Organized Photos/2016/2016-01-16 10-17-27.JPG,"[218.35095638518106, 223.06746005367776, 221.68024453880082]",0.067838328,"[154.79017238744464, 148.82775748433616, 140.78561252507834]",0.142277619,"[29.268183717156756, 25.174241123910484, 19.62706336894664]",0.17616328,"[118.30904479234782, 103.2918426794593, 89.69936647638917]",0.233013455,"[82.58185025555211, 65.79378365496261, 51.90479576296719]",0.380707318
E:/Organized Photos/2016/2016-01-16 10-17-29.JPG,"[222.59376954835463, 226.64318778931573, 224.77517828099607]",0.049221227,"[158.8001444043322, 154.5642358604091, 148.11821901323702]",0.126534352,"[27.44899869613185, 22.975427100397848, 18.027983016281635]",0.184460411,"[118.63614774251226, 104.29397630755486, 92.03109633437643]",0.214718266,"[80.1944937706874, 64.12647564388503, 50.73044194735268]",0.425065744
E:/Organized Photos/2016/2016-01-16 10-44-13.JPG,"[44.06416535583203, 41.60658873158883, 42.77607965107988]",0.068909455,"[133.8379955333303, 128.30756098796775, 115.14485884778621]",0.104138207,"[93.94135262424555, 88.76158432308155, 75.91132978104666]",0.16597798,"[181.61609446246987, 176.4624809405783, 165.6994916283071]",0.226432095,"[219.60552655174604, 216.7325638640184, 208.19334882005782]",0.434542263
E:/Organized Photos/2016/2016-01-16 10-46-52.JPG,"[57.14958246532408, 54.3884229831028, 56.41133842565386]",0.077462804,"[157.19084652926503, 152.70457497981124, 140.07584003370644]",0.077846146,"[111.29427833331276, 102.53387389837194, 92.23212983449324]",0.11003654,"[186.81623003768155, 191.42345235959073, 187.79223936838292]",0.30380706,"[217.89824871284156, 216.05401367958208, 207.93029300863085]",0.43084745
E:/Organized Photos/2016/2016-01-16 10-46-53.JPG,"[59.94944399762223, 56.844960427084416, 58.48337820983587]",0.069084723,"[158.442345607056, 151.66637439497234, 136.84811079293536]",0.078585519,"[110.99334745813606, 104.10819291970837, 94.4540950580544]",0.100001329,"[188.1344232580943, 192.01578439881075, 188.30430151561328]",0.305203462,"[215.5888619370782, 213.19665002415914, 204.3146379864099]",0.447124968
E:/Organized Photos/2016/2016-01-16 11-04-53.JPG,"[155.44300117258422, 152.5602809918241, 142.17596791724478]",0.05237017,"[48.72829691291282, 45.28110682399234, 41.59560676794214]",0.154983129,"[196.26873929614632, 200.89655914422156, 199.82756369253002]",0.189536398,"[234.69902122921565, 237.24870987971124, 234.35482325103243]",0.198952253,"[105.79358137764734, 98.75051045069723, 85.71478098539926]",0.40415805
E:/Organized Photos/2016/2016-01-16 11-05-21.JPG,"[31.61920597929356, 31.870031991587158, 30.619383486208807]",0.174755177,"[196.99085366257881, 196.92579985708338, 191.39203702549798]",0.176517971,"[127.79684652315659, 121.86879302444244, 109.86767282677758]",0.178918082,"[235.06153841061715, 235.75694109625448, 230.90192712304153]",0.211254737,"[89.94229853161188, 83.36450197276565, 72.2532764176569]",0.258554032
E:/Organized Photos/2016/2016-01-16 11-29-45.JPG,"[136.01846962070573, 132.81117803999217, 121.21094974832907]",0.069424619,"[95.9241090339807, 84.48347914172571, 77.92914633023277]",0.104253737,"[64.83187938708078, 55.14356103747142, 50.1117034595844]",0.234482766,"[22.910293731704854, 20.843807408902833, 20.956806298576765]",0.23601654,"[223.38082778625252, 224.29281350279774, 221.5874714156653]",0.355822338
E:/Organized Photos/2016/2016-01-16 12-05-16.JPG,"[244.37270244706662, 239.34499986657252, 222.18860763622354]",0.072456175,"[177.89427015836816, 172.32598650251597, 156.27074181255165]",0.156374445,"[126.77212919089212, 101.91177317316804, 91.86725507773487]",0.206667756,"[84.99065751713478, 67.00326656243497, 61.81307033192235]",0.266268113,"[18.80912476387003, 19.689220073557998, 17.93009974219389]",0.29823351
E:/Organized Photos/2016/2016-01-16 12-41-39.JPG,"[120.5092040650195, 181.07126913684016, 183.55515874057963]",0.039363997,"[238.0061143110326, 231.03715309944826, 216.14106416401506]",0.127500654,"[193.64467903419387, 159.2321448461072, 134.02900263604036]",0.166472701,"[105.20724728091373, 94.90127546177024, 78.27034229298327]",0.305412493,"[44.93970582334502, 40.33207224868595, 33.2769141258678]",0.361250155
E:/Organized Photos/2016/2016-01-22 20-00-09.JPG,"[222.71958041554385, 221.79557669770665, 215.46182000819752]",0.137267764,"[177.5549007752766, 168.90875764370912, 155.64365581687213]",0.20882305,"[132.40484701307614, 115.26918814233154, 96.21290317699874]",0.20958793,"[49.171430518949336, 45.94144778696718, 37.12674194916532]",0.212693213,"[86.60005667562862, 78.11687274939013, 62.230687088324]",0.231628044
E:/Organized Photos/2016/2016-01-22 21-00-20.JPG,"[203.78521162842088, 180.61278865496934, 140.44835209446612]",0.191103037,"[84.96860378167311, 73.42444569477188, 49.373768934550384]",0.191966336,"[237.0099406932195, 225.12141478355832, 196.92098534560938]",0.195782533,"[152.1604024296754, 123.5597011186036, 85.30909948305398]",0.19933103,"[25.134269612704003, 29.55764162189662, 22.476347549753825]",0.221817064
E:/Organized Photos/2016/2016-01-23 09-29-15.JPG,"[118.2887089488564, 115.41866729125191, 111.37906747193531]",0.092043675,"[180.94274799308255, 186.55788441186363, 188.75728556309858]",0.119540987,"[75.9006353051163, 75.08187786843442, 75.30129185789569]",0.144591949,"[44.6883981065009, 46.736740733253534, 50.43384826176561]",0.275116291,"[219.9801334723672, 227.4482419186653, 229.77348070907203]",0.368707098
E:/Organized Photos/2016/2016-01-23 09-29-23.JPG,"[105.65338178408149, 103.85453053569331, 100.41284726292338]",0.098164743,"[175.35066917116694, 180.9206386475698, 183.6570791265555]",0.101842465,"[64.44293826708189, 66.01288392257435, 66.4325578555291]",0.186825179,"[39.31787075960501, 40.707742692345285, 43.42956300713658]",0.240003469,"[214.95506037594927, 223.05633013818002, 226.52819619071326]",0.373164143
E:/Organized Photos/2016/2016-01-23 11-03-45.JPG,"[53.437086092715234, 156.79867549668873, 160.69072847682108]",0.059096228,"[182.30169875424696, 147.64371460928655, 132.21087202718005]",0.169248229,"[115.13972132086275, 84.74288986447795, 79.72189349112426]",0.212561726,"[250.584578313253, 250.18168674698788, 247.2282730923694]",0.242987507,"[40.570210692972836, 36.4282060650347, 39.01668493484351]",0.31610631
E:/Organized Photos/2016/2016-01-23 11-31-44.JPG,"[143.7284710017575, 146.43321616871705, 150.30228471001757]",0.0874616,"[86.08126603934987, 85.97604790419162, 86.15825491873397]",0.088315221,"[44.91593695271454, 44.42206654991243, 43.50029188558085]",0.140190234,"[186.61970649895173, 192.1635220125786, 199.25031446540876]",0.186227442,"[215.05116437191904, 222.90532041475433, 230.922148563658]",0.497805502
E:/Organized Photos/2016/2016-01-23 11-32-25.JPG,"[151.0041237113402, 152.901030927835, 154.92474226804123]",0.08124275,"[95.68490732568401, 96.69285083848192, 94.75639894086497]",0.085694897,"[195.8123309897242, 200.63656030286643, 205.45538128718226]",0.149633701,"[46.3345742205677, 56.85481619357841, 56.61703117729177]",0.180575895,"[223.21496686600935, 231.05317601422337, 238.9230644900598]",0.502852757
E:/Organized Photos/2016/2016-01-23 11-33-01.JPG,"[151.76001524826498, 131.70927519294455, 119.97893074833868]",0.145729452,"[91.85019239499168, 78.8312247651489, 71.38530716811997]",0.153332883,"[199.32052786414417, 194.80476781118293, 186.51906269060757]",0.207546688,"[38.27556776377081, 35.344834720878225, 33.19432704441762]",0.218117067,"[245.37711396694488, 244.65863124487456, 239.92075097426041]",0.275273909
E:/Organized Photos/2016/2016-01-23 11-34-38.JPG,"[99.65766607706973, 99.70652340346783, 101.05380465869345]",0.063586628,"[153.54255832882635, 155.8183116592804, 159.2352418216771]",0.0655669,"[56.50014824406921, 55.1795323821141, 54.93379820536545]",0.140308583,"[194.98192221192366, 200.89108811321842, 208.80204519658025]",0.159371358,"[212.4929046794022, 219.5229560267281, 227.63969360535057]",0.571166531
E:/Organized Photos/2016/2016-01-23 11-34-44.JPG,"[95.38606161007797, 95.71197365908553, 97.67038763050456]",0.074835017,"[149.8933890220689, 152.3164767812563, 155.89284037268646]",0.078041508,"[55.71909660268668, 54.264517597045405, 54.04329125655919]",0.141127347,"[194.13942195568887, 199.88969057138104, 207.58013493253407]",0.182868156,"[213.48225570239003, 220.4233437820763, 228.27340743891642]",0.523127972
E:/Organized Photos/2016/2016-01-23 11-42-50.JPG,"[196.33534924829422, 193.71734868300078, 189.1417002777119]",0.099313378,"[159.2152468323416, 126.10456927801269, 114.08738349764883]",0.173513994,"[86.98547360793457, 91.53255134621061, 91.3138062996763]",0.197095261,"[36.75714023963202, 32.34961017433848, 33.472806385161064]",0.2626468,"[241.32834096173022, 242.05790715629107, 239.76455801350207]",0.267430566
E:/Organized Photos/2016/2016-01-23 12-02-08.JPG,"[16.729421498205543, 86.25177238268448, 97.49391230986491]",0.073458709,"[97.06898093500693, 95.48826703442748, 91.94485380326088]",0.118536824,"[168.62168388026183, 171.00477107831048, 172.07047691991707]",0.123717026,"[51.96501903403841, 50.30430862555017, 46.62399034926879]",0.194094319,"[221.5877211679175, 229.2994584945117, 235.47087444211843]",0.490193121
E:/Organized Photos/2016/2016-01-23 12-02-11.JPG,"[133.27227844300623, 132.9307734497558, 131.29134250610707]",0.084901558,"[189.29691708811743, 193.11876953810105, 195.0492079102706]",0.125975086,"[48.84565803290279, 48.10406688429544, 44.52433095236023]",0.163414165,"[57.067696904657076, 84.60649687798688, 86.25917907395757]",0.18167745,"[226.39201395223898, 234.2826104749412, 240.46592534444622]",0.444031741
