Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2007/2007-02-13 15-20-41.jpg,"[184.01717492522593, 124.3621946080397, 56.07302683646301]",0.141209062,"[161.9329865098152, 136.90689663253116, 116.82678352432073]",0.187392833,"[134.75490489576856, 84.88067613449674, 42.95616078273885]",0.201033054,"[223.7057894538935, 190.48381234097494, 153.27078450296432]",0.230577703,"[62.21417742789822, 36.32771374819628, 39.531120811947865]",0.239787348
E:/Organized Photos/2007/2007-02-13 15-26-55.jpg,"[85.99133850499192, 39.161250651046394, 29.0107746703469]",0.108731996,"[138.67052783447303, 89.54005347333327, 53.89018214712047]",0.177832116,"[202.6046940939533, 170.7070873986782, 155.90457382380757]",0.178355846,"[166.97925742863154, 135.5024180636706, 116.97849242737585]",0.198659495,"[34.30412081017292, 31.891339601150598, 41.471413912059276]",0.336420547
E:/Organized Photos/2007/2007-02-13 15-27-21.jpg,"[244.36518602697765, 244.8050793023372, 244.60279658085895]",0.0754865,"[59.50324700276669, 45.870350445742424, 35.86683446049801]",0.191863299,"[188.46909909909914, 184.7627927927929, 180.76064864864875]",0.20706082,"[132.34881980426024, 101.38688831318369, 62.40787276914223]",0.256538995,"[159.4677632035532, 141.7825386910959, 117.85367478659177]",0.269050386
E:/Organized Photos/2007/2007-02-13 15-27-32.jpg,"[149.45448140243255, 107.81256135328735, 76.46556299359648]",0.121288636,"[113.16239688138117, 58.34776758863951, 39.67362613699647]",0.12731541,"[179.33781879347265, 144.90315952175303, 129.9946603108218]",0.147945919,"[204.04874750864113, 177.0445796780555, 168.35168041376724]",0.22725492,"[32.270194117803406, 30.161758363499303, 41.3162953076104]",0.376195114
E:/Organized Photos/2007/2007-02-13 15-30-42.jpg,"[141.8062766729984, 115.85829371509935, 47.07812036073173]",0.101713527,"[89.88168600537688, 79.36611849087298, 62.55184970638154]",0.166476147,"[44.68728649195633, 38.457926149406575, 34.28948458244714]",0.19927412,"[176.90781504098763, 174.170841492151, 163.23491586737916]",0.263702735,"[141.22334077917174, 134.93603685140093, 116.82678521322448]",0.268833471
E:/Organized Photos/2007/2007-02-13 15-31-06.jpg,"[119.16514029133934, 72.64310389878973, 39.566186124278374]",0.158926802,"[145.74977303415986, 116.20787485275932, 98.16572959462208]",0.175841184,"[195.8224719602255, 160.11902393214723, 142.56544265861487]",0.202355975,"[46.89894987904963, 39.403862500847765, 50.14412090520648]",0.225123679,"[23.618327036143974, 20.356109750411903, 23.25499608667129]",0.237752359
E:/Organized Photos/2007/2007-02-13 15-31-52.jpg,"[225.4706674594705, 202.57471577273333, 186.18585275344128]",0.070804279,"[42.29601288763589, 35.70000476927311, 42.69882834855959]",0.189323631,"[147.0758158063503, 117.95207444891221, 86.48333746834383]",0.213932629,"[185.36536827026146, 156.22045349314942, 124.16789158944326]",0.233457528,"[135.90821246169526, 86.06410623084757, 37.561802860061135]",0.292481932
E:/Organized Photos/2007/2007-02-13 15-32-04.jpg,"[101.03125, 47.16452205882352, 35.60845588235294]",0.150849361,"[28.31496062992126, 26.127165354330707, 26.249212598425196]",0.179158411,"[165.72045454545457, 126.46720779220779, 89.89512987012989]",0.208220411,"[141.80006501950584, 97.48927178153447, 56.33615084525358]",0.223679698,"[185.80282909930716, 161.36143187066975, 145.33227482678984]",0.238092119
E:/Organized Photos/2007/2007-02-13 15-38-37.jpg,"[100.82289156626507, 56.72951807228916, 45.43132530120482]",0.138076402,"[140.92414860681114, 103.11919504643963, 64.1594427244582]",0.155694516,"[189.03021442495128, 171.39766081871346, 149.79775828460038]",0.160075874,"[163.17760236803161, 134.60631475086336, 105.57474099654662]",0.164713244,"[28.051181956191716, 22.6755584471915, 23.345044458902624]",0.381439964
E:/Organized Photos/2007/2007-02-13 15-38-47.jpg,"[223.53469599537317, 206.80364737504718, 192.75090163655554]",0.040290162,"[110.93104103062926, 61.45966246310387, 47.73824117072427]",0.161880057,"[176.33624479919726, 152.51274585984913, 131.30683178087898]",0.209897183,"[158.19506131442867, 112.19254007792037, 72.96630740243994]",0.215506401,"[24.572010675550075, 19.708662875378593, 20.888791133065737]",0.372426197
E:/Organized Photos/2007/2007-02-13 15-38-57.jpg,"[211.40530380300126, 194.94346495701586, 175.6324639370537]",0.044047568,"[207.37724718386823, 167.90943880794347, 123.96068858545024]",0.102261469,"[161.18113468344893, 136.68168268794474, 115.50856911488542]",0.184650936,"[99.1672373089309, 88.61823811063525, 85.41876431219522]",0.284539244,"[118.42364453597375, 108.10565963601368, 104.17494436559848]",0.384500783
E:/Organized Photos/2007/2007-02-13 15-39-24.jpg,"[214.16126827934946, 196.43050430504306, 181.1780784474511]",0.090477228,"[88.40722603112415, 60.529219719229516, 47.151485471759756]",0.115938008,"[143.99293625678115, 103.3565777576853, 67.71021699819165]",0.215061657,"[171.69750630700548, 145.3939452745973, 117.2412672229769]",0.252231859,"[25.915305574725846, 23.074687523962883, 25.454106280193244]",0.326291248
E:/Organized Photos/2007/2007-02-13 15-42-06.jpg,"[228.44372469635627, 217.90607287449393, 213.2995951417004]",0.103948363,"[126.40983606557377, 96.79625292740047, 70.29313036690085]",0.203473889,"[27.73300773300773, 25.939356939356934, 28.350020350020348]",0.206899474,"[168.88069835111546, 144.1293242806337, 119.75590042030392]",0.23799547,"[71.85311118667121, 58.37028221693302, 47.37504250255015]",0.247682804
E:/Organized Photos/2007/2007-02-13 15-57-04.jpg,"[211.28288642958958, 197.99404409647119, 183.60040855852503]",0.122700466,"[26.909165739355405, 22.90349645137075, 21.99691511508424]",0.182764791,"[172.98731442758836, 145.9582856839602, 114.14429253298354]",0.186850645,"[143.6534424258451, 108.50746352042138, 69.67259184418583]",0.249272056,"[103.25702466991373, 64.83363994029881, 34.33891740325271]",0.258412042
E:/Organized Photos/2007/2007-02-13 15-57-13.jpg,"[193.46751740139214, 173.1368909512761, 155.65893271461715]",0.074062365,"[230.1874039938556, 214.79877112135176, 204.48694316436251]",0.10760654,"[122.21688073394495, 87.07633027522935, 51.49761467889908]",0.228493298,"[170.54721549636804, 133.72881355932205, 87.36181252161882]",0.244279446,"[67.8232031943212, 39.95541259982254, 23.236690328305233]",0.34555835
E:/Organized Photos/2007/2007-02-13 15-59-47.jpg,"[88.5025885779, 60.27737218896613, 45.603148762336204]",0.143840219,"[162.63021060628054, 122.03121918893146, 90.26771080832083]",0.17724845,"[140.51232517612723, 89.35321497192378, 46.3043983377768]",0.195786616,"[26.61227342182828, 24.541252978194926, 27.759383577020287]",0.197889279,"[185.01299376037184, 165.0445399472383, 150.17968312576608]",0.285235435
E:/Organized Photos/2007/2007-02-13 18-17-05.jpg,"[79.55720470006185, 73.33333333333333, 68.11131725417441]",0.132242132,"[118.63719912472648, 113.87264770240701, 108.99606126914661]",0.185490414,"[197.57578516158395, 196.33454710969505, 200.13791533909875]",0.186503542,"[27.565753424657533, 25.76164383561644, 24.133561643835613]",0.242680073,"[166.3811563169165, 164.48241052309575, 166.8176812480881]",0.25308384
E:/Organized Photos/2007/2007-02-13 18-17-24.jpg,"[94.70070574679532, 83.79221278025821, 81.14378990830089]",0.09973232,"[167.9853997592514, 165.63922649788378, 166.92315458393193]",0.128285672,"[25.30324089692551, 26.22423138339741, 27.4520612644221]",0.220793126,"[127.59829251350075, 121.90077755618802, 114.64884486969771]",0.228403992,"[201.41159736744984, 199.84687538442614, 203.78716631812037]",0.322784891
E:/Organized Photos/2007/2007-02-13 18-17-39.jpg,"[180.89761343037193, 180.5284283124672, 182.35517590415273]",0.096234298,"[90.30588968267163, 78.41138339702059, 76.56594949327139]",0.135725269,"[30.98062381422177, 32.551445700842294, 35.60984746148612]",0.247265446,"[138.47329379661605, 133.9472832454068, 124.69152919774412]",0.257206608,"[211.86296515484187, 213.1684964091305, 217.65227316911387]",0.263568379
E:/Organized Photos/2007/2007-02-13 18-43-41.jpg,"[52.10877012430733, 50.049727705435934, 52.33166097301832]",0.114094928,"[99.06301258933532, 101.77326013879312, 108.81499609231585]",0.149633011,"[23.695219717592572, 25.710074094853972, 29.39932101278849]",0.209327608,"[174.91471609858948, 174.3770347762743, 176.9243282617487]",0.256962703,"[137.73157589647673, 139.26098741849125, 145.2901039485603]",0.26998175
E:/Organized Photos/2007/2007-02-13 18-43-50.jpg,"[207.66556538976502, 44.1959693265401, 42.79144133961641]",0.068112394,"[172.37522558442103, 137.08361312796416, 133.39392286062036]",0.113116927,"[224.11914391641378, 220.00142370675115, 220.79287681740485]",0.205154829,"[27.5490809481565, 28.575275092994662, 28.591010256649728]",0.306503987,"[62.011507088567484, 68.41517096411468, 92.10005911969613]",0.307111864
E:/Organized Photos/2007/2007-02-13 18-44-04.jpg,"[220.46709390630284, 211.52615446388603, 211.9116075549969]",0.139618818,"[196.5412535277773, 155.52214585412486, 149.704655324127]",0.162789788,"[229.22399718798064, 66.9476750623822, 61.51234121231012]",0.17014524,"[83.04352854579813, 88.53154754683902, 121.49463361064448]",0.240153702,"[41.047422102676045, 40.251950534788996, 38.58426027795743]",0.287292453
E:/Organized Photos/2007/2007-02-13 18-44-18.jpg,"[56.35923298839241, 50.39284559349166, 51.171771283657534]",0.097992636,"[170.89609754163865, 169.3976384775265, 170.90162701536434]",0.188706625,"[98.00443808720429, 99.60324874472093, 107.08238372326034]",0.222347846,"[132.67145214685775, 134.74972683927402, 141.52968467249204]",0.235121996,"[16.320578073336492, 17.50232195266934, 19.859344550756965]",0.255830896
E:/Organized Photos/2007/2007-02-14 13-07-49.jpg,"[65.09662244634303, 61.62783653032315, 54.84562682085858]",0.068909005,"[86.39038619683795, 85.10187124703268, 79.08118822634972]",0.079783911,"[142.5216445700484, 145.6674379935381, 147.50533922576443]",0.097275409,"[31.588806582074426, 27.40243214320463, 23.503022806554263]",0.221703056,"[184.06111971107185, 187.47736103612607, 191.5596728752088]",0.53232862
E:/Organized Photos/2007/2007-02-15 09-32-57.jpg,"[221.61672886333756, 212.3816834565458, 202.17013313739827]",0.101671255,"[28.371434554347275, 29.79689361871862, 31.636773262335986]",0.178548152,"[79.12685272149366, 75.88569497574947, 78.78897163960609]",0.188487924,"[128.6189771433869, 116.16174100306377, 109.13355419607569]",0.190016051,"[104.1911555532544, 135.94420439805936, 178.77941495166104]",0.341276617
E:/Organized Photos/2007/2007-02-15 09-38-33.jpg,"[138.86415320167566, 143.96529024536204, 156.96289646918012]",0.138181187,"[83.71479774705581, 87.92677931387608, 98.28417818740401]",0.159116925,"[218.68059701492538, 230.78283582089549, 245.79179104477612]",0.212333851,"[34.59992771955186, 35.608601373328526, 39.123960968558]",0.219957816,"[149.27789866335092, 178.09543052533414, 217.271059993783]",0.270410221
E:/Organized Photos/2007/2007-04-08 06-18-19.jpg,"[192.9344362745098, 164.72855392156862, 144.42524509803923]",0.13182903,"[93.42338539468129, 22.552975939214853, 16.890671169269734]",0.206006462,"[37.92026825633383, 16.37630402384501, 8.210506706408346]",0.21568066,"[116.23646408839778, 62.52891344383057, 36.574585635359114]",0.221336459,"[145.8362188365651, 97.40927977839337, 62.5921052631579]",0.225147389
E:/Organized Photos/2007/2007-04-08 06-19-03.jpg,"[197.23567890691712, 188.65414663901433, 182.64365255581265]",0.051034056,"[62.69297577316003, 47.62464304274601, 37.73516084416781]",0.165581974,"[113.15046942318604, 93.95625529039884, 76.84410882443403]",0.192955362,"[146.83137409553743, 137.14848509853726, 117.63818941824283]",0.246038869,"[22.817601830082065, 16.60613331638811, 11.578789567806526]",0.344389739
E:/Organized Photos/2007/2007-04-08 06-19-12.jpg,"[187.0279231613245, 185.7746439987336, 193.47477466541932]",0.071111106,"[69.02589411918439, 56.96041288054254, 53.93203862737423]",0.142223594,"[125.02014624624185, 105.97841411772161, 98.82014703335818]",0.213295265,"[152.05956104258524, 146.48188324453042, 141.01138553667838]",0.227938554,"[24.98158974590538, 18.000722017845277, 15.170771391760317]",0.345431481
E:/Organized Photos/2007/2007-04-08 06-19-28.jpg,"[183.77314275973154, 182.10290798151894, 180.89213957370865]",0.101639861,"[113.41971417727792, 94.70992256286085, 88.77667075788118]",0.13459646,"[156.22597946783927, 140.9492008619917, 134.75899853341724]",0.198938315,"[62.972265882408756, 46.51416403142534, 45.60213670244089]",0.238928398,"[28.110425663729615, 19.25529045417662, 16.34071213263005]",0.325896966
E:/Organized Photos/2007/2007-04-08 06-19-29.jpg,"[186.40929762506318, 162.07680646791306, 152.33703890853965]",0.079996619,"[53.399710982658966, 44.68005780346823, 41.79335260115608]",0.139516195,"[133.73837360353335, 127.54040010392308, 110.26214601195115]",0.155146469,"[103.55079588014982, 96.09503745318352, 80.67930711610487]",0.176340488,"[11.683006535947712, 11.621822803195357, 9.263344226579521]",0.449000229
E:/Organized Photos/2007/2007-04-08 06-20-05.jpg,"[202.18532026081837, 203.4816226969165, 208.41515759116305]",0.081154655,"[81.14394099458637, 60.41251309174097, 48.24815693277269]",0.18816134,"[141.03686026149109, 115.82682787133459, 95.51081866340144]",0.193854187,"[18.52547100808791, 17.424247043884026, 14.214578099684838]",0.264108415,"[175.62084560353856, 159.94532230431, 149.31392965099883]",0.272721404
E:/Organized Photos/2007/2007-04-08 06-20-20.jpg,"[138.6609750617839, 139.4787688159964, 138.50303302628626]",0.139840711,"[126.76732984293189, 112.52439790575912, 92.71183246073296]",0.149726773,"[65.96321130844511, 33.125045306270394, 15.85737586081914]",0.174654988,"[8.304404781398393, 7.407401342721467, 5.273292942524971]",0.19728911,"[83.16395850546222, 70.27715046360045, 57.011842467639774]",0.338488418
E:/Organized Photos/2007/2007-04-08 06-31-33.jpg,"[125.30725216838474, 118.33892647926984, 111.73488942373183]",0.070143837,"[166.55832547614608, 164.7159909485199, 169.17326041863114]",0.086629609,"[71.74475503671178, 58.08009948472624, 43.788380755179496]",0.139911793,"[103.35666760050418, 88.58592765093161, 71.06116052668433]",0.188667831,"[17.125753840136177, 13.999304270879056, 7.466372558135055]",0.51464693
E:/Organized Photos/2007/2007-04-08 06-31-44.jpg,"[122.68523430592396, 105.02829354553492, 97.94076038903624]",0.075820107,"[161.9461158509205, 159.1338123035474, 162.06421194431968]",0.147307847,"[53.03763618355893, 37.51535160118851, 23.899636843842853]",0.192622432,"[86.96819196428571, 70.96372767857142, 55.32756696428571]",0.238336257,"[10.799777324178882, 9.811653367971793, 6.574132492113565]",0.345913357
E:/Organized Photos/2007/2007-04-08 06-35-16.jpg,"[135.11379781420766, 134.3211748633879, 135.44617486338794]",0.09043451,"[80.79423112254271, 70.05575969134671, 58.54492008083776]",0.129024678,"[109.69254304824257, 103.48584033015518, 96.4600113846592]",0.170431757,"[48.64696590759514, 39.1275503488219, 28.22574700539687]",0.179718897,"[17.809946463792613, 12.561763877148485, 5.270780501549732]",0.430390158
E:/Organized Photos/2007/2007-04-08 06-35-33.jpg,"[134.49704732595845, 114.91225151792395, 109.33203027530566]",0.114986718,"[82.01331599157685, 71.21701969528057, 69.8761303109129]",0.153924134,"[171.08739708676381, 170.58311167405523, 171.28499050031667]",0.217067138,"[6.011940749697707, 7.398125755743647, 1.9811441958887561]",0.247205067,"[39.867449783519056, 30.248633685854205, 20.389452764568095]",0.266816944
E:/Organized Photos/2007/2007-04-08 06-37-13.jpg,"[86.06024546201766, 64.35996823760476, 54.249763871668755]",0.12421973,"[125.95404138853989, 121.11936088697021, 123.52649689016727]",0.152127741,"[103.69120244110822, 96.53078703546247, 96.2449882229185]",0.153827683,"[9.576401307760745, 8.878323412516265, 1.8831216361942715]",0.282821341,"[51.79881599984647, 33.264684770761846, 17.72752272214408]",0.287003505
E:/Organized Photos/2007/2007-04-08 06-37-25.jpg,"[187.72889233152597, 147.19054996127034, 136.86134779240896]",0.065361117,"[115.52003484320558, 91.50827526132407, 71.61236933797912]",0.113545485,"[19.771513353115722, 9.399851632047477, 3.8911968348170127]",0.216564163,"[51.383239982766064, 40.01206376561827, 33.813657906074965]",0.233016779,"[75.52624251705416, 65.63900877070861, 57.75595155227621]",0.371512456
E:/Organized Photos/2007/2007-04-08 06-44-11.jpg,"[173.13841525363657, 124.92470052688412, 112.53497200192166]",0.041552383,"[136.59746837936194, 91.49159956274407, 54.91835424962339]",0.201530174,"[99.79567002929925, 68.37674779042923, 46.81198779503922]",0.212618981,"[58.89900814767787, 38.542228786587536, 23.875486311722515]",0.25323524,"[12.87853188430955, 9.604729353858176, 5.563245706554874]",0.291063222
E:/Organized Photos/2007/2007-04-08 06-46-03.jpg,"[168.41571080264833, 138.76080888260933, 129.67446942620452]",0.059329814,"[227.20352101606443, 185.68291992832215, 174.99275886279548]",0.099503003,"[99.30191885814739, 83.22102850398272, 72.90486387959959]",0.166641675,"[56.539270529746815, 39.301345181197576, 33.84766226413649]",0.239359915,"[13.979961315644568, 7.7597522695292644, 2.5665050896752466]",0.435165594
E:/Organized Photos/2007/2007-04-08 06-46-54.jpg,"[166.29738279097432, 112.25315432014855, 98.30156230990004]",0.080670141,"[207.73927380835786, 149.93519715994853, 136.70375770940964]",0.109055131,"[88.82788869309279, 67.85066129625665, 55.613712941267494]",0.117256196,"[47.836603140034086, 28.961629088472332, 20.413273946311225]",0.155850006,"[13.58515876987068, 7.345635613705278, 1.5493394153595834]",0.537168526
E:/Organized Photos/2007/2007-04-08 06-48-14.jpg,"[145.09226754566674, 135.9309572860876, 144.65098750171686]",0.092315925,"[185.3442173569741, 183.66182482978996, 185.50205698256616]",0.118528892,"[98.09988991610851, 77.96204693921929, 63.039847608004756]",0.146675518,"[50.51399650128078, 37.294283439576674, 30.47642372413182]",0.233927534,"[20.502941282235316, 12.301268148963796, 5.1406390468856635]",0.408552131
E:/Organized Photos/2007/2007-04-08 06-48-56.jpg,"[118.66628425094227, 96.83090638619754, 83.20808086786923]",0.131146717,"[151.83566992213864, 142.90129425909527, 138.37864070647367]",0.14637637,"[194.17014541155746, 191.74930725725397, 188.09718007037694]",0.185097149,"[53.387972982936034, 47.097138652915, 38.15276099565016]",0.22793353,"[18.944742548770265, 12.472404108829426, 6.575176649310646]",0.309446233
E:/Organized Photos/2007/2007-04-08 06-49-09.jpg,"[166.79765708200213, 162.33972310969116, 162.19914802981899]",0.080751144,"[67.75316455696202, 46.423146473779376, 36.04882459312839]",0.093347997,"[167.8008444757213, 125.29627023223082, 112.62913441238564]",0.118004819,"[126.73404969778375, 88.27132303559436, 77.17931497649431]",0.12004397,"[9.913950634119733, 7.751534160643666, 2.371198690849584]",0.58785207
E:/Organized Photos/2007/2007-04-08 06-49-32.jpg,"[159.36398740515483, 127.36452873086174, 118.67422116763949]",0.127924915,"[175.53878486173244, 173.56621096875796, 174.13115002653345]",0.136657589,"[110.28191304830482, 86.87229923816649, 74.99816826943075]",0.165509134,"[63.2578233485419, 52.27999156913305, 39.692465532632504]",0.184849869,"[20.83792092828521, 13.510287696632576, 4.929041808720614]",0.385058493
E:/Organized Photos/2007/2007-04-08 06-49-43.jpg,"[180.23069621464424, 178.2711983771578, 178.23603551881178]",0.088672151,"[62.81228734096161, 47.61359969755149, 35.85598514708787]",0.091811945,"[119.1050063250791, 82.62222756265828, 71.25147112326073]",0.102780063,"[164.2532484901383, 123.76804020666458, 111.39565272479018]",0.120768983,"[19.078459076484656, 11.835123219632388, 3.77059651245441]",0.595966857
E:/Organized Photos/2007/2007-04-08 09-28-28.jpg,"[119.42081571696006, 108.31761006289324, 104.31039523779489]",0.048657076,"[175.36845089946678, 168.30217226930526, 168.71747109416845]",0.064922945,"[132.6225290428433, 72.45517875572263, 35.785116039058984]",0.07757267,"[46.40223007629313, 24.13203362350464, 14.803068012213004]",0.266160879,"[15.461599879567853, 9.091897129637916, 3.165800902097461]",0.542686431
E:/Organized Photos/2007/2007-04-08 09-28-41.jpg,"[138.47728475623225, 97.14571790353786, 76.57501959654566]",0.073925882,"[187.6441622852057, 182.74034934952473, 187.3113195492816]",0.105163951,"[60.90113591604464, 43.87333336351584, 42.216779322615544]",0.109478735,"[49.105215039962744, 15.777997742528713, 3.6536188108541463]",0.142209654,"[12.645021818118597, 7.491851671563426, 3.3297865127518644]",0.569221779
E:/Organized Photos/2007/2007-04-08 09-28-51.jpg,"[134.5089297853146, 120.80890259427268, 114.27085985489852]",0.038872487,"[190.32953229159514, 184.3518552612398, 185.1813491972166]",0.062952866,"[145.32427869043948, 80.08631290552069, 37.26624738502055]",0.090635198,"[53.404478156032546, 30.593389932493828, 20.341417672817105]",0.273234677,"[17.591750942797926, 10.18444864724075, 3.9249476223372497]",0.534304772
E:/Organized Photos/2007/2007-04-08 09-29-18.jpg,"[165.2011432826137, 108.44576012681775, 66.07336463749985]",0.05006101,"[116.2385941985017, 63.150801614898015, 26.855732655013842]",0.051064197,"[178.94630628638123, 171.67100555261507, 172.91615787436663]",0.151354001,"[51.38930639087829, 17.422680033869312, 2.1518014286599407]",0.258796347,"[13.373990213926428, 6.087772063381601, 0.32465188873180434]",0.488724446
E:/Organized Photos/2007/2007-04-08 09-30-04.jpg,"[172.8804885373924, 130.100874295058, 118.09402008876434]",0.042428727,"[141.18932005362942, 85.1504437208709, 50.18399668007417]",0.109811665,"[215.3324522991259, 213.0238181236154, 214.5526283046325]",0.117445706,"[64.86303214413485, 41.98861069945219, 30.59816644140115]",0.194000872,"[19.71747169219946, 12.927834831362714, 7.44127517987966]",0.536313029
E:/Organized Photos/2007/2007-04-08 09-30-33.jpg,"[123.73604789815776, 71.92308079875058, 41.387858354466665]",0.087888113,"[127.06679071477002, 114.0846427299775, 114.15843412241733]",0.128789831,"[45.868244105084756, 18.087599321280194, 5.499329471651739]",0.157569414,"[154.771256885328, 146.32275746953755, 148.71855449841476]",0.22123398,"[10.32868012537256, 5.10239371784951, 0.6671879867392253]",0.404518661
E:/Organized Photos/2007/2007-04-08 09-30-47.jpg,"[77.88499298737727, 36.74193548387097, 19.604488078541372]",0.063254023,"[132.18595450049455, 78.52621167161226, 49.528189910979236]",0.079425702,"[134.44075558099595, 122.41041785918716, 124.97767601602746]",0.143485112,"[164.1802731411229, 156.85159332321703, 162.0798179059181]",0.269443716,"[17.89894965592177, 7.136182542557044, 1.189424121695038]",0.444391447
E:/Organized Photos/2007/2007-04-08 09-30-57.jpg,"[124.21760835960683, 70.58589438736598, 43.10969740475313]",0.09906257,"[135.10221274538998, 121.4659939229077, 122.63903927711542]",0.136159261,"[44.69446160638217, 16.300904053875875, 4.453078851601244]",0.164184947,"[162.6258725053478, 155.30076533869283, 159.82927665349766]",0.23337872,"[10.241880468961984, 4.620847375091698, 0.4414855954635985]",0.367214501
E:/Organized Photos/2007/2007-04-08 09-31-10.jpg,"[132.4547234459129, 74.89525208027412, 40.23788546255508]",0.106551433,"[146.22729075763587, 134.36136453788177, 135.5085283617612]",0.134196717,"[53.6320268179474, 19.449200618875707, 4.117070654976791]",0.198330475,"[177.4613601236476, 169.44178258629572, 174.67336424523438]",0.20219817,"[13.058609085810428, 5.920639371845203, 0.44265283230510366]",0.358723205
E:/Organized Photos/2007/2007-04-08 09-32-18.jpg,"[151.69955576338555, 95.53355155482818, 80.86766425064297]",0.051970682,"[209.69347118514256, 157.28987172123297, 147.20582040972613]",0.059264132,"[96.55576679340933, 47.43282636248415, 27.94750739332486]",0.118161928,"[47.305967431455194, 22.356797253004526, 13.14224025805109]",0.228773078,"[11.21282538263882, 6.234677689643619, 2.0416266338956564]",0.541830181
