Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2004/2004-01-01 01-03-54.jpg,"[234.5675205172844, 195.41923650833144, 161.56416314349678]",0.024280328,"[26.194761619228633, 14.51517548448005, 12.698786726713706]",0.115380959,"[155.58711332152882, 138.94050749921877, 128.42470836371183]",0.235489042,"[85.13623122385137, 60.03861922629684, 48.29992087943704]",0.245519036,"[124.42067842193984, 114.44564101592835, 110.66227011875219]",0.379330635
E:/Organized Photos/2004/2004-01-01 01-04-36.jpg,"[170.89656401623904, 94.1751064461828, 51.57306664026143]",0.034874188,"[99.12176672384223, 89.89304459691262, 83.77451972555767]",0.079935932,"[176.0767115507167, 167.04997506441694, 161.213711800072]",0.198582302,"[79.74823255800058, 27.05703045829433, 13.173195863961523]",0.231113205,"[12.454318618042233, 8.49638188220712, 8.190800550123164]",0.455494373
E:/Organized Photos/2004/2004-01-01 01-05-07.jpg,"[214.45395715366834, 202.19401751776599, 185.18704172429085]",0.072804048,"[204.5190983287988, 67.60885347842982, 8.90056743101437]",0.080304265,"[72.68099140300254, 37.363498866547054, 32.69200619357427]",0.174440422,"[153.43834361412223, 133.494826778398, 129.12336051997804]",0.21109532,"[14.443919044377067, 11.879653125924115, 15.133652424473784]",0.461355944
E:/Organized Photos/2004/2004-01-04 14-04-17.jpg,"[248.4064367816093, 247.75648604269293, 246.01805145046546]",0.049311014,"[150.43268160919155, 96.15712246274356, 79.63713766317348]",0.157792559,"[209.44530082744038, 200.32759089419795, 187.11385272432716]",0.232448609,"[214.34071370785816, 180.7123482630382, 155.101578044528]",0.272154272,"[56.89375912661896, 37.60570194594976, 38.83470392732808]",0.288293545
E:/Organized Photos/2004/2004-01-04 22-04-46.jpg,"[201.18902439024387, 36.01829268292684, 11.536585365853659]",0.013356363,"[83.34625191228965, 83.07700152983173, 72.56246812850587]",0.156558925,"[40.75098619329389, 26.225345167652865, 18.512820512820515]",0.167818679,"[126.129210381005, 135.01628934290446, 122.5262286029818]",0.286587224,"[171.9286505650343, 189.3250609350764, 173.85242632395304]",0.375678809
E:/Organized Photos/2004/2004-01-04 22-05-15.jpg,"[80.28690540007688, 60.99284508614695, 63.55338274580339]",0.066151309,"[28.493543007978655, 20.385580007627212, 24.710775113224713]",0.114735988,"[124.48778622550579, 109.0305050485944, 96.23322033165479]",0.218140415,"[170.72885626691348, 157.65070789784224, 154.5615857964291]",0.263897499,"[146.4938687871114, 133.9490316154053, 126.80191279648943]",0.337074789
E:/Organized Photos/2004/2004-01-04 22-05-53.jpg,"[161.63844086021496, 38.82930107526881, 12.572580645161285]",0.014201258,"[82.80328192961646, 77.36990905496243, 83.99920917358641]",0.094996807,"[28.384963503649633, 23.097372262773746, 28.06861313868614]",0.126983475,"[139.62000596302923, 125.56529516994634, 116.42046809779364]",0.247025175,"[169.23886682740033, 157.55321940150333, 152.51155864416396]",0.516793285
E:/Organized Photos/2004/2004-01-04 22-06-32.jpg,"[145.85968128613732, 65.52376251586509, 27.48695529544494]",0.050258454,"[31.501619463693885, 40.79768002410365, 45.01781410063273]",0.092027407,"[121.62343814239495, 123.07005344725876, 112.20193768657384]",0.201335507,"[187.3955730389853, 208.7182832315639, 195.59167449506808]",0.295834057,"[154.69888984103463, 164.56972433780422, 151.86418124572754]",0.360544576
E:/Organized Photos/2004/2004-01-04 22-06-56.jpg,"[226.37962962962962, 39.2662037037037, 11.560185185185185]",0.03781156,"[215.90883977900552, 232.5020718232044, 232.98756906077347]",0.113794748,"[85.0860655737705, 99.43934426229508, 97.13278688524592]",0.210094155,"[37.58485401459855, 30.531021897810216, 24.775243309002434]",0.265441091,"[124.73226495726496, 144.34230769230768, 140.3952991452992]",0.372858446
E:/Organized Photos/2004/2004-01-04 22-07-08.jpg,"[92.04793028322439, 49.96005809731301, 30.317356572258532]",0.106971015,"[24.24026302478503, 24.961557916034398, 23.33485078401619]",0.161022842,"[116.5332861189802, 130.60552407932013, 118.44192634560908]",0.231221949,"[155.8777070063694, 174.62006369426751, 160.2047770700637]",0.248457957,"[90.83501683501684, 93.61515151515152, 82.23468013468016]",0.252326237
E:/Organized Photos/2004/2004-01-04 22-07-19.jpg,"[104.51953392734751, 61.69705277587389, 30.58053461274846]",0.12181492,"[25.640625, 32.30108173076923, 34.46814903846153]",0.136255104,"[168.06378233719892, 199.18376449598577, 192.68153434433546]",0.178196084,"[94.0447708989157, 108.1860790486184, 100.4435117173837]",0.231325527,"[133.49876968503935, 148.29650590551182, 137.04749015748033]",0.332408366
E:/Organized Photos/2004/2004-01-04 22-13-08.jpg,"[115.55438931297707, 89.62786259541984, 84.91984732824426]",0.048850984,"[150.67405182125427, 170.74014269620722, 159.8835899361622]",0.129525133,"[173.23144360023377, 198.4132086499123, 184.5017533606078]",0.203273005,"[189.77994868758634, 217.16104203670812, 203.47029800671012]",0.283747748,"[203.95627285737, 225.90713944983304, 215.77770710764827]",0.334603129
E:/Organized Photos/2004/2004-01-04 22-13-17.jpg,"[155.41027574829113, 6.456846570822545, 4.392316757011542]",0.011262853,"[35.28117064615718, 28.43756736513274, 31.109428378304344]",0.029529473,"[118.52693499132184, 100.32274754487364, 82.85820316218854]",0.149650729,"[138.50632801942433, 122.67474328811555, 114.2378498540545]",0.385337111,"[156.31023248982171, 142.9338033597344, 138.2282992551637]",0.424219835
E:/Organized Photos/2004/2004-01-04 22-13-43.jpg,"[56.503900995426385, 38.51076136669353, 34.257331181059996]",0.163011483,"[164.95347957639942, 151.08106404437729, 147.89775592536566]",0.169150466,"[23.50796478725636, 11.301613917417734, 10.070320687486898]",0.20619023,"[96.2497902684563, 79.22724412751678, 72.90771812080534]",0.211370667,"[127.10458920591269, 110.55517359917498, 105.08207287727743]",0.250277154
E:/Organized Photos/2004/2004-01-09 20-33-05.jpg,"[218.68548387096774, 35.443548387096776, 35.04838709677419]",0.010873597,"[90.39482200647251, 101.98705501618126, 109.40453074433657]",0.023122117,"[172.8740740740741, 175.27592592592595, 179.8851851851852]",0.045438601,"[205.18266494178525, 209.87813712807247, 213.29443725743855]",0.309639859,"[217.44523489932885, 220.29583892617444, 222.19637583892614]",0.610925825
E:/Organized Photos/2004/2004-01-09 20-33-26.jpg,"[192.93893129770987, 32.95419847328244, 36.48091603053435]",0.010884962,"[80.98263888888887, 100.83680555555554, 104.43055555555554]",0.02496017,"[155.75961538461544, 168.26153846153846, 174.95961538461543]",0.043539848,"[181.27555555555554, 195.92, 200.76571428571424]",0.143655359,"[200.9502965841685, 215.94876252812438, 217.71098384127635]",0.77695966
E:/Organized Photos/2004/2004-01-09 20-33-43.jpg,"[213.8578461317333, 46.04392899493333, 48.49960472887977]",0.010240507,"[105.9136456127242, 118.05760419694664, 127.17931841147254]",0.027129879,"[188.33946275463927, 195.37371633464966, 201.652050739006]",0.071765171,"[210.73700954492708, 217.4876221938854, 221.03108754617043]",0.438400687,"[220.97452720097945, 226.80526866562406, 228.385019215817]",0.452463756
E:/Organized Photos/2004/2004-01-09 20-34-24.jpg,"[201.15790198870147, 42.196619666559535, 49.08923896569138]",0.009292551,"[83.10768538703735, 109.04844458285714, 120.20824249974041]",0.024278004,"[165.82039712427255, 186.88824375213954, 199.7219719274217]",0.059383111,"[189.4527940887888, 216.98013369158886, 224.3502171167506]",0.328399055,"[203.18213012223416, 225.82185095843383, 232.98458260610968]",0.57864728
E:/Organized Photos/2004/2004-01-09 20-34-33.jpg,"[145.25984251968504, 9.614173228346456, 7.881889763779526]",0.009344986,"[31.35514018691589, 28.406542056074763, 31.03271028037383]",0.018278502,"[110.78584502745578, 96.78218425869433, 92.4319707138499]",0.142219219,"[153.17652276759316, 144.05440567711412, 146.08752217622705]",0.272303052,"[137.83727981518916, 125.17816921744154, 120.42578688997979]",0.557854241
E:/Organized Photos/2004/2004-01-09 20-36-51.jpg,"[146.17537533117448, 4.818957904032974, 2.8989549602590534]",0.016418235,"[35.904284628538996, 31.041088732661958, 30.173475204256164]",0.02513943,"[104.1232801796095, 91.44270623452856, 81.10101606125144]",0.083189203,"[132.49764552789148, 124.35779300772124, 119.74003643619349]",0.347144302,"[149.3497326833426, 142.949244963591, 142.69845910474407]",0.528108831
E:/Organized Photos/2004/2004-01-09 20-37-03.jpg,"[187.98626159915602, 28.10580930155031, 33.64107906873347]",0.016480743,"[56.26357447409944, 71.53305379535618, 80.04662630640811]",0.02931276,"[119.39238344437537, 136.88886967747916, 146.48459437028814]",0.118610725,"[150.6238890713004, 180.74545702523196, 188.62934053999462]",0.225834098,"[177.84387460986392, 215.90583276459952, 219.36314847808515]",0.609761673
E:/Organized Photos/2004/2004-01-10 14-37-31.jpg,"[182.3130247578041, 9.156081808396126, 12.460710441334772]",0.077200549,"[233.82276598621064, 235.94551845342698, 232.0966608084358]",0.122030341,"[121.09657810258858, 117.05662181544972, 114.34382897343075]",0.233414646,"[150.08432325967854, 147.81553517572468, 141.46420877700507]",0.279145641,"[64.70210454077548, 34.76724236532081, 23.29343474779823]",0.288208823
E:/Organized Photos/2004/2004-01-10 14-39-27.jpg,"[248.28704277743336, 33.956248339385354, 42.957399698875186]",0.115893424,"[57.821277997364945, 27.327799736495397, 27.548616600790528]",0.152245597,"[140.15621861152152, 102.2387592319055, 78.03799113737078]",0.16891464,"[198.04203405644978, 3.350921390249592, 8.419360858409155]",0.214325861,"[247.1244745919935, 12.758500739194709, 8.682233237672843]",0.348620479
E:/Organized Photos/2004/2004-01-10 14-43-39.jpg,"[234.49960583288066, 230.00246007820027, 225.5789027496627]",0.136402851,"[74.26964104686746, 41.31180830576775, 43.955689475548816]",0.15175173,"[162.56910714640966, 154.9490621954372, 146.83150678573958]",0.164878207,"[121.58032330966228, 109.8263245565328, 106.51607537722695]",0.219876699,"[252.0716643410951, 33.939853818105185, 34.14723004725725]",0.327090514
E:/Organized Photos/2004/2004-01-10 14-52-06.jpg,"[61.3640172265934, 58.59790712822932, 55.69893294468848]",0.112220159,"[146.55666791444355, 152.37706209574253, 148.1896126959807]",0.120560363,"[111.91971695176471, 106.50572853791273, 96.10341358601138]",0.139136683,"[21.710986259512033, 20.28512677396489, 21.822788659376688]",0.215546839,"[209.38154819440393, 218.6672433015735, 218.07984283822012]",0.412535955
E:/Organized Photos/2004/2004-01-10 14-56-15.jpg,"[150.77122934735428, 34.02220299884664, 33.435139831333665]",0.085928976,"[68.06572423482072, 61.525624415763254, 59.96866304781588]",0.120902351,"[118.30683402120958, 108.05433633752776, 99.87821057979966]",0.244598459,"[159.21084008024891, 144.93821362022064, 137.65025678316644]",0.246132495,"[192.2699909884745, 191.80264128786428, 189.3901697955822]",0.302437719
E:/Organized Photos/2004/2004-01-10 14-56-57.jpg,"[63.71571349250415, 37.316490838423086, 42.61743475846755]",0.061400423,"[171.5304571495382, 145.2784987723605, 146.52086987022096]",0.074494096,"[234.52921323033078, 96.56978924473118, 93.84099602490063]",0.119635654,"[229.6879796906365, 224.87215137560503, 220.7593281379147]",0.292796981,"[244.99819891555774, 72.24445455579576, 68.78601220945667]",0.451672845
E:/Organized Photos/2004/2004-01-15 12-04-54.jpg,"[208.2894314704954, 179.182599285956, 134.63401270342032]",0.134591919,"[52.448746340298065, 37.504388076414166, 27.258085222470626]",0.140522197,"[149.76896948189406, 124.65718676240553, 89.93136051827126]",0.183244789,"[207.61970972017158, 143.5025892443459, 48.002417921061905]",0.238445786,"[153.85694354460475, 94.68144151727489, 20.678785358150616]",0.303195309
E:/Organized Photos/2004/2004-01-15 12-05-15.jpg,"[148.14315496872825, 122.7345378735233, 83.97289784572621]",0.119275328,"[49.895190236898785, 26.963388370423548, 12.748743718592966]",0.123679061,"[89.44351464435145, 75.51725941422593, 52.71705020920502]",0.155302044,"[193.15741324921137, 171.07066246056783, 144.30347003154574]",0.242372958,"[225.71033379058068, 203.96822130772745, 177.3415637860082]",0.359370609
E:/Organized Photos/2004/2004-01-26 13-13-00.jpg,"[194.6773036027175, 150.31589179847845, 107.04323980510311]",0.146507493,"[83.71453986088795, 61.630042803638354, 47.72911316211882]",0.17679533,"[170.507105357102, 108.37241307031982, 36.03353715451653]",0.178215714,"[224.5928058298928, 198.0678592231127, 163.05516134460302]",0.225370194,"[116.63094053673925, 123.47418798727197, 136.95281877985823]",0.273111269
E:/Organized Photos/2004/2004-01-26 13-13-26.jpg,"[58.01448448437805, 102.79984248407753, 154.02169713542574]",0.107918454,"[162.93245106983395, 109.55027148025235, 50.76458378285609]",0.127222918,"[71.62675735550519, 53.18056236971666, 43.701458376711315]",0.196577647,"[127.46855379586667, 121.77440819256056, 116.00112121200532]",0.263754918,"[203.40777750290385, 178.65211598346306, 150.2980950087574]",0.304526063
E:/Organized Photos/2004/2004-01-26 20-13-39.jpg,"[75.88496931969782, 48.57831569586486, 32.65449533125826]",0.109184376,"[173.7122529713522, 129.6172835720196, 81.74313620691892]",0.171768064,"[105.47569608406204, 139.81828855848414, 178.1053538383003]",0.177141451,"[163.10091643476966, 91.7979396362444, 11.925461152793922]",0.25499937,"[230.14015661026812, 195.8161686257162, 149.34811730416118]",0.28690674
E:/Organized Photos/2004/2004-01-26 20-13-50.jpg,"[77.79987324696805, 51.259568643588445, 35.84680707792443]",0.144962092,"[168.4331140941266, 127.64627383087394, 83.59223992611041]",0.15148594,"[89.43553437968302, 136.7205436554243, 183.10321882302839]",0.201303995,"[147.17322860098298, 78.97047937677765, 12.189265742177396]",0.236717768,"[220.07795123974958, 186.40338366087482, 146.3527389112797]",0.265530204
E:/Organized Photos/2004/2004-01-27 08-13-34.jpg,"[215.63656898493207, 215.88668963483374, 214.51893533165344]",0.05438839,"[107.99805167668224, 136.3771734901213, 116.77889412476776]",0.123099955,"[172.1285218500661, 157.84801716868168, 149.30336292083783]",0.136613622,"[72.73934970485155, 76.4116823856067, 76.85728083430762]",0.192653832,"[26.40085975516291, 25.006037027002034, 29.882600127408733]",0.4932442
E:/Organized Photos/2004/2004-01-27 08-13-52.jpg,"[203.72603226494186, 204.1017797496365, 196.98029381605525]",0.115830399,"[143.523059660739, 151.6921524625408, 140.44004061572033]",0.139375093,"[51.62184386775906, 52.989906479320105, 58.38499397378984]",0.192539664,"[87.80812348653863, 103.23816965084504, 99.7056578115494]",0.248933743,"[23.569928822770283, 22.914909946376625, 28.874660345145475]",0.3033211
E:/Organized Photos/2004/2004-01-27 08-14-16.jpg,"[212.10616602208913, 211.74965113033767, 209.41814520952087]",0.058726515,"[159.75955062471039, 148.0458653953823, 139.95766209665805]",0.147062318,"[89.46804863616434, 125.89871156158762, 104.2720151176777]",0.151918074,"[59.746409828908426, 62.196519563172615, 64.44923361824199]",0.199166832,"[21.80026245182172, 21.699053469900576, 26.166047358446388]",0.44312626
E:/Organized Photos/2004/2004-01-27 08-14-26.jpg,"[209.17250252734146, 212.77704255123683, 213.6817541279911]",0.025950487,"[52.518888354918396, 86.48307956225257, 68.15714442139591]",0.131451008,"[118.47411756076328, 111.67469598612621, 104.57859040254006]",0.152154417,"[36.33231499423371, 37.5386186212122, 39.38205528177953]",0.221938696,"[13.064986643482934, 13.153950176053455, 15.580099429479185]",0.468505391
E:/Organized Photos/2004/2004-01-27 08-14-43.jpg,"[65.64358974358976, 61.21923076923077, 59.9974358974359]",0.085916578,"[95.51528521903562, 130.3763000315159, 108.87267570122911]",0.116323233,"[166.00319262149696, 149.32032635686411, 139.29177013125226]",0.205142312,"[196.2717584369449, 180.84482480219597, 172.17778136605847]",0.215282858,"[23.759510869565222, 21.506308229813666, 26.960694875776397]",0.37733502
E:/Organized Photos/2004/2004-01-27 08-17-27.jpg,"[207.86351802882152, 212.94619027120078, 217.0016604144887]",0.021220265,"[80.56353331949347, 127.76313473116048, 120.07801121029676]",0.111430799,"[51.46467827488855, 66.93317085895968, 74.2831025868207]",0.179487835,"[146.21905199421275, 128.40169359479248, 118.60831358025276]",0.182616348,"[21.659042734784688, 19.8820307893105, 24.141001218788926]",0.505244753
E:/Organized Photos/2004/2004-01-27 08-18-56.jpg,"[129.22553897180785, 121.60631624486278, 116.96131145514667]",0.060384018,"[216.65464095129963, 213.987259968906, 209.46967519643692]",0.073424223,"[77.42288121117338, 87.75382312484842, 73.38264512590928]",0.136957935,"[41.71384258394897, 40.30955911770196, 38.465556237164144]",0.23156187,"[14.818428388737273, 13.641024753075286, 15.504214973545075]",0.497671955
E:/Organized Photos/2004/2004-01-27 08-19-47.jpg,"[226.86666666666667, 230.07843137254898, 231.57647058823528]",0.021659372,"[98.74961715160795, 124.90658499234304, 103.20750382848392]",0.113504678,"[153.28985507246375, 145.76985507246377, 135.02144927536233]",0.14082234,"[62.92028469750889, 71.80604982206405, 63.90462633451958]",0.227081164,"[24.929263565891475, 26.243217054263567, 28.080264857881136]",0.496932446
E:/Organized Photos/2004/2004-01-27 08-21-04.jpg,"[236.34813477098498, 237.29048706644753, 237.88323507020073]",0.09668918,"[160.4586784038919, 168.36397463369445, 162.29213239126673]",0.117393881,"[105.15799511449589, 129.39421054694162, 119.97021671260438]",0.131823216,"[55.305442347825135, 81.86745954568798, 77.80197873758509]",0.315488257,"[25.084462401522984, 29.611428397837095, 31.289497134293256]",0.338605466
E:/Organized Photos/2004/2004-01-27 08-23-03.jpg,"[239.4226969905812, 233.201470250402, 230.57293820353794]",0.082109773,"[143.2803310181765, 146.39825624353477, 135.52297916358805]",0.127929365,"[84.24997052234406, 92.89906850607237, 74.1642494988798]",0.166091694,"[47.232397649911384, 46.789051571388605, 30.979296838571294]",0.209550953,"[11.067110557578081, 9.431117072236061, 8.657405633263082]",0.414318216
E:/Organized Photos/2004/2004-01-27 08-23-27.jpg,"[212.63970588235293, 214.7941176470588, 214.02205882352948]",0.037375552,"[146.82225656877898, 136.6620298815044, 129.39876352395672]",0.160277909,"[80.83301343570061, 103.00527831094054, 92.58397312859886]",0.174546324,"[48.45416124837451, 62.26690507152146, 63.33712613784137]",0.241237219,"[19.53170119271814, 19.513496547394855, 22.305084745762716]",0.386562996
E:/Organized Photos/2004/2004-03-19 12-34-46.jpg,"[200.56050391120772, 93.69663662215667, 11.769231439551236]",0.151484132,"[99.6089780027254, 32.794603854389706, 14.075455194341679]",0.170385134,"[230.4547043701799, 153.0291928020565, 77.77749614395894]",0.174595143,"[133.44308802092866, 97.68799916574291, 69.39121672322837]",0.194852728,"[22.406512122153742, 15.851320483425404, 17.545088053710078]",0.308682863
E:/Organized Photos/2004/2004-03-19 12-35-00.jpg,"[129.32456068729633, 109.68188952090661, 94.7411252937069]",0.164654262,"[221.4127975012476, 107.21024281952893, 10.19742638833915]",0.176498029,"[157.49969962220916, 60.31948504360517, 10.148910777716399]",0.187651105,"[89.43909193923231, 39.877665315843124, 23.552845372308735]",0.195785445,"[18.3066770824768, 14.689455362771714, 17.046909519502258]",0.27541116
E:/Organized Photos/2004/2004-03-19 12-47-21.jpg,"[125.528255176202, 9.900814341322835, 8.301767988346086]",0.057205395,"[150.76571176405693, 114.59245999727429, 91.46207825975982]",0.212543601,"[215.08853367442705, 167.40298769735656, 126.35182986757438]",0.224109955,"[93.81624563301952, 69.70493805813229, 60.752383130393014]",0.249657238,"[31.667452923901596, 15.020157925725751, 20.056231239095716]",0.256483812
E:/Organized Photos/2004/2004-03-19 12-58-43.jpg,"[192.453701718802, 115.51281543898985, 33.98634907024177]",0.143731557,"[227.09510586954264, 179.1077098703231, 126.5720814781108]",0.194163588,"[51.50176216349253, 21.517835952104207, 18.874515305818743]",0.200872894,"[136.94684984214848, 106.21681773646951, 90.49574987909061]",0.222270094,"[112.6899855975691, 47.09065264014256, 12.671779998313392]",0.238961867
E:/Organized Photos/2004/2004-03-19 12-59-15.jpg,"[197.4661738711225, 118.62034991161806, 37.5475353527237]",0.082563603,"[225.50703932194102, 180.79381091488244, 131.16319561255509]",0.169791563,"[152.20850731308292, 122.22346394214541, 100.53404038947092]",0.224155673,"[54.53972249478973, 22.067449498430832, 19.378733791246688]",0.251382673,"[117.5519480618094, 57.26563650859935, 21.03788602452635]",0.272106487
E:/Organized Photos/2004/2004-03-19 13-35-56.jpg,"[166.3593380614658, 159.27186761229314, 156.0401891252955]",0.070383016,"[130.0981543624161, 97.83095637583891, 78.56417785234898]",0.192958883,"[106.61568474444012, 34.09246976199766, 6.427233710495513]",0.20436845,"[88.48005502063273, 79.04779917469052, 63.62757909215955]",0.238317412,"[30.601895734597157, 17.58238081962643, 16.410649567884022]",0.29397224
E:/Organized Photos/2004/2004-04-11 16-22-04.jpg,"[196.35390295358644, 200.69936708860757, 76.19672995780589]",0.145599315,"[29.7805173807599, 55.144704931285354, 14.188358932902181]",0.18596519,"[73.56054977711739, 86.98774145616643, 71.01783060921248]",0.196587462,"[117.21623589370222, 122.17910447761193, 127.73498361849289]",0.204548484,"[158.64287753354267, 137.5132743362832, 9.534399086497288]",0.26729955
E:/Organized Photos/2004/2004-04-11 16-22-17.jpg,"[198.760837696335, 202.87267015706792, 82.55015706806279]",0.141891696,"[34.40321316614421, 59.13420846394984, 16.943769592476485]",0.155410013,"[125.324329004329, 131.67878787878786, 137.40502164502163]",0.171346521,"[81.88093443858327, 94.40241145440845, 82.2422004521477]",0.195328773,"[159.678431713466, 140.0226027992697, 11.112492393288706]",0.336022997
E:/Organized Photos/2004/2004-04-11 16-22-38.jpg,"[200.93555705553615, 205.31310546118132, 84.4597692528846]",0.137234572,"[33.48297549282144, 59.018623479676044, 16.36083999355211]",0.164580905,"[83.65451852406524, 95.98697126330548, 84.84858305468647]",0.183215084,"[125.92528197065214, 131.4015333656883, 137.51584694076132]",0.190688438,"[161.85754505840433, 142.67422714655186, 12.18957481527177]",0.324281
E:/Organized Photos/2004/2004-04-11 16-23-55.jpg,"[176.80449121984077, 184.22691604858647, 215.5907478525991]",0.051466,"[108.74564163526607, 107.95849124509907, 114.4929628155282]",0.092723521,"[56.331050518196406, 75.23776723221252, 47.02306092973797]",0.127958811,"[183.3942613000744, 188.17029490871906, 57.13678861304844]",0.212974701,"[151.33614581436663, 134.07397715948218, 3.397140334286822]",0.514876967
E:/Organized Photos/2004/2004-04-11 16-24-57.jpg,"[172.56317505289584, 112.97994932846566, 0.00041045758756276806]",0.120816079,"[178.40744566355835, 182.54817939512986, 51.24595248586069]",0.142393571,"[71.1656060682694, 79.19357433064378, 67.0072303159586]",0.210116369,"[130.5891803448741, 129.1387757287198, 2.4530404348473556]",0.24679064,"[166.4897451245082, 161.2611182379866, 8.778097389823904]",0.279883342
E:/Organized Photos/2004/2004-04-11 16-25-16.jpg,"[75.78233746425173, 78.45941658722573, 56.3535786463298]",0.090952109,"[104.37888997078879, 106.47656141327019, 107.66206148282092]",0.125209738,"[194.64907289729084, 200.6580956308762, 70.21024147595756]",0.173319664,"[174.75566917293241, 153.9078195488716, 4.167201850780793]",0.292549273,"[186.1194125771747, 187.39458457328823, 29.80406385750576]",0.317969215
E:/Organized Photos/2004/2004-04-11 16-25-27.jpg,"[124.77994791666666, 128.26627604166666, 134.89127604166669]",0.123075417,"[201.56447688564478, 192.4586374695864, 17.35888077858881]",0.159277002,"[80.77486507324595, 84.9668465690054, 67.7478797224364]",0.213565172,"[174.15719696969703, 159.4943181818182, 9.299558080808081]",0.240872243,"[190.8897190675433, 197.39181111775252, 67.61326957561265]",0.263210166
