Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2015/2015-01-01 13-34-15.JPG,"[203.3606119276814, 170.33317880614106, 161.15467262959842]",0.131269531,"[253.25439803808715, 250.70200945922298, 250.73191361577543]",0.142167969,"[33.2931700926719, 29.5041807507561, 55.24216008151248]",0.221435547,"[107.86661878469576, 93.73227992997265, 114.97140548547821]",0.241972656,"[132.61446578146456, 164.91435266233933, 194.6340865630639]",0.263154297
E:/Organized Photos/2015/2015-01-01 13-37-57.JPG,"[208.9623656826632, 243.78791016652804, 249.94861566144357]",0.131516927,"[240.69441143264575, 159.88898627369403, 152.70586487610674]",0.15359375,"[123.14630977130972, 95.06396179833683, 111.15241683991684]",0.210605469,"[39.88584568117298, 24.534311437794138, 39.04170069614596]",0.226035156,"[112.53016355420482, 156.13462630463462, 206.8069260607032]",0.278248698
E:/Organized Photos/2015/2015-01-01 13-42-28.JPG,"[236.89867841409688, 142.29955947136565, 144.01762114537442]",0.060898438,"[217.8563155989866, 204.3897937024973, 198.2446615997104]",0.190882161,"[68.95328368314149, 56.408598510494244, 70.15470548408938]",0.207278646,"[128.91244111942365, 131.79412579661957, 132.7824882238847]",0.254505208,"[21.196489517308628, 20.157727937591414, 24.28912725499756]",0.286435547
E:/Organized Photos/2015/2015-01-01 14-34-15.JPG,"[251.36585895641252, 249.2166095477144, 249.12506637061364]",0.144960938,"[143.48019317220812, 89.88994970401035, 127.74518182222818]",0.162047526,"[205.7278762006402, 175.8673852721452, 167.29532550693722]",0.166184896,"[40.15036235093998, 42.666247320020496, 88.37952052731353]",0.19452474,"[136.9576947524542, 168.84273505998203, 200.25411399110106]",0.332281901
E:/Organized Photos/2015/2015-01-01 14-37-57.JPG,"[212.86062297485896, 241.12878124926112, 245.25732598566753]",0.134583333,"[128.94308943089445, 102.05836236933783, 128.73139759969047]",0.159928385,"[58.64838496114846, 26.158054287605818, 48.884543015436094]",0.178177083,"[236.787621502333, 150.55619009113744, 146.14622395175286]",0.190185547,"[121.51208544125909, 163.9505152707514, 215.81721004309534]",0.337125651
E:/Organized Photos/2015/2015-01-01 14-42-19.JPG,"[23.78119658119658, 17.968660968660966, 27.43019943019943]",0.150488281,"[64.7437641723356, 45.173696145124715, 48.09659863945579]",0.172799479,"[115.35248256052523, 119.65367254821501, 117.73450964300369]",0.197324219,"[174.35066811123147, 178.89707475622967, 173.0054171180932]",0.225159505,"[247.68737988468934, 250.55317104420243, 250.67713004484304]",0.254228516
E:/Organized Photos/2015/2015-01-01 14-42-28.JPG,"[52.751237387332615, 52.751237387332615, 52.751237387332615]",0.136669922,"[90.6240326874266, 90.6240326874266, 90.6240326874266]",0.155016276,"[21.493765586034918, 21.493765586034918, 21.493765586034918]",0.20188151,"[224.2424211038724, 224.2424211038724, 224.2424211038724]",0.236901042,"[170.64548055852367, 170.64548055852367, 170.64548055852367]",0.26953125
E:/Organized Photos/2015/2015-01-01 15-42-19.JPG,"[35.89084017687937, 27.68827121499262, 53.479174563065875]",0.137815755,"[113.02647008734169, 65.41639296401735, 69.3230664428387]",0.169401042,"[145.58534259355244, 150.10418783041342, 148.96587540167926]",0.193193359,"[190.71804687500025, 195.70633680555548, 189.1285850694447]",0.238694661,"[247.11741071778908, 249.86343411832112, 249.08090526001905]",0.260895182
E:/Organized Photos/2015/2015-01-03 10-44-31.JPG,"[248.6601146601147, 249.47583947583948, 241.51269451269454]",0.101148622,"[91.65387076135636, 65.8208573256558, 46.95137555982085]",0.115755634,"[201.13623046875, 182.20751953124997, 162.03662109374991]",0.17186286,"[158.0250528222155, 117.29369151826138, 84.03139148807729]",0.268524276,"[30.191165821868214, 28.768042481293755, 25.282404055032586]",0.342708609
E:/Organized Photos/2015/2015-01-03 11-44-31.JPG,"[246.6915807560138, 246.54725085910653, 237.49054982817873]",0.102766589,"[197.85099778270512, 177.93525498891353, 155.80709534368074]",0.182955098,"[22.208085612366233, 18.36385255648038, 17.503765358699958]",0.204542348,"[69.35189573459716, 57.369273301737756, 40.977093206951025]",0.206461557,"[161.00524383848978, 115.93314105925538, 78.47928683796539]",0.303274407
E:/Organized Photos/2015/2015-01-03 19-15-46.JPG,"[231.948757773846, 230.63576763749387, 221.01720152139768]",0.058818273,"[162.18503776532384, 160.69701573338003, 151.21331969477916]",0.174393312,"[119.00007261480084, 114.59458796851808, 101.93074129646836]",0.177606219,"[88.69442942331528, 83.48521395292303, 53.464255072065654]",0.275044329,"[19.088924331114182, 15.888143064649746, 11.836588543996623]",0.314137867
E:/Organized Photos/2015/2015-01-04 11-36-01.JPG,"[243.2880766621438, 243.39094301221164, 235.94835481682492]",0.139023427,"[188.82274301361034, 131.8178303938149, 122.56358218571309]",0.145601802,"[128.73187537447566, 92.06875374475729, 80.17929898142597]",0.156712437,"[172.64789754535747, 44.30241195304161, 53.06155816435432]",0.279305761,"[96.64292260268266, 26.422394401399647, 26.731108889444293]",0.279356573
E:/Organized Photos/2015/2015-01-08 10-19-02.JPG,"[201.77307556720217, 115.99844688479003, 97.69381347984171]",0.042172407,"[183.53873556933488, 179.22216983565195, 174.54334203386014]",0.135955822,"[90.39072741572585, 90.82831922758987, 99.6415156400809]",0.176661696,"[65.63820866524205, 45.275943267923196, 36.876742438961536]",0.21937476,"[226.0635674854851, 223.36267104188929, 216.62213133311906]",0.425835316
E:/Organized Photos/2015/2015-01-10 19-39-26.JPG,"[241.04879788730037, 229.2923277429093, 212.4359844977191]",0.049672902,"[207.4600638432261, 175.5277180314438, 144.56491439203887]",0.159249648,"[157.04693440407218, 126.06289536847487, 102.10862967032043]",0.258601084,"[49.94888878033255, 39.04058209547848, 30.134973451726527]",0.265749526,"[111.2020805583405, 86.40539333802265, 66.20046170884635]",0.26672684
E:/Organized Photos/2015/2015-01-10 19-39-50.JPG,"[230.1944872831553, 206.30918480480793, 180.12882734934456]",0.132810873,"[106.51752070813713, 86.08480765214999, 68.03680479825542]",0.194557582,"[53.58684882435885, 40.51285338646729, 32.31062078426882]",0.205899374,"[190.0836311045172, 158.56897777001987, 130.90279651402014]",0.225547766,"[151.6866810349901, 121.39484153623278, 98.80891071617853]",0.241184405
E:/Organized Photos/2015/2015-01-10 19-40-51.JPG,"[233.8821259325868, 216.89399985418942, 196.31773797662134]",0.079809173,"[51.146686626044676, 38.25773503000376, 30.096887484248615]",0.20991751,"[192.17485781918506, 165.23967188905146, 139.50195504207755]",0.21866352,"[104.47729094534365, 86.59839411534927, 68.64171393158816]",0.230517559,"[153.98145397603568, 124.27087584583413, 102.10295103306308]",0.261092238
E:/Organized Photos/2015/2015-01-10 19-59-38.JPG,"[76.64417978438975, 59.61610029629484, 46.87969077239342]",0.129335021,"[235.37634556661564, 207.9049983395559, 180.93598248299696]",0.178134737,"[116.50021306205542, 95.48777821977954, 74.11622502957782]",0.190997878,"[199.10947136301934, 165.6323545742631, 138.1251204692658]",0.244054896,"[157.15150751974377, 128.0515894644651, 102.67157927775912]",0.257477468
E:/Organized Photos/2015/2015-01-13 11-56-20.JPG,"[30.507652108995902, 25.85325014664318, 54.2188449848024]",0.12625651,"[107.90442372545122, 60.95508827613571, 64.79020035707198]",0.171917318,"[142.54546458548077, 144.41860550728924, 143.899683404506]",0.183424479,"[188.06222602373558, 193.0919223778466, 186.7377312092375]",0.254436849,"[246.7452597502698, 249.5448589486665, 248.6210626380968]",0.263964844
E:/Organized Photos/2015/2015-01-13 11-56-22.JPG,"[207.36187693993068, 240.229766034586, 246.70072250189114]",0.137666016,"[151.71365108250592, 91.9729975646961, 108.33350282334676]",0.144078776,"[238.96603298555553, 157.9523565683074, 152.2814866969639]",0.172919922,"[54.14066610919624, 27.64663172278761, 52.619098121596494]",0.178333333,"[119.98671931789144, 157.81752814286546, 208.5107856427182]",0.367001953
E:/Organized Photos/2015/2015-01-13 11-56-28.JPG,"[246.61086207838983, 242.82206556904484, 215.26478086501103]",0.073841166,"[188.30415340279657, 181.26401821649546, 153.48755767154316]",0.103917489,"[128.50179564000115, 121.21327096562648, 114.14717751378232]",0.115162538,"[10.901941376235472, 93.41321619455833, 138.75281098889712]",0.323013159,"[29.16552016438935, 27.505827519848786, 29.500885383241112]",0.384065649
E:/Organized Photos/2015/2015-01-13 11-56-32.JPG,"[153.69244225917018, 113.56918677621768, 95.69275538590924]",0.125336034,"[190.32477800553457, 176.06646635953842, 160.36850874986098]",0.154938405,"[95.68759974846691, 76.0646016464348, 51.651502032718454]",0.161104153,"[40.4091976912014, 32.704883417824554, 28.052386379092358]",0.232879682,"[228.62788771470545, 227.3720302308039, 226.5030992463539]",0.325741727
E:/Organized Photos/2015/2015-01-13 11-56-52.JPG,"[103.07999999999998, 103.07999999999998, 103.07999999999998]",0.089905599,"[69.22918890074705, 69.22918890074705, 69.22918890074705]",0.162740885,"[224.01528227256378, 224.01528227256378, 224.01528227256378]",0.236901042,"[26.368803924885807, 26.368803924885807, 26.368803924885807]",0.245641276,"[171.52925191815854, 171.52925191815854, 171.52925191815854]",0.264811198
E:/Organized Photos/2015/2015-01-13 11-56-58.JPG,"[174.7018717032505, 155.9449719244511, 60.20748681300003]",0.016576657,"[250.3609174001352, 231.5558903182129, 238.90311442112377]",0.016917321,"[148.7349888903408, 12.551352764344538, 212.75573127695628]",0.022044306,"[38.6857905646515, 17.40620014693535, 66.15845665407227]",0.219768989,"[13.527939680403174, 7.729510274990977, 19.516649319956805]",0.724692726
E:/Organized Photos/2015/2015-01-13 11-57-24.JPG,"[244.08169014084513, 224.72394366197187, 222.33239436619724]",0.029753224,"[194.65631067961164, 156.4466019417476, 156.33980582524273]",0.040652589,"[127.29714285714287, 106.01257142857143, 100.03314285714286]",0.077823436,"[71.38674579624134, 61.20524233432246, 52.54104846686448]",0.16626284,"[26.394789343973706, 24.044126276258652, 25.807651684074642]",0.685507911
E:/Organized Photos/2015/2015-01-13 11-57-30.JPG,"[249.3773248691392, 234.23193005902692, 199.001503508186]",0.064231606,"[99.14265143156372, 72.08209750715321, 60.30643502328281]",0.180666315,"[17.9584005401553, 103.8691436287934, 128.02200007502162]",0.180983576,"[173.0101163570986, 132.80524429926197, 84.70957572074302]",0.267572243,"[223.23651811264668, 184.3466580891325, 127.06151423057294]",0.30654626
E:/Organized Photos/2015/2015-01-13 11-57-42.JPG,"[247.7367727381397, 229.14320568384525, 175.3478903199305]",0.092140126,"[122.82567713894673, 114.46918096641726, 108.61795226565172]",0.147150261,"[219.38852546298693, 171.7646492290065, 131.6132990141719]",0.16207453,"[61.322898129851446, 59.235861982379326, 62.76561732371158]",0.202451402,"[254.73978111814327, 254.76681030613136, 249.61192235613586]",0.396183681
E:/Organized Photos/2015/2015-01-13 11-57-44.JPG,"[110.49431818181817, 155.78219696969697, 101.85416666666667]",0.088924507,"[250.80814779725245, 205.73614400757936, 129.97678825201328]",0.160332339,"[121.48947368421052, 68.42675438596491, 29.064912280701748]",0.180923378,"[50.373843306600875, 34.314620604565086, 29.01079580505861]",0.269215116,"[209.6599055293137, 123.14059460961376, 49.72631286468463]",0.30060466
E:/Organized Photos/2015/2015-01-13 11-57-46.JPG,"[143.2094288304624, 141.16500453309158, 146.64913871260197]",0.083683885,"[93.96928051738074, 95.28132578819725, 100.05254648342763]",0.097063404,"[106.20386784850926, 76.34085414987912, 47.74133763094278]",0.105465746,"[48.40541224076885, 42.233940313606475, 26.279463834092056]",0.324944132,"[16.232905533347363, 14.652219650746895, 10.146854618135913]",0.388842833
E:/Organized Photos/2015/2015-01-15 18-47-02.JPG,"[242.01036269430054, 238.139896373057, 215.41968911917095]",0.015717237,"[201.3041237113402, 137.34536082474227, 86.61211340206185]",0.062576718,"[127.27687776141384, 85.91310751104564, 55.20569464899362]",0.165272596,"[74.48674110258199, 53.545359385903694, 39.4616189811584]",0.239920744,"[29.62453241895262, 23.90788653366583, 25.156172069825434]",0.516512704
E:/Organized Photos/2015/2015-01-15 19-28-13.JPG,"[209.75404960655885, 178.03011698530932, 150.32694850851237]",0.089827355,"[73.70093451640194, 80.37739826047047, 82.9768681053698]",0.169156319,"[168.3864694204599, 142.72840775909506, 125.61290870386793]",0.231143821,"[102.06188738419038, 100.11877553564914, 96.69035208025626]",0.234423184,"[131.8965577815378, 120.14595507024572, 109.84912026361812]",0.275449321
E:/Organized Photos/2015/2015-01-15 19-29-07.JPG,"[182.86710963455153, 149.16611295681062, 112.89036544850498]",0.02633227,"[118.64950166112958, 87.50830564784053, 70.3579734219269]",0.095145572,"[72.11977986403367, 57.26545807704759, 48.54613143412108]",0.252001559,"[44.517197774405666, 38.063480020232674, 34.00632271117855]",0.301474969,"[20.43235294117647, 20.7048128342246, 22.522727272727273]",0.32504563
E:/Organized Photos/2015/2015-01-15 19-29-55.JPG,"[244.59809264305173, 222.81607629427788, 171.39373297002723]",0.057942708,"[207.72882468811554, 166.9684832567302, 120.2488509520683]",0.110206511,"[139.59907621247115, 113.13995381062357, 95.810623556582]",0.16437513,"[43.734513274336294, 48.077500670421024, 51.65433091981765]",0.275833914,"[90.07188529354775, 82.6644061228444, 74.92520829296646]",0.391641736
E:/Organized Photos/2015/2015-01-16 18-08-56.JPG,"[42.547731995138626, 87.94440741757168, 156.86462539694998]",0.121298726,"[213.53555259653783, 200.50762792467188, 187.52524253376444]",0.126949025,"[187.3604985932083, 130.27399725184844, 99.82896028266705]",0.146542354,"[135.75704902274924, 74.36209014204849, 51.57956851436506]",0.181662294,"[46.1791805773205, 38.48533987417953, 21.826417751129885]",0.423547601
E:/Organized Photos/2015/2015-01-18 11-59-09.JPG,"[183.55837563451772, 35.30964467005075, 46.59898477157359]",0.013643716,"[157.23988153998027, 146.41757156959525, 146.568608094768]",0.069766836,"[75.0265125764786, 65.068660774983, 63.69952413324269]",0.103920367,"[198.74278846153842, 193.85977564102564, 192.08413461538464]",0.174265532,"[18.83655420897478, 17.367070640899655, 16.79288131892128]",0.638403549
E:/Organized Photos/2015/2015-01-19 12-34-53.JPG,"[122.7196261682243, 115.51401869158873, 108.2056074766355]",0.012354438,"[203.08469750889682, 194.9964412811388, 181.7252669039146]",0.069952492,"[164.11667932169067, 154.8407997975196, 144.19033156162996]",0.164584229,"[176.5295019157088, 170.67343550446998, 163.34725415070244]",0.305444977,"[186.07506222000995, 180.48501742160278, 172.45694375311098]",0.447663863
E:/Organized Photos/2015/2015-01-21 17-36-12.JPG,"[246.3139239678788, 246.53718796648434, 245.51417021693857]",0.030408977,"[134.49296407709858, 132.39576871738342, 129.94521086365154]",0.084298382,"[58.04214692514151, 46.409281353209394, 37.393334941819866]",0.232727371,"[92.62004232492458, 79.73417126968975, 66.07245980993139]",0.317010735,"[22.851408959338727, 18.029186247711934, 13.733516259379286]",0.335554534
E:/Organized Photos/2015/2015-01-21 21-11-03.JPG,"[238.82032132001729, 230.2958749457228, 217.52079895788086]",0.017087093,"[159.8158968949224, 145.95853781589682, 131.66990781085175]",0.032208682,"[91.1433796634967, 82.74284930504759, 84.75424286759308]",0.081570478,"[47.74850358957658, 42.55519087144432, 45.80053888858748]",0.163151959,"[15.048451106771386, 12.324963750199068, 12.960079120952802]",0.705981789
E:/Organized Photos/2015/2015-01-27 09-10-11.JPG,"[106.80985317439999, 107.51312221824296, 105.31344963421478]",0.121704743,"[148.39393752666197, 156.50058302128284, 159.9330141726312]",0.132397871,"[52.01306192743834, 56.66030688785856, 58.61457112127856]",0.178978888,"[192.48386182347133, 204.3039846460201, 213.61991695652878]",0.269105858,"[218.70826999660838, 230.69599000012565, 239.52259393726283]",0.29781264
E:/Organized Photos/2015/2015-01-29 21-47-04.JPG,"[56.46969696969697, 51.53703703703704, 40.89393939393938]",0.031274758,"[91.19586444572086, 83.13153360137852, 73.75588742102242]",0.105477003,"[115.46320552512503, 110.29364134317694, 98.80590616813525]",0.232795995,"[133.12673469387752, 124.85285714285712, 112.90857142857139]",0.284773878,"[102.28590559089388, 95.03080013391363, 85.16086374288585]",0.345678367
E:/Organized Photos/2015/2015-01-30 13-29-54.JPG,"[125.25377800937987, 147.91297550807704, 148.29963522668055]",0.155356288,"[127.23103967855353, 98.54595680562534, 88.20793571069815]",0.157203409,"[42.668912848158136, 41.039083557951464, 40.17250673854448]",0.181167174,"[198.47665580890336, 165.91567137169747, 148.6018820123055]",0.212349467,"[219.01386839775745, 209.0752434346415, 195.3886102095013]",0.293923661
E:/Organized Photos/2015/2015-01-30 18-46-54.JPG,"[182.61610866778128, 23.3449585355166, 50.46154054214878]",0.073968195,"[218.9615769404758, 184.47992761584575, 176.6995307955787]",0.077809616,"[69.630496662553, 28.939003236196413, 24.939685244548663]",0.104668402,"[97.93406329653895, 167.26417752556029, 164.5950348144928]",0.245222816,"[47.85163375135431, 124.72653465378154, 122.43271035058201]",0.49833097
E:/Organized Photos/2015/2015-01-30 19-47-38.JPG,"[241.92949907235618, 237.5324675324675, 232.25602968460112]",0.041789558,"[173.5415318230852, 157.93419633225457, 130.93689320388347]",0.143364904,"[96.30739972337483, 80.61203319502074, 55.886929460580916]",0.249613315,"[48.68724754760532, 36.51846508944028, 18.803808424697056]",0.268244131,"[143.28385637545944, 120.66270851003675, 81.62001696352841]",0.296988092
E:/Organized Photos/2015/2015-01-30 19-51-04.JPG,"[233.8506979549515, 226.34823981706083, 215.46575746662097]",0.05066586,"[169.87534325292188, 150.22832255740357, 114.94855101458278]",0.177133895,"[75.14940742107828, 60.07512986284281, 38.99404035972983]",0.240119485,"[27.34956245254971, 21.663621513649254, 14.805950002988661]",0.247998942,"[123.51181576892043, 104.2264112843032, 72.5517102928719]",0.284081818
E:/Organized Photos/2015/2015-02-01 00-35-02.JPG,"[99.57899543378996, 90.16347031963473, 73.83378995433792]",0.033672345,"[141.54360711261643, 132.22523285351403, 115.87552921253175]",0.037857022,"[63.66115196078432, 54.21875, 37.15747549019607]",0.051593355,"[178.48366950797535, 168.4681407713731, 151.67136467212424]",0.385406602,"[188.1736410833803, 177.18884093325823, 158.58879089260023]",0.491470675
E:/Organized Photos/2015/2015-02-02 23-26-06.941644.jpg,"[214.42660550458717, 166.92889908256882, 11.818807339449542]",0.030837966,"[226.9923747276689, 226.30882352941182, 221.22603485838783]",0.125021139,"[72.48814343551186, 55.775592828224404, 79.06882591093117]",0.132273761,"[235.32875536480688, 235.8886981402003, 230.99885550786837]",0.304277383,"[243.35811965811962, 244.28905982905982, 240.3842735042735]",0.407589751
E:/Organized Photos/2015/2015-02-02 23-27-27.862370.jpg,"[122.93949044585986, 87.86624203821657, 63.76114649681529]",0.026381215,"[84.62880886426593, 62.84764542936289, 59.686980609418285]",0.028823281,"[19.85524728588661, 13.31363088057901, 24.829915560916767]",0.065406308,"[144.5587252061511, 128.3626030755516, 130.50055716514376]",0.363752686,"[151.52929966650788, 135.30887724313166, 136.72637764014613]",0.51563651
E:/Organized Photos/2015/2015-02-02 23-28-37.432542.jpg,"[66.77498604131763, 52.812395309882774, 51.751256281407]",0.007153545,"[103.94179165581167, 88.49145855818989, 87.16401801332404]",0.052610881,"[124.99248346361996, 109.7609194773958, 108.27781118460622]",0.072089856,"[139.644618451288, 124.56326999566276, 121.47513404269066]",0.422933932,"[145.1376479378231, 130.03306468369922, 128.21405171689673]",0.445211786
E:/Organized Photos/2015/2015-02-07 10-03-55.JPG,"[37.00916230366492, 32.93324607329843, 31.67146596858639]",0.06147225,"[236.01086956521738, 240.67527173913044, 243.2228260869565]",0.118696585,"[201.27132486388388, 190.31261343012704, 173.478221415608]",0.177231013,"[225.97165310131913, 221.98147628403032, 214.33847880999153]",0.295768279,"[165.9605600933489, 147.12112018669782, 120.82217036172698]",0.346831873
E:/Organized Photos/2015/2015-02-07 13-10-32.JPG,"[210.56941365515056, 200.30485177834547, 180.94838270983823]",0.167402812,"[126.90513090380549, 114.12380796870642, 113.72508159856912]",0.173726627,"[62.31945593650961, 55.400450715550825, 56.6697539856423]",0.21184648,"[17.74594206089712, 15.483055741355457, 19.881040516380658]",0.222819699,"[169.5699821674335, 27.130844565192074, 79.8962012646413]",0.224204383
E:/Organized Photos/2015/2015-02-07 18-10-02.JPG,"[216.9626608895119, 196.2168556985684, 179.96775837899824]",0.141741536,"[49.0081108829569, 42.4530458590007, 51.91536618754281]",0.178818359,"[171.23276205659633, 140.5323691852187, 124.62030974207144]",0.212099609,"[118.6358052959082, 94.27155671686018, 88.54567249414103]",0.225146484,"[250.89677322226134, 251.4229186530837, 245.99500677472776]",0.24219401
E:/Organized Photos/2015/2015-02-07 18-22-05.JPG,"[224.63604764635443, 208.3367991629689, 190.7478495759511]",0.064801183,"[112.36328648370434, 82.36331532107083, 68.17331035217089]",0.147202746,"[154.74234713315786, 116.18412799627833, 102.82046993996424]",0.16306153,"[60.84483734600936, 31.831108369468463, 22.89032603371006]",0.179461197,"[200.8665725330266, 163.3082079644392, 150.73413016848644]",0.445473343
E:/Organized Photos/2015/2015-02-07 18-25-30.JPG,"[128.05825626362463, 122.89311767134764, 118.60223594652528]",0.111465667,"[57.10246831165491, 51.046679409728014, 37.154948440357]",0.121059208,"[219.68329956123912, 211.1046625388437, 203.25516116087564]",0.150253458,"[168.10979027290742, 165.28063188899694, 167.13143220687846]",0.225552772,"[18.06949583281904, 13.102248942777736, 8.113818568323351]",0.391668894
E:/Organized Photos/2015/2015-02-07 18-26-18.JPG,"[239.06490631268375, 239.7668424555585, 229.8973160225173]",0.046429834,"[72.687626179639, 46.1824425617016, 33.9599137877361]",0.194250459,"[198.97864033384172, 169.85744036394107, 149.05758365592715]",0.23259496,"[123.66554285688754, 98.19233244117791, 82.04218239939537]",0.256986496,"[170.51534611840293, 128.03235508706445, 111.35600543108932]",0.269738252
E:/Organized Photos/2015/2015-02-07 18-26-26.JPG,"[237.2451296810571, 231.12596183460948, 216.58724386664647]",0.054965463,"[121.9627653366241, 100.1933680928075, 81.76217213522827]",0.224606121,"[72.79457612253566, 45.97636372178982, 33.86792000125295]",0.232696584,"[204.14846775870757, 179.09325446827262, 160.67553796655383]",0.233154391,"[170.61808174065908, 130.12977781938676, 111.77716515269613]",0.254577441
E:/Organized Photos/2015/2015-02-07 18-26-30.JPG,"[238.6486785019795, 236.48040537418996, 223.41061566309986]",0.053122847,"[198.30983218171818, 174.46444456104078, 154.838231732911]",0.220466212,"[166.96990871592192, 126.38679319203199, 108.09237732244574]",0.236188956,"[72.30185739359551, 45.52957514286903, 33.27712133499317]",0.236939744,"[120.23974741579276, 100.50593583671014, 83.09383483537701]",0.253282241
E:/Organized Photos/2015/2015-02-07 18-26-39.JPG,"[241.2196055133964, 236.39064934482633, 221.5505998752055]",0.057082663,"[198.81472073898806, 166.26382218337628, 144.23557108915927]",0.193377898,"[166.12941150775168, 123.39795692315377, 106.26963850935627]",0.203309599,"[69.37942980552312, 37.938330929586876, 27.202541519195286]",0.253746681,"[126.06713642951478, 92.00271544806286, 73.19393490988259]",0.29248316
E:/Organized Photos/2015/2015-02-07 18-26-44.JPG,"[238.55460679484045, 230.55520484104233, 214.58913408631886]",0.070058441,"[160.87034283307491, 115.50216745462076, 97.4366014455702]",0.215225714,"[194.22213143135963, 161.31094937804556, 140.08356592116053]",0.21777932,"[67.6418120032014, 36.86599039905428, 26.22886518470855]",0.242924396,"[120.01833182663745, 89.18416648486817, 71.23251493875816]",0.254012129
E:/Organized Photos/2015/2015-02-07 18-32-36.JPG,"[82.54780952380952, 68.43390476190476, 59.505904761904766]",0.138566747,"[222.90806561859196, 210.86295283663702, 184.9265208475735]",0.15465844,"[182.31791338582676, 166.4829396325459, 138.67027559055117]",0.16807125,"[121.01744741873806, 112.56333652007646, 103.20769598470363]",0.225821474,"[16.929899097185345, 15.221986192246412, 12.73906886174544]",0.31288209
E:/Organized Photos/2015/2015-02-07 18-51-08.JPG,"[176.15184678522573, 116.60875512995896, 147.0013679890561]",0.056934021,"[240.01908396946567, 202.10432569974557, 221.7201017811705]",0.06474223,"[111.0, 60.05647840531561, 71.60243632336656]",0.078470997,"[59.153158522050056, 24.69249106078665, 23.719308700834326]",0.262152728,"[27.320792383292385, 10.265970515970515, 8.507371007371008]",0.537700024
E:/Organized Photos/2015/2015-02-07 19-26-30.JPG,"[93.46643438940742, 28.535948842761474, 13.796159832625381]",0.12038276,"[169.47694104626763, 74.80583058113201, 33.87928896889632]",0.144254163,"[240.75455191009019, 229.33013894086534, 211.14124177984928]",0.20297707,"[215.72002078599593, 138.9662069067026, 90.55017451858825]",0.220743424,"[216.36809051283575, 188.0042945219136, 156.47638254032543]",0.311642582
E:/Organized Photos/2015/2015-02-09 19-44-39.JPG,"[142.66846441947558, 47.31116104868913, 28.59625468164794]",0.09185482,"[193.45047054722897, 143.36779365632623, 97.50867898222371]",0.183710392,"[42.85043749576071, 23.2966153428746, 16.96466119514346]",0.195432771,"[150.09150393101692, 112.51006847577989, 71.0443824499112]",0.264011163,"[227.02433737314007, 212.63725490196083, 194.31259237363295]",0.264990854
E:/Organized Photos/2015/2015-02-09 23-45-37.JPG,"[18.963939591109934, 14.280195883702623, 11.371596863121141]",0.059676685,"[27.287334637064273, 22.558794432301823, 19.530150695962302]",0.08921524,"[33.29801133357065, 28.413117309190977, 25.21969616794465]",0.213721919,"[40.59687316130116, 35.25719476791169, 32.31252869178395]",0.316428138,"[37.30862948683679, 32.16003740886353, 29.033178099273442]",0.320958019
E:/Organized Photos/2015/2015-02-12 15-53-32.JPG,"[118.33698156682027, 94.82373271889401, 86.97580645161287]",0.137817086,"[203.20581340834508, 147.66760431317394, 79.8818565400844]",0.167050133,"[169.36195752539243, 179.57063711911354, 189.4866112650046]",0.177968034,"[21.57177033492823, 25.025290498974712, 17.686602870813395]",0.255390805,"[56.89990982867448, 53.694619777577394, 44.503757138563266]",0.261773942
E:/Organized Photos/2015/2015-02-12 16-14-32.JPG,"[54.01229760196763, 62.52059848329576, 90.07378561180572]",0.149196423,"[118.6664790845995, 111.52335396736069, 98.20709060213844]",0.161028811,"[37.48021108179421, 35.67071240105542, 37.73087071240105]",0.172679228,"[211.43743340831065, 190.5052681425358, 145.35633952882682]",0.255711195,"[182.3142653690957, 157.8377640636126, 106.21374317588418]",0.261384343
E:/Organized Photos/2015/2015-02-13 14-00-57.JPG,"[224.17129588606284, 217.51212753445722, 212.61843981343483]",0.134105197,"[162.32333490864758, 154.12032509347435, 147.0738854649911]",0.16908323,"[64.98066577000655, 106.40649879601712, 173.7213484608546]",0.199289711,"[73.64010430247743, 65.18547848761433, 65.16764276401547]",0.206091232,"[121.81366572179307, 111.66013945670672, 104.22841351816636]",0.29143063
E:/Organized Photos/2015/2015-02-13 19-51-07.JPG,"[250.54219473003687, 244.62327626825734, 227.70986456609137]",0.087535568,"[206.17825518385766, 184.8514442443473, 159.70084506131334]",0.105089289,"[148.67500757380284, 124.70827395846183, 104.45995085443755]",0.19069063,"[97.96113543097013, 82.87233286780031, 68.22731152761314]",0.270698544,"[50.43255507317266, 37.708291280954356, 34.67175811856495]",0.345985969
E:/Organized Photos/2015/2015-02-13 19-51-20.JPG,"[248.84153157379575, 240.80653195026, 223.18725348808903]",0.072937192,"[202.17464077659304, 177.61203054250842, 150.40913985383008]",0.154150322,"[141.48668027754988, 116.11008444827998, 97.13768273546029]",0.180568321,"[90.04612516156668, 71.94562715566406, 59.84602251912884]",0.242159466,"[43.29681565009618, 31.50256257839014, 29.78968905480029]",0.3501847
E:/Organized Photos/2015/2015-02-13 20-22-58.JPG,"[234.72019841212443, 222.52391574715446, 204.02450686199478]",0.131575871,"[47.19686936462771, 82.73096491308387, 80.62304587021592]",0.134369393,"[156.69785925690488, 140.0275330173054, 119.90133241364988]",0.209303638,"[102.61407254296769, 88.31256222215916, 76.16948211909298]",0.20981939,"[46.909470737255205, 40.73940980014748, 36.38954635708713]",0.314931707
