Path,RGB_5,P_5,RGB_4,P_4,RGB_3,P_3,RGB_2,P_2,RGB_1,P_1
E:/Organized Photos/2009/2009-01-18 12-19-29.jpg,"[29.868396793843136, 29.124193851641298, 26.548655491483554]",0.09896389,"[157.65236377126536, 158.59470864575576, 157.29003778066604]",0.140529343,"[70.84276684095983, 69.66342750203394, 65.25438514964033]",0.157826948,"[115.75050993172654, 110.6441655325573, 101.74323893666968]",0.271717861,"[206.78837656433032, 208.5154940125442, 210.17815025593939]",0.330961958
E:/Organized Photos/2009/2009-01-18 12-19-39.jpg,"[168.0084985835694, 168.44192634560906, 166.8254957507082]",0.144718991,"[123.1671745755333, 121.60644318676535, 119.2011319111885]",0.183669958,"[55.7817057003977, 52.774193548387096, 50.34732655766682]",0.191514807,"[89.78312829525484, 86.32056239015817, 83.8365553602812]",0.231510456,"[206.87748556767156, 207.3646568313021, 208.85920461834507]",0.248585788
E:/Organized Photos/2009/2009-03-04 10-21-42.jpg,"[114.66153316686881, 104.01459300489282, 92.52566253285144]",0.102323681,"[187.42658889382898, 195.78471711438354, 204.43944652245588]",0.149274787,"[147.09044787492476, 143.58026429080044, 135.34595591351302]",0.192514302,"[53.20850077298339, 37.12680247402983, 32.08661997033379]",0.257326228,"[167.55513180741596, 167.2981065511785, 163.73257090489025]",0.298561002
E:/Organized Photos/2009/2009-03-04 10-22-44.jpg,"[195.47916857447345, 164.7873084713974, 134.90792890868525]",0.104972808,"[245.7257148553363, 232.86784464998738, 212.6134540214948]",0.123991036,"[36.82059039237256, 27.925107828243267, 21.68625560968797]",0.218254184,"[128.42402612241492, 91.10767763007593, 67.68396257154266]",0.219864582,"[81.82060749588689, 57.244067220402115, 42.64384538039779]",0.33291739
E:/Organized Photos/2009/2009-03-04 10-34-38.JPG,"[150.68830373545617, 184.5780771586038, 218.96387017758727]",0.131199425,"[190.7914252607184, 178.07647740440325, 147.74333719582853]",0.144520143,"[104.94162533384205, 143.20793590232736, 194.42350247996947]",0.213437572,"[40.94527710003485, 35.19972115719763, 40.32589752527013]",0.226496117,"[105.67374236696716, 95.97644664146554, 102.60918871765048]",0.284346742
E:/Organized Photos/2009/2009-03-05 13-57-26.jpg,"[127.66968391399841, 39.08903641410188, 24.651072952483563]",0.038792578,"[107.61693295428834, 97.49473060679063, 86.17524376336591]",0.168805121,"[36.35372266626958, 39.23743714341788, 41.121521597397546]",0.174262454,"[154.77212826740333, 138.65539357473875, 129.17969267905448]",0.264845971,"[183.11625472935503, 181.1441988433539, 180.53292677766942]",0.353293876
E:/Organized Photos/2009/2009-03-05 13-59-08.jpg,"[39.459649122807015, 32.09005847953216, 24.65497076023392]",0.073740381,"[108.8743676222597, 86.36762225969643, 56.22849915682966]",0.099294122,"[186.31630309988515, 190.39667049368543, 164.19690011481057]",0.151595201,"[198.9351184346035, 178.47751458977, 84.40611053896328]",0.240838923,"[142.230686695279, 132.0050071530758, 95.20153791130186]",0.434531374
E:/Organized Photos/2009/2009-03-05 14-07-31.jpg,"[241.38846880907374, 232.07183364839318, 221.11058601134212]",0.088764837,"[91.91386925795051, 50.87279151943461, 29.921378091872786]",0.174480975,"[204.4724838869608, 186.8195339613287, 136.13832424392658]",0.184131269,"[140.53006841915737, 84.05581562837595, 38.55563557796183]",0.237515911,"[164.62392138063285, 145.9352828379674, 103.49185043144779]",0.315107008
E:/Organized Photos/2009/2009-03-05 14-07-48.jpg,"[231.61794453396217, 224.1542059417682, 209.5964898534835]",0.0762668,"[59.44255702682139, 44.83820964135472, 40.96668628833516]",0.124887898,"[124.57578487081477, 78.94756721189988, 45.036080580815735]",0.166726075,"[151.09187514344808, 128.8009809671963, 94.78813658735602]",0.314524545,"[191.59088283015964, 167.04053024816707, 125.51422940532188]",0.317594682
E:/Organized Photos/2009/2009-03-05 14-08-11.jpg,"[84.15612903225806, 48.94064516129032, 34.041290322580636]",0.075647141,"[237.62708333333336, 228.16666666666666, 214.02916666666667]",0.080256997,"[135.65578512396698, 72.02231404958677, 29.577685950413223]",0.187089305,"[155.8031624863686, 128.12568157033806, 91.61886586695749]",0.307548157,"[204.81298992161257, 180.66002239641662, 122.34042553191493]",0.349458399
E:/Organized Photos/2009/2009-03-05 14-08-27.jpg,"[94.83833440221852, 70.57343957693632, 54.08272454650016]",0.120651284,"[110.42520994083651, 125.59841398815871, 124.53507534179693]",0.206789224,"[192.96233742566423, 173.87409221256124, 122.5830681801518]",0.20933889,"[158.37695729765915, 132.73904476561796, 72.03464883762733]",0.221825303,"[206.53981300692251, 204.39087602742975, 196.27620239591624]",0.241395298
E:/Organized Photos/2009/2009-03-05 14-08-50.jpg,"[67.16790328072096, 87.6008338311908, 111.2770400919911]",0.05308889,"[104.38241590358228, 67.46255622931197, 28.035378492818644]",0.14518552,"[211.5601231287642, 194.577875539539, 168.72513652018665]",0.161031882,"[195.82865356807767, 150.6957358758557, 76.70927748607475]",0.240911247,"[164.99180983744736, 145.5791353038845, 105.43240117403755]",0.399782461
E:/Organized Photos/2009/2009-03-05 14-09-30.jpg,"[89.11368256450359, 115.94957866388675, 120.49712448961868]",0.070199882,"[105.03055270050726, 76.53179602798315, 36.52586121149827]",0.073867464,"[225.91540651037647, 213.8715002846348, 190.48625989753154]",0.118332021,"[168.750335932569, 143.14215037563378, 89.30405460431201]",0.241855328,"[206.33480640563758, 174.20130448552973, 106.47376677619857]",0.495745305
E:/Organized Photos/2009/2009-03-05 14-10-00.jpg,"[200.45044813242427, 196.76885801277936, 182.58162871478194]",0.130990978,"[93.93346645829722, 91.3942814145975, 81.76017248364884]",0.196176251,"[34.785256927629796, 30.03734194242668, 25.92919020715628]",0.207108223,"[145.75697934482304, 129.71082752269442, 85.80692014208658]",0.215545547,"[181.82995036341086, 162.7248714766886, 117.57620546002484]",0.250179001
E:/Organized Photos/2009/2009-03-05 14-10-14.jpg,"[65.37102105994117, 81.54951054277115, 101.79826169881176]",0.090565178,"[38.174881158406855, 32.23151893218591, 23.71603567586463]",0.115135834,"[201.7538901725237, 199.77746112665972, 150.0658476630579]",0.195999574,"[140.55287546072543, 133.81249371816975, 83.54259735288822]",0.208317319,"[179.0118687302094, 170.39880421419863, 107.93740428888938]",0.389982095
E:/Organized Photos/2009/2009-03-05 14-10-53.jpg,"[51.49548246660331, 41.80476453164765, 30.859235846055977]",0.106346965,"[169.46269835547702, 167.6165750129443, 141.5065594132414]",0.161400991,"[131.85405640797762, 117.85931861860954, 81.11186193650853]",0.20819566,"[208.65023186211909, 209.3229800154866, 187.09490997087968]",0.216379852,"[203.89613935205873, 178.58349747359244, 88.57249158871039]",0.307676532
E:/Organized Photos/2009/2009-03-05 14-11-29.jpg,"[81.87968690587721, 62.6688909085851, 40.94342789839279]",0.092726363,"[142.18647721285657, 113.18728755311966, 56.427413035512984]",0.161193836,"[202.16531105684967, 176.18035868455212, 88.68381088585367]",0.179579015,"[163.2903744999649, 139.01128768998277, 91.03591923131647]",0.282816839,"[221.3279697506639, 200.70367956990552, 115.73945929764953]",0.283683948
E:/Organized Photos/2009/2009-03-05 14-11-43.jpg,"[105.32988901645618, 96.85285112897056, 62.688480673555304]",0.147125601,"[205.0940281899109, 210.360534124629, 194.62815281899103]",0.154975813,"[72.6690090348487, 34.61881543094794, 15.328409579807829]",0.197684973,"[152.74160237388722, 129.80629080118695, 79.71370919881302]",0.246110281,"[197.86397727272737, 181.57409090909098, 116.99181818181819]",0.254103332
E:/Organized Photos/2009/2009-03-05 14-32-10.jpg,"[248.2756183745582, 106.48144876325092, 120.07243816254417]",0.034031618,"[174.87756521739132, 165.35443478260873, 152.45913043478265]",0.08805529,"[87.59161184210524, 87.64226973684208, 87.27121710526312]",0.181602784,"[135.77688898497456, 125.30785860988001, 107.06442546751701]",0.285239422,"[227.47728965003728, 228.115860014892, 229.7976917349218]",0.411070885
E:/Organized Photos/2009/2009-03-05 14-32-24.jpg,"[247.6179104477612, 102.55223880597015, 108.41492537313432]",0.027458951,"[164.47154471544715, 147.21138211382114, 124.00522648083621]",0.136686204,"[91.4526766595289, 84.30278372591007, 75.74775160599573]",0.181814073,"[131.75169890224774, 115.19628855201253, 90.61160480920022]",0.31945934,"[227.13857493857492, 223.44471744471744, 221.79754299754302]",0.334581432
E:/Organized Photos/2009/2009-03-05 14-32-38.jpg,"[172.70295254833007, 28.218671353251345, 23.43425659050973]",0.035717016,"[143.0045753102054, 135.2407707648434, 120.05469816701724]",0.172171269,"[89.42859817322717, 75.313491435683, 49.740690788085864]",0.193092165,"[176.47343449774775, 174.26659999369954, 167.41147687182985]",0.271551662,"[42.95050098979972, 34.96484613181128, 24.22771634812375]",0.327467888
E:/Organized Photos/2009/2009-03-05 14-32-48.jpg,"[164.47129927007322, 25.673328467153322, 20.8006423357665]",0.035460009,"[127.69662595492707, 117.53080546102636, 100.67957034247054]",0.142208112,"[76.67329086645445, 63.12997814989077, 39.048897744488706]",0.211021964,"[36.498096052017175, 29.922899357714932, 21.623020061497243]",0.294254561,"[166.83209162828572, 164.49935637648196, 156.82638790580356]",0.317055354
E:/Organized Photos/2009/2009-03-05 14-40-14.jpg,"[187.39665958159665, 184.95730284006993, 153.97536702311717]",0.084053212,"[148.347369110047, 143.47345445757205, 112.37606080211862]",0.182639595,"[108.14172320807224, 94.12858168058455, 59.924447633959616]",0.211916968,"[50.326226947430115, 47.95010484983901, 38.36542351348175]",0.245574828,"[40.943648134410715, 102.35661191793149, 123.28761921831601]",0.275815397
E:/Organized Photos/2009/2009-03-05 14-42-26.jpg,"[184.92184368737477, 188.05344021376087, 186.54843019372083]",0.125501358,"[170.535480349345, 20.534388646288207, 21.582969432314407]",0.149718919,"[127.94558189655169, 125.80387931034481, 111.00969827586206]",0.153793322,"[88.82854984894259, 79.15219033232628, 62.060800604229605]",0.214656484,"[37.14725028058361, 29.607856341189663, 26.57081930415263]",0.356329918
E:/Organized Photos/2009/2009-03-05 14-42-38.jpg,"[247.9645773462886, 90.86090538104614, 99.84478182842807]",0.144734531,"[175.2614869265128, 164.50688575810122, 143.07414770719845]",0.155033155,"[224.59252084744477, 226.31569202115978, 226.45233017629528]",0.214155384,"[81.66601204520987, 79.27032416208219, 82.10403764750272]",0.219431908,"[141.36094674556173, 124.43078834956431, 105.1331462985261]",0.266645021
E:/Organized Photos/2009/2009-03-05 14-43-38.jpg,"[97.48205166298351, 89.06817211090275, 77.38873516685555]",0.096163026,"[207.53299338617663, 210.9848790831524, 196.0396829403746]",0.135556148,"[237.48040195852235, 174.98840011279472, 129.11115383629428]",0.136081011,"[143.14306754349911, 121.68496255194785, 105.71556605927739]",0.308567404,"[166.2327629041133, 163.8470259498101, 142.50054763342223]",0.323632412
E:/Organized Photos/2009/2009-03-05 14-43-50.jpg,"[166.367530120482, 118.1278313253012, 91.20876506024102]",0.112489565,"[158.34538975251132, 163.45277512767288, 154.50232897469004]",0.121397767,"[50.09971288347032, 48.10774648883354, 47.680734905166645]",0.237981365,"[104.97621625852916, 119.6727550261583, 116.13179558767892]",0.257217122,"[85.23035780611613, 82.08613346539553, 79.21449795716221]",0.270914181
E:/Organized Photos/2009/2009-03-05 14-45-51.jpg,"[172.83288730419494, 76.34452145346738, 82.83089219181909]",0.134029603,"[185.53456730233427, 179.34124804153598, 177.214152730706]",0.163435868,"[103.52070072678194, 93.97813755007209, 92.46105791177045]",0.209401915,"[149.8515527477365, 139.90475849863762, 132.54243607995502]",0.233122768,"[100.67428512967415, 40.60974167476593, 48.37265128651096]",0.260009846
E:/Organized Photos/2009/2009-03-05 14-47-05.jpg,"[151.5950616406299, 36.55435098133305, 52.72973501341809]",0.113763494,"[183.21003861621196, 90.08672257889124, 96.76718341501629]",0.165447497,"[198.08892807206732, 189.7494141535289, 186.68720198421818]",0.211254949,"[93.91564063519691, 80.62379269088528, 81.70527789862972]",0.243714303,"[152.85230040663507, 144.03859509622362, 138.18773904903782]",0.265819757
E:/Organized Photos/2009/2009-04-03 15-42-46.jpg,"[194.66416510318953, 163.65978736710446, 140.37836147592245]",0.126939185,"[154.52649572649568, 128.2763532763533, 105.94017094017093]",0.145409227,"[94.9054255848681, 44.67247386759582, 21.3827775012444]",0.162691344,"[178.80724174653884, 114.21938232161877, 46.574014909478166]",0.22912786,"[26.407254138266797, 18.359298928919184, 15.425511197663097]",0.335832384
E:/Organized Photos/2009/2009-04-03 16-00-10.jpg,"[55.8160136286201, 46.10221465076661, 178.2998296422487]",0.045301439,"[5.004778156996586, 4.985665529010239, 16.054607508532428]",0.110957606,"[118.0791646430306, 128.7605633802817, 126.20058280718797]",0.152206521,"[32.947946319642135, 39.803172021146814, 62.37047580317202]",0.183442541,"[185.17873034707802, 205.2944230198754, 233.073272026105]",0.508091892
E:/Organized Photos/2009/2009-04-07 09-09-53.jpg,"[158.85167785234898, 158.9731543624161, 151.9973154362416]",0.126634898,"[107.83353365384616, 103.78665865384616, 89.11899038461539]",0.133645825,"[33.73950953678473, 31.924250681198902, 25.164032697547682]",0.159756357,"[69.59097859327218, 65.49694189602448, 51.31918960244649]",0.205857767,"[203.5146273756139, 203.4234465086483, 204.15545590433484]",0.374105153
E:/Organized Photos/2009/2009-04-07 09-10-05.jpg,"[228.84006964307912, 219.02636487998993, 87.07996517846037]",0.05197696,"[158.4146089976666, 166.42546263634884, 157.6387909046508]",0.119436625,"[225.0553360942976, 225.50487416374654, 222.10704045874496]",0.203193666,"[100.73338533541342, 121.15130376643631, 92.08511254735905]",0.290934952,"[59.84291948419562, 79.1240367982387, 52.44112674948892]",0.334457797
E:/Organized Photos/2009/2009-04-07 09-10-10.jpg,"[223.59086572492515, 213.39156125934818, 83.45055858184853]",0.05658853,"[157.24355095897377, 164.21459547263163, 156.38695736405236]",0.116839603,"[221.48079913253434, 221.62897418061306, 218.02079667744172]",0.168950324,"[98.54103175176341, 118.10638886882835, 90.96105052839366]",0.290582292,"[61.081562659219074, 79.51419998867775, 53.745556016832374]",0.367039252
E:/Organized Photos/2009/2009-04-07 09-10-18.jpg,"[146.70383586083855, 147.34165923282785, 119.90276538804639]",0.094590741,"[188.13274336283186, 189.8684365781711, 183.57699115044247]",0.132230556,"[96.20928030303031, 96.76373106060603, 73.38920454545455]",0.188955556,"[48.39942620337902, 52.732228243544796, 37.393688237169265]",0.241296296,"[223.1674165285342, 222.95311390007106, 224.79303812455603]",0.342926852
E:/Organized Photos/2009/2009-04-07 09-10-29.jpg,"[195.1051660516605, 183.66482164821647, 54.424354243542425]",0.078393315,"[129.20138248847928, 137.30737327188936, 122.29216589861751]",0.094776425,"[215.99810246679317, 215.7719165085389, 205.9381404174573]",0.121470423,"[81.87185714285717, 97.86485714285715, 69.40857142857143]",0.333639753,"[49.56286386721171, 63.63656633221853, 43.55580329493373]",0.371720084
E:/Organized Photos/2009/2009-04-07 09-10-34.jpg,"[201.07319184043243, 189.84613051425902, 58.342393678114426]",0.076498438,"[128.25771237254227, 138.296056866044, 121.29575198455262]",0.105587626,"[218.13816824051574, 218.2815783425907, 208.39439456499017]",0.118663036,"[81.09599936746108, 99.27625259634236, 69.95846030017188]",0.348509421,"[50.012496520788844, 64.80414659314786, 44.237922550747435]",0.350741479
E:/Organized Photos/2009/2009-04-07 09-10-40.jpg,"[200.27854330708658, 188.40157480314963, 57.451771653543304]",0.076403773,"[131.20230769230767, 140.28384615384613, 124.52461538461539]",0.097894797,"[220.07007203667322, 219.70268500327435, 209.50163719711855]",0.115180692,"[82.63591690864416, 101.10364083091353, 70.98860844315388]",0.340351009,"[50.336338141025635, 64.28525641025641, 44.21033653846153]",0.370169729
E:/Organized Photos/2009/2009-04-07 09-11-16.jpg,"[165.14620466967926, 166.84106101965253, 164.14398718788314]",0.132200926,"[119.10432482999276, 119.60602189999878, 112.85594094436229]",0.146998148,"[46.15032431866916, 45.58945354047879, 39.24063224704022]",0.196768519,"[221.92545890133607, 223.48228168443782, 224.97082602240494]",0.252351852,"[78.10492027232111, 74.53554639799732, 65.58400806781594]",0.271680556
E:/Organized Photos/2009/2009-04-11 07-14-05.JPG,"[106.69428600869199, 114.60719113110011, 120.01074669204354]",0.138056167,"[215.95202328114607, 212.13624022500724, 201.3640117706356]",0.15437025,"[179.69372007939944, 168.62386155762286, 152.47763009379977]",0.17182775,"[70.27960096182511, 47.1708829315794, 29.980668110729134]",0.213468833,"[30.049864526484757, 19.175969181380413, 16.123318138041725]",0.322277
E:/Organized Photos/2009/2009-04-11 07-14-40.JPG,"[130.67626990144046, 106.52767247915087, 92.0697498104625]",0.103157,"[43.09572431397575, 33.647734524569245, 23.88385449904276]",0.132172417,"[164.95570321151718, 148.16685123661864, 135.27648578811372]",0.2147005,"[73.73580863977152, 91.77543734380578, 104.76187076044272]",0.230639917,"[188.5223535457348, 177.8818088386433, 164.1351490236382]",0.319330167
E:/Organized Photos/2009/2009-04-11 20-52-33.JPG,"[250.6077537058152, 249.44412770809572, 238.4646522234891]",0.141584167,"[30.367894497498863, 21.71350613915416, 15.353797180536606]",0.186770167,"[202.7348130841121, 181.25350467289718, 122.15926791277258]",0.202634917,"[85.92882562277583, 70.82384341637011, 43.99715302491104]",0.229432833,"[141.8904294893473, 122.26648630368615, 84.01082177882988]",0.239577917
E:/Organized Photos/2009/2009-04-11 20-53-07.JPG,"[248.84459389549923, 246.81548729277637, 225.2501391199794]",0.117075333,"[204.62991448468864, 191.907417974903, 142.09826567950188]",0.133290083,"[27.26556318455386, 22.938802584551514, 15.607655075073705]",0.1924325,"[87.16540428277581, 74.99324757027077, 41.14774972778968]",0.269358833,"[135.32407707715396, 118.24411075640505, 73.09325036860245]",0.28784325
E:/Organized Photos/2009/2009-04-12 00-22-34.JPG,"[149.9752012181858, 148.05090276267137, 140.3428322819229]",0.09331125,"[215.26336675020892, 221.13220551378444, 224.2829991645781]",0.09787775,"[95.2597687861272, 90.3635838150289, 70.84994219653177]",0.172910833,"[19.087699991534745, 20.158130872767284, 14.70439346482688]",0.23763075,"[57.779682967260655, 62.855159552424354, 30.821228760878572]",0.398269417
E:/Organized Photos/2009/2009-04-12 00-25-35.JPG,"[226.10323466331792, 229.05674706506014, 228.82653928643015]",0.085359083,"[144.0067943300523, 159.5326323245648, 168.28842521351962]",0.103881083,"[117.43732468197166, 112.18265435003359, 95.83561917498378]",0.125550083,"[24.788496449080416, 27.06709792686647, 17.23572671839203]",0.31095725,"[64.83622861748167, 69.11093779751727, 35.91495591758295]",0.3742525
E:/Organized Photos/2009/2009-04-12 00-25-55.JPG,"[239.41665756073698, 240.86647726331992, 238.99904636077284]",0.045138,"[148.55939783912746, 161.2255961972057, 161.02725071530077]",0.154252417,"[25.95797904779782, 28.044247820044514, 20.179178565774095]",0.204124167,"[108.49813471385197, 109.10979855475668, 75.06105910890756]",0.210877,"[71.30706036460607, 77.54473863706865, 37.37948200223237]",0.385608417
E:/Organized Photos/2009/2009-04-12 00-26-12.JPG,"[153.02075792273013, 142.37733618970213, 128.72460663367065]",0.09238725,"[217.8085879085664, 221.51050345367798, 223.29879655344297]",0.095238333,"[100.69734960958984, 98.52776861321895, 84.32162102716366]",0.12494275,"[20.67653266331657, 21.863391959799003, 16.48537688442211]",0.264849667,"[59.173602059954874, 63.78613663095654, 30.87594176177004]",0.422582
E:/Organized Photos/2009/2009-04-12 00-26-28.JPG,"[224.83230361871142, 227.48984995586937, 226.8684907325684]",0.06695025,"[151.28800000000007, 154.05100000000002, 145.73049999999998]",0.123147917,"[104.49494097807758, 102.13701517706575, 81.9274873524452]",0.14580125,"[20.48557295960429, 20.99835119538335, 17.44242923880186]",0.219071,"[62.61174033149172, 68.55000000000001, 36.49696132596685]",0.445029583
E:/Organized Photos/2009/2009-04-12 03-30-02.JPG,"[29.253668763102723, 20.01362683438155, 12.294549266247378]",0.07731425,"[83.75707762557079, 60.21187214611872, 36.97716894977169]",0.090622917,"[116.35910435149981, 99.35994930291511, 87.12209547950995]",0.1972775,"[166.69475706835024, 129.37524018665937, 107.47296184463355]",0.296741583,"[208.78292740600617, 159.75053204067152, 135.0314495152519]",0.33804375
E:/Organized Photos/2009/2009-04-12 04-20-57.JPG,"[53.713553719008246, 44.6957024793388, 38.14504132231402]",0.078723333,"[123.77814866075059, 99.68106325816159, 85.9885207196939]",0.16797825,"[91.53482436698229, 41.216871515884215, 11.166028611726771]",0.2086855,"[210.0713912270611, 170.01401160662928, 151.88009097087863]",0.26647,"[172.72546993902108, 135.3831829864435, 119.07425792470885]",0.278142917
E:/Organized Photos/2009/2009-04-12 04-21-12.JPG,"[41.51149747616376, 34.978687605159855, 34.62535053280986]",0.0575615,"[221.9116945107398, 177.46488237299698, 160.43249232867373]",0.186766,"[184.04336116347974, 133.40344734715862, 114.81645569620254]",0.245015,"[101.62135156455432, 54.22837233762821, 28.346437023402586]",0.245692083,"[137.85819131732805, 95.75394949620599, 78.73889787286976]",0.264965417
E:/Organized Photos/2009/2009-04-12 04-21-31.JPG,"[225.84746785613407, 206.58504716994133, 180.36835348240083]",0.130076,"[42.745645447116345, 29.889173530194874, 17.51056386524534]",0.155035667,"[102.7801447016056, 68.37813147717365, 41.64027821276621]",0.202189667,"[152.63173543586433, 110.70408575480384, 83.32703694496391]",0.25181825,"[196.96327871709696, 157.70168995788376, 131.4181253463721]",0.260880417
E:/Organized Photos/2009/2009-04-12 04-22-03.JPG,"[105.00989664014224, 58.81667165349282, 34.38891750527427]",0.157124083,"[127.59467428215895, 90.32793222957626, 68.60503664140022]",0.172037917,"[206.29792506411192, 181.89108267407755, 154.02046602016387]",0.178439333,"[185.4146861019935, 144.9358610378071, 118.99964735246236]",0.245382,"[157.8280378829283, 113.6742947453478, 90.33358723293006]",0.247016667
E:/Organized Photos/2009/2009-04-12 04-22-11.JPG,"[216.16739833348743, 192.6335868840277, 165.99385399869968]",0.070878583,"[202.03568923380132, 159.1713272503573, 132.13661225762294]",0.21187925,"[174.43510678317554, 131.48558977089112, 105.98455819087545]",0.222604,"[107.93820220665123, 64.23126426662621, 39.77076823903221]",0.238969083,"[144.22879279259223, 101.1717386086443, 78.88549643034544]",0.255669083
E:/Organized Photos/2009/2009-04-12 04-23-02.JPG,"[252.20463847203274, 252.54024556616645, 252.25102319236012]",0.058564833,"[203.0605263157895, 181.875, 162.30921052631578]",0.0651995,"[124.43112947658402, 91.44559228650142, 73.14807162534439]",0.114848,"[69.91013071895425, 39.26606753812637, 27.464596949891078]",0.29464125,"[13.980426732498676, 10.956268735672719, 9.310879915358841]",0.466746417
E:/Organized Photos/2009/2009-04-12 04-23-13.JPG,"[189.3812742978526, 158.39391310350422, 133.37479016382096]",0.128534417,"[250.10876901610385, 247.2143845375515, 240.70600078468658]",0.136825833,"[80.3723922910001, 57.73637615711633, 39.85966283058106]",0.2134315,"[132.36142196221283, 104.45414233773282, 78.09843549743596]",0.251746917,"[26.386476163425147, 21.361677604532563, 17.554692568729113]",0.269461333
E:/Organized Photos/2009/2009-04-12 04-24-24.JPG,"[63.081588447653424, 33.32563176895308, 21.636101083032486]",0.108674083,"[147.10073260073258, 106.23137973137973, 69.61050061050062]",0.133769,"[225.04082457558607, 211.17906224737263, 189.4733225545675]",0.210018333,"[204.083075866804, 169.61620322691385, 117.22004806041882]",0.241661167,"[245.55260443527595, 244.6230015471893, 239.69623517276952]",0.305877417
